predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 300, n_hidden: [5]
epoch: 0, lrate: 0.100, error: 376.64335125
epoch: 100, lrate: 0.100, error: 36.92917539
epoch: 200, lrate: 0.100, error: 30.30595854
epoch: 300, lrate: 0.100, error: 27.50699517
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 5 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [1.9207293744130722, 0.5196923996396536, -0.041972954666681675, 1.1477291072411602, 0.31339402995527893, 1.6202796353376463, 0.3729627368689771, 0.7566762418861812, 0.9808966546925252, 3.3160856683016724], 'output': 0.9896440343987274, 'delta': 7.24463384593055e-10}, {'weights': [0.8067870550738656, 0.8367066567183888, -0.30334536317518435, 0.7978625611407061, -0.011130705611377538, 0.7553459585407258, 0.3198288332046295, 0.7863553048578911, 1.1198754040906387, 2.0396018264394904], 'output': 0.9145771733320419, 'delta': 3.353697598006627e-09}, {'weights': [0.658954664273991, 1.0057136870707448, 0.7107085245486308, 2.1594334943876414, 1.2051459974950047, 0.9944745200328381, 0.3968829660273258, -0.5999006538371298, 0.9486947935414186, 1.629960748261707], 'output': 0.9424528785617821, 'delta': 3.1735383318166694e-09}, {'weights': [2.4877096109559176, 1.1547438300460293, -0.8752865122852661, 1.6907632924202887, 0.4211080429882569, 2.1139029345458016, 0.517627078627703, 0.9584016178950691, 1.3856764918235958, 4.61083602164382], 'output': 0.9981706656678015, 'delta': 1.844766514580768e-10}, {'weights': [1.698260543094004, 0.18124125673103428, -1.0837399342295286, 0.6864943111928997, -0.5262725429550331, 2.353529246533209, 0.3131839987308217, 1.2162856907632928, 1.3119303959455098, 3.165697814656605], 'output': 0.9916987313620251, 'delta': 6.115958909378804e-10}]
node #0: {'weights': [1.9207293744130722, 0.5196923996396536, -0.041972954666681675, 1.1477291072411602, 0.31339402995527893, 1.6202796353376463, 0.3729627368689771, 0.7566762418861812, 0.9808966546925252, 3.3160856683016724], 'output': 0.9896440343987274, 'delta': 7.24463384593055e-10}
node #1: {'weights': [0.8067870550738656, 0.8367066567183888, -0.30334536317518435, 0.7978625611407061, -0.011130705611377538, 0.7553459585407258, 0.3198288332046295, 0.7863553048578911, 1.1198754040906387, 2.0396018264394904], 'output': 0.9145771733320419, 'delta': 3.353697598006627e-09}
node #2: {'weights': [0.658954664273991, 1.0057136870707448, 0.7107085245486308, 2.1594334943876414, 1.2051459974950047, 0.9944745200328381, 0.3968829660273258, -0.5999006538371298, 0.9486947935414186, 1.629960748261707], 'output': 0.9424528785617821, 'delta': 3.1735383318166694e-09}
node #3: {'weights': [2.4877096109559176, 1.1547438300460293, -0.8752865122852661, 1.6907632924202887, 0.4211080429882569, 2.1139029345458016, 0.517627078627703, 0.9584016178950691, 1.3856764918235958, 4.61083602164382], 'output': 0.9981706656678015, 'delta': 1.844766514580768e-10}
node #4: {'weights': [1.698260543094004, 0.18124125673103428, -1.0837399342295286, 0.6864943111928997, -0.5262725429550331, 2.353529246533209, 0.3131839987308217, 1.2162856907632928, 1.3119303959455098, 3.165697814656605], 'output': 0.9916987313620251, 'delta': 6.115958909378804e-10}
output layer: [{'weights': [-3.1282580100915944, -1.7198815969102867, -2.5032244953518235, -4.36963385513108, -3.0498789850076102, 5.338109023881172], 'output': 0.00011435484795217788, 'delta': -1.3075535828245444e-08}, {'weights': [2.8893542793625433, 1.9827123635255304, 2.5011803304832396, 4.258006154568919, 3.3383456086057723, -5.395867757499466], 'output': 0.9998984646979792, 'delta': 1.0308370786637681e-08}]
node #0: {'weights': [-3.1282580100915944, -1.7198815969102867, -2.5032244953518235, -4.36963385513108, -3.0498789850076102, 5.338109023881172], 'output': 0.00011435484795217788, 'delta': -1.3075535828245444e-08}
node #1: {'weights': [2.8893542793625433, 1.9827123635255304, 2.5011803304832396, 4.258006154568919, 3.3383456086057723, -5.395867757499466], 'output': 0.9998984646979792, 'delta': 1.0308370786637681e-08}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 300, n_hidden: [9]
epoch: 0, lrate: 0.100, error: 362.63724209
epoch: 100, lrate: 0.100, error: 36.60062858
epoch: 200, lrate: 0.100, error: 30.04846309
epoch: 300, lrate: 0.100, error: 26.74301578
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 9 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [1.8447320518181118, 0.0733605830633487, -0.7572855070356149, 0.5847053778343496, -0.11882746287281164, 1.2557551975587864, -0.16247754610053147, 1.1857177298039183, 1.2044945725465828, 1.6816191529877098], 'output': 0.8504780907774429, 'delta': 2.530054302465097e-11}, {'weights': [1.6870461605324345, 0.22993271728221137, -0.3237347226968938, -0.15348228944765502, 0.0541295865339779, 1.0931788846515682, 0.7604519625755897, 1.0980317960229433, 1.5644087132477322, 1.9395543881199055], 'output': 0.8769228156697336, 'delta': 2.3992018654032573e-11}, {'weights': [1.714189141464636, 0.7405540179830533, 0.10759398081412964, 0.8601120906220084, 0.28503316850576965, 1.1508565900679142, 0.22228777362879984, 0.5972655544614958, 0.8773027967695106, 2.66608767615578], 'output': 0.9610179991929039, 'delta': 8.749581901445328e-12}, {'weights': [0.6495702771623387, 0.44732842749750923, 0.489948231739784, 0.4306488773170909, 0.8612062027128057, 0.5531383753810665, 0.5105065938274835, -0.17701033667870966, 1.0390191094885, 0.9556326861729713], 'output': 0.7181956072557784, 'delta': 2.1110590631569232e-11}, {'weights': [1.0860435599045448, 0.80721990208231, -0.2309146136610221, 1.2213863055907834, 0.41815157359741334, 0.8942784713247313, 0.5247032733713624, 0.37601050260235414, 0.7549884781684246, 1.8627255432070653], 'output': 0.950311506088775, 'delta': 8.268346473141876e-12}, {'weights': [1.1177404437894707, 1.0236344823766803, -0.5732285311580095, 1.3282540274135786, 0.5229137040870655, 0.780752367487595, 0.5038735941334346, 0.3355233045556553, 1.1909986268725083, 2.2526919624316304], 'output': 0.9443573984558934, 'delta': 1.0944843860639943e-11}, {'weights': [0.5050297652803151, 0.8714168280725624, 0.4683842469949719, 1.689752345578117, 0.4618945943282582, 0.5902902042738926, 0.11100619076659295, 0.3034498299272116, 0.8710062424168079, 1.6186582197015063], 'output': 0.9022925682313789, 'delta': 1.512039329046667e-11}, {'weights': [1.5724465165937183, 0.12870606311708324, -1.0993689858942002, 1.1164387336717458, -0.385061995983207, 3.7665981338088947, 0.13342608604028294, 0.8880383198253218, 0.6559731572654902, 3.6297119018644697], 'output': 0.9993454693567436, 'delta': 2.3014751829924616e-13}, {'weights': [1.6888680895330948, 0.9372387078236373, -0.31430414492521147, 1.8005337213820714, 0.6475764614328318, 1.4835136230727306, 0.5599009511447867, 0.3520599536232352, 0.03581922288636814, 1.9386429173384148], 'output': 0.989052865566469, 'delta': 2.592048772994812e-12}]
node #0: {'weights': [1.8447320518181118, 0.0733605830633487, -0.7572855070356149, 0.5847053778343496, -0.11882746287281164, 1.2557551975587864, -0.16247754610053147, 1.1857177298039183, 1.2044945725465828, 1.6816191529877098], 'output': 0.8504780907774429, 'delta': 2.530054302465097e-11}
node #1: {'weights': [1.6870461605324345, 0.22993271728221137, -0.3237347226968938, -0.15348228944765502, 0.0541295865339779, 1.0931788846515682, 0.7604519625755897, 1.0980317960229433, 1.5644087132477322, 1.9395543881199055], 'output': 0.8769228156697336, 'delta': 2.3992018654032573e-11}
node #2: {'weights': [1.714189141464636, 0.7405540179830533, 0.10759398081412964, 0.8601120906220084, 0.28503316850576965, 1.1508565900679142, 0.22228777362879984, 0.5972655544614958, 0.8773027967695106, 2.66608767615578], 'output': 0.9610179991929039, 'delta': 8.749581901445328e-12}
node #3: {'weights': [0.6495702771623387, 0.44732842749750923, 0.489948231739784, 0.4306488773170909, 0.8612062027128057, 0.5531383753810665, 0.5105065938274835, -0.17701033667870966, 1.0390191094885, 0.9556326861729713], 'output': 0.7181956072557784, 'delta': 2.1110590631569232e-11}
node #4: {'weights': [1.0860435599045448, 0.80721990208231, -0.2309146136610221, 1.2213863055907834, 0.41815157359741334, 0.8942784713247313, 0.5247032733713624, 0.37601050260235414, 0.7549884781684246, 1.8627255432070653], 'output': 0.950311506088775, 'delta': 8.268346473141876e-12}
node #5: {'weights': [1.1177404437894707, 1.0236344823766803, -0.5732285311580095, 1.3282540274135786, 0.5229137040870655, 0.780752367487595, 0.5038735941334346, 0.3355233045556553, 1.1909986268725083, 2.2526919624316304], 'output': 0.9443573984558934, 'delta': 1.0944843860639943e-11}
node #6: {'weights': [0.5050297652803151, 0.8714168280725624, 0.4683842469949719, 1.689752345578117, 0.4618945943282582, 0.5902902042738926, 0.11100619076659295, 0.3034498299272116, 0.8710062424168079, 1.6186582197015063], 'output': 0.9022925682313789, 'delta': 1.512039329046667e-11}
node #7: {'weights': [1.5724465165937183, 0.12870606311708324, -1.0993689858942002, 1.1164387336717458, -0.385061995983207, 3.7665981338088947, 0.13342608604028294, 0.8880383198253218, 0.6559731572654902, 3.6297119018644697], 'output': 0.9993454693567436, 'delta': 2.3014751829924616e-13}
node #8: {'weights': [1.6888680895330948, 0.9372387078236373, -0.31430414492521147, 1.8005337213820714, 0.6475764614328318, 1.4835136230727306, 0.5599009511447867, 0.3520599536232352, 0.03581922288636814, 1.9386429173384148], 'output': 0.989052865566469, 'delta': 2.592048772994812e-12}
output layer: [{'weights': [-1.6978978828545221, -2.3660445793092832, -2.512488256424246, -1.0306972772445826, -1.4809451875413493, -1.9575295926525147, -1.9012187583646898, -3.6341651663089225, -2.2620380709652506, 5.793358622360853], 'output': 8.12320554208254e-06, 'delta': -6.598593225727567e-11}, {'weights': [2.525952969837072, 1.9228793016622645, 1.9693482394448654, 1.0547355972733337, 2.2487728183129887, 2.2992373967484654, 1.3383986057039043, 3.2561794036840994, 2.6194097910263014, -5.7990044649221435], 'output': 0.9999941338845667, 'delta': 3.441110841602433e-11}]
node #0: {'weights': [-1.6978978828545221, -2.3660445793092832, -2.512488256424246, -1.0306972772445826, -1.4809451875413493, -1.9575295926525147, -1.9012187583646898, -3.6341651663089225, -2.2620380709652506, 5.793358622360853], 'output': 8.12320554208254e-06, 'delta': -6.598593225727567e-11}
node #1: {'weights': [2.525952969837072, 1.9228793016622645, 1.9693482394448654, 1.0547355972733337, 2.2487728183129887, 2.2992373967484654, 1.3383986057039043, 3.2561794036840994, 2.6194097910263014, -5.7990044649221435], 'output': 0.9999941338845667, 'delta': 3.441110841602433e-11}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
The tuned model looks like: l_rate: 10; n_epoch: 500, n_hidden: [9]
The model has a loss of 1.4492753623188406
epoch: 0, lrate: 10.000, error: 103.57618880
epoch: 100, lrate: 10.000, error: 23.26999144
epoch: 200, lrate: 10.000, error: 15.00505019
epoch: 300, lrate: 10.000, error: 15.09823726
epoch: 400, lrate: 10.000, error: 15.22190266
epoch: 500, lrate: 10.000, error: 15.02829896
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 9 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [5.021168168364128, 1.7782103349352327, 3.648956147802472, 4.729972763403586, 5.6352794989602035, 2.188536839072887, 1.9822322020061658, -0.7447863529263766, 8.892489828628632, 4.719860607831053], 'output': 0.6741556695612084, 'delta': 2.5407201644550934e-32}, {'weights': [9.791800428838124, 4.073088918904597, 5.262160055859299, -1.6972872266112335, -0.05160611855861186, 12.97447341676024, 4.462171569311006, 10.377901302111752, 0.5593075468247038, 8.77394132575358], 'output': 0.9999999999566072, 'delta': 9.817752758224274e-42}, {'weights': [5.658344901509452, 4.36827117035691, 4.70101621787765, 9.329933783988896, 6.413658921792613, 0.12622594356749883, 1.4611495581404772, -4.818180583556386, 4.164143521504032, 4.989998881728012], 'output': 0.9783165166024324, 'delta': 3.865383748165887e-33}, {'weights': [16.40273842796919, -1.7798843469070236, 5.825912682616928, -0.0579709062862726, 4.5271830690973465, 12.875411459681544, 7.61980121335686, -2.6553682838539285, 14.558143398828426, 12.631215894311234], 'output': 0.9999951515105626, 'delta': 1.2653850014804895e-36}, {'weights': [1.392622134762003, 4.677419335428299, 4.610014703448615, 10.437460331238315, 6.36998340130804, -0.6897624299667241, 3.108065163763633, -0.750208470434558, 0.40432366811979487, 3.335337278257366], 'output': 0.9999593091805843, 'delta': 6.532291909167059e-36}, {'weights': [16.290249832513982, 3.363095154318619, 13.214888683046095, -6.448207395380783, 4.593834227648597, 18.85615633329306, 8.34108436773294, 15.501330766617508, -2.1335557965801373, 20.66109228202058], 'output': 1.0, 'delta': 0.0}, {'weights': [6.0049111106415545, -4.253802896869766, -0.621921678788485, -4.181945857268321, -1.6200340874434052, -1.0108918485332898, -0.7729755002552688, 8.397094427426271, 0.32478987628593997, 13.116600450460053], 'output': 0.999946926397048, 'delta': -2.77350277548486e-36}, {'weights': [12.668276692855263, -8.104549955709967, 2.654190782944223, -16.919422307378923, 4.014758435717197, 20.878791981656114, 11.884307084190118, 5.653206677852689, 15.156680003273717, 19.20487933743689], 'output': 0.9999999999954909, 'delta': 1.555636981563694e-42}, {'weights': [11.269507321632766, 12.475852871640063, 10.268235416641518, 13.67007360800573, 8.63832697534133, 10.75419182195314, 6.484734861117694, -9.91975951123114, -5.582522016358435, 8.054572296540204], 'output': 0.9999999999998903, 'delta': 3.120985219657265e-44}]
