[1.0, 0.2567567567567568, 0.2100840336134453, -0.6991150442477876, -0.3787851956791217, -0.5453934095494285, -0.4535878867676103, -0.4947683109118086, 0.32142857142857145]
[-1.0, 0.6486486486486489, 0.596638655462185, -0.6991150442477876, 0.06853196387462357, -0.008069939475454091, -0.0730743910467414, -0.26058794220229187, 0.32142857142857145]
[1.0, -0.41891891891891897, -0.4285714285714285, -0.8584070796460177, -0.9096865592349921, -0.9293880295897781, -0.9328505595786701, -0.9133034379671151, 0.32142857142857145]
[-1.0, -0.16216216216216217, -0.1260504201680671, -0.8053097345132743, -0.798831237825394, -0.8365837256220578, -0.8341013824884793, -0.8365719980069756, 0.32142857142857145]
[0.0, 0.10810810810810811, 0.05882352941176472, -0.7699115044247787, -0.6769966353816186, -0.7579018157363819, -0.7037524687294272, -0.7319382162431489, 0.32142857142857145]
[1.0, -0.20270270270270274, -0.22689075630252098, -0.8230088495575221, -0.8399149991145741, -0.9105581708137189, -0.8235681369321922, -0.8415545590433482, 0.32142857142857145]
[-1.0, 0.7432432432432432, 0.6638655462184877, -0.6814159292035398, 0.07526120063750663, -0.14458641560188312, -0.14549045424621465, -0.1360239162929745, 0.32142857142857145]
[1.0, 0.44594594594594605, 0.39495798319327724, -0.6902654867256637, -0.14149105719851252, -0.28648285137861484, -0.2547728768926927, -0.35525660189337305, 0.32142857142857145]
[-1.0, 0.22972972972972983, 0.10924369747899165, -0.7787610619469026, -0.5271825748184877, -0.6126429051782113, -0.6036866359447005, -0.6442451420029895, 0.32142857142857145]
[-1.0, 0.3648648648648649, 0.3613445378151261, -0.6725663716814159, -0.2810341774393482, -0.5285810356422328, -0.4746543778801844, -0.3652217239661185, 0.32142857142857145]
[1.0, 0.31081081081081097, 0.2941176470588236, -0.7699115044247787, -0.41668142376483086, -0.6751849361129793, -0.4693877551020409, -0.43497757847533625, 0.32142857142857145]
[1.0, 0.04054054054054057, 0.04201680672268915, -0.7787610619469026, -0.6706215689746768, -0.746469401479489, -0.7524687294272547, -0.6880916791230692, 0.32142857142857145]
[-1.0, -0.09459459459459463, -0.1260504201680671, -0.8053097345132743, -0.7740393129095094, -0.832548755884331, -0.8288347597103358, -0.8136522172396612, 0.32142857142857145]
[1.0, -0.2702702702702704, -0.32773109243697474, -0.8584070796460177, -0.8817071011156367, -0.9206455951580363, -0.8894009216589862, -0.8953662182361734, 0.32142857142857145]
[-1.0, 0.16216216216216206, 0.07563025210084051, -0.7964601769911503, -0.583849831769081, -0.6469401479488904, -0.685319289005925, -0.6701544593921276, 0.32142857142857145]
[-1.0, 0.5000000000000002, 0.47899159663865554, -0.663716814159292, -0.17584558172480969, -0.2804303967720243, -0.4443712969058592, -0.6791230692575984, 0.32142857142857145]
[-1.0, 0.05405405405405417, 0.025210084033613578, -0.7876106194690266, -0.6638923322117939, -0.7431069266980499, -0.7050691244239631, -0.684105630293971, 0.32142857142857145]
[1.0, -0.28378378378378377, -0.2941176470588235, -0.8495575221238938, -0.8714361607933416, -0.8977807666442502, -0.8801843317972351, -0.8734429496761336, 0.32142857142857145]
[-1.0, -0.05405405405405406, -0.05882352941176461, -0.831858407079646, -0.773330972197627, -0.8392737054472093, -0.8406846609611587, -0.7538614848031888, 0.32142857142857145]
[-1.0, 0.5540540540540542, 0.6470588235294119, -0.6725663716814159, 0.06499026031521171, -0.11835911230665797, -0.10335747202106649, -0.14598903836571986, 0.32142857142857145]
[1.0, 0.2432432432432432, 0.2268907563025211, -0.7168141592920354, -0.4726403400035417, -0.5332885003362476, -0.6023699802501646, -0.56751370204285, 0.32142857142857145]
[-1.0, 0.5000000000000002, 0.46218487394957997, -0.6991150442477876, -0.1404285461306889, -0.37928715534633506, -0.4628044766293615, -0.38415545590433475, 0.32142857142857145]
[1.0, 0.3513513513513513, 0.277310924369748, -0.7699115044247787, -0.28563839206658415, -0.5063887020847344, -0.41672152732060574, -0.3652217239661185, 0.32142857142857145]
[-1.0, 0.472972972972973, 0.5294117647058825, -0.6814159292035398, -0.12803258367274672, -0.20511096166778753, -0.2797893350888744, -0.36123567513702026, 0.32142857142857145]
[1.0, -0.2567567567567568, -0.31092436974789905, -0.8407079646017699, -0.8611652204710466, -0.9038332212508406, -0.8538512179065174, -0.8834080717488789, 0.32142857142857145]
[-1.0, 0.5405405405405408, 0.5630252100840338, -0.6902654867256637, -0.0561360014166814, -0.10423671822461344, -0.2995391705069125, -0.2954658694569008, 0.32142857142857145]
[1.0, 0.5135135135135136, 0.47899159663865554, -0.7256637168141593, -0.03559412077209145, -0.2172158708809686, -0.21527320605661626, -0.41504733432984553, 0.32142857142857145]
[1.0, -0.2567567567567568, -0.32773109243697474, -0.8849557522123894, -0.8746236939968125, -0.9065232010759919, -0.8999341672152732, -0.8834080717488789, 0.32142857142857145]
[-1.0, -0.22972972972972983, -0.2941176470588235, -0.8407079646017699, -0.8480609173012219, -0.8722259583053127, -0.9038841342988808, -0.8565022421524664, 0.32142857142857145]
[1.0, 0.5810810810810814, 0.5798319327731094, -0.6814159292035398, 0.045510890738445386, -0.21923335574983205, 0.0019749835418036987, -0.26158445440956635, 0.32142857142857145]
[-1.0, 0.6351351351351353, 0.5630252100840338, -0.6725663716814159, 0.09013635558703736, -0.1963685272360458, 0.03884134298880837, -0.09118086696562011, 0.32142857142857145]
[-1.0, 0.7297297297297298, 0.7815126050420167, -0.5929203539823008, 0.46661944395254107, 0.1627437794216542, 0.07702435813034869, 0.12306925759840581, 0.32142857142857145]
[-1.0, -0.1351351351351351, -0.19327731092436973, -0.831858407079646, -0.8423941916061626, -0.8964357767316745, -0.8591178406846609, -0.8435475834578974, 0.32142857142857145]
[-1.0, 0.21621621621621623, 0.1596638655462186, -0.7610619469026548, -0.4956614131397201, -0.5736381977135172, -0.6379196840026333, -0.5884404583956153, 0.32142857142857145]
[0.0, 0.44594594594594605, 0.41176470588235303, -0.7345132743362832, -0.31680538338941033, -0.44384667114996657, -0.4746543778801844, -0.3153961136023916, 0.32142857142857145]
[0.0, 0.31081081081081097, 0.24369747899159666, -0.7522123893805309, -0.3515140782716487, -0.4626765299260256, -0.48123765635286375, -0.48480318883906315, 0.32142857142857145]
[-1.0, 0.3783783783783785, 0.277310924369748, -0.6902654867256637, -0.3058261023552329, -0.4559515803631473, -0.3443054641211324, -0.46487294469357243, 0.32142857142857145]
[-1.0, -0.06756756756756765, -0.07563025210084018, -0.7787610619469026, -0.6734549318222065, -0.7511768661735037, -0.7116524028966426, -0.7140009965122073, 0.32142857142857145]
[-1.0, -0.08108108108108114, -0.042016806722688926, -0.7699115044247787, -0.7411014698069771, -0.80497646267653, -0.7682685977616853, -0.7638266068759342, 0.32142857142857145]
[1.0, 0.2567567567567568, 0.24369747899159666, -0.7876106194690266, -0.4227023198158314, -0.6052454606590452, -0.5984200131665569, -0.6143497757847534, 0.32142857142857145]
[1.0, 0.05405405405405417, 0.025210084033613578, -0.8141592920353982, -0.6557464140251461, -0.7484868863483525, -0.7788018433179724, -0.6243148978574987, 0.32142857142857145]
[-1.0, 0.2702702702702704, 0.2268907563025211, -0.6902654867256637, -0.4673277846644236, -0.6570275722932079, -0.5339038841342989, -0.45490782262082696, 0.32142857142857145]
[-1.0, 0.3243243243243241, 0.34453781512605053, -0.7699115044247787, -0.2519922082521693, -0.4108944182918629, -0.30480579328505597, -0.40508221225710006, 0.32142857142857145]
[1.0, 0.013513513513513598, 0.008403361344537785, -0.7964601769911503, -0.6628298211439703, -0.7592468056489576, -0.6892692560895326, -0.6940707523667164, 0.32142857142857145]
[-1.0, -0.20270270270270274, -0.24369747899159644, -0.8053097345132743, -0.8381441473348681, -0.8742434431741762, -0.8788676761026991, -0.8535127055306427, 0.32142857142857145]
[0.0, 0.18918918918918926, 0.07563025210084051, -0.7522123893805309, -0.5406410483442536, -0.6657700067249497, -0.6300197498354181, -0.5615346287992027, 0.32142857142857145]
[-1.0, 0.3513513513513513, 0.32773109243697496, -0.7610619469026548, -0.4145564016291836, -0.5144586415601884, -0.56550362080316, -0.5326357747882411, 0.32142857142857145]
[1.0, 0.4864864864864866, 0.47899159663865554, -0.6814159292035398, -0.23534620152293262, -0.3671822461331542, -0.3324555628703094, -0.37817638266068754, 0.32142857142857145]
[1.0, -0.20270270270270274, -0.2100840336134454, -0.8407079646017699, -0.8307065698601027, -0.8533960995292535, -0.8828176431863068, -0.8654708520179372, 0.32142857142857145]
[0.0, 0.20270270270270263, 0.24369747899159666, -0.6991150442477876, -0.5193908269877812, -0.624747814391392, -0.5431204739960501, -0.6143497757847534, 0.32142857142857145]
[1.0, -0.31081081081081074, -0.3445378151260504, -0.8407079646017699, -0.861873561182929, -0.887020847343645, -0.8933508887425938, -0.8824115595416043, 0.32142857142857145]
[1.0, 0.17567567567567566, 0.1596638655462186, -0.7522123893805309, -0.512307419868957, -0.6529926025554809, -0.6036866359447005, -0.5445939212755355, 0.32142857142857145]
[-1.0, 0.027027027027026973, 0.07563025210084051, -0.7787610619469026, -0.6769966353816186, -0.7343644922663081, -0.7090190915075708, -0.7638266068759342, 0.32142857142857145]
[-1.0, 0.5540540540540542, 0.5630252100840338, -0.654867256637168, -0.09403222950239076, -0.1963685272360458, -0.3535220539828835, -0.24065769805680104, 0.32142857142857145]
[-1.0, -0.17567567567567566, -0.2100840336134454, -0.8141592920353982, -0.8193731184699841, -0.8681909885675858, -0.8670177748518763, -0.8335824613851519, 0.32142857142857145]
[-1.0, 0.43243243243243246, 0.3781512605042019, -0.7256637168141593, -0.22224189835310781, -0.26563550773369216, -0.2995391705069125, -0.4877927254608868, 0.32142857142857145]
[1.0, 0.6891891891891893, 0.5798319327731094, -0.6902654867256637, 0.2442004604214627, 0.17484868863483505, -0.04937458854509558, -0.06626806178375677, 0.32142857142857145]
[0.0, 0.283783783783784, 0.31092436974789917, -0.8053097345132743, -0.43934832654506817, -0.49293880295897796, -0.6273864384463463, -0.48480318883906315, 0.32142857142857145]
[1.0, 0.18918918918918926, 0.17647058823529438, -0.7699115044247787, -0.4899946874446609, -0.5709482178883659, -0.6563528637261355, -0.5844544095665172, 0.32142857142857145]
[0.0, 0.3378378378378377, 0.24369747899159666, -0.7522123893805309, -0.4591818664777758, -0.5561533288500338, -0.6326530612244898, -0.5246636771300448, 0.32142857142857145]
[-1.0, 0.43243243243243246, 0.4453781512605042, -0.7168141592920354, -0.2530547193199929, -0.5036987222595832, -0.38117182356813706, -0.2954658694569008, 0.32142857142857145]
[-1.0, 0.5135135135135136, 0.546218487394958, -0.663716814159292, -0.029927395077032126, -0.32010759919300624, -0.1981566820276499, -0.1061285500747382, 0.32142857142857145]
[1.0, 0.3648648648648649, 0.32773109243697496, -0.7522123893805309, -0.4177439348326545, -0.5353059852051111, -0.5365371955233706, -0.47882411559541593, 0.32142857142857145]
[1.0, 0.04054054054054057, -0.008403361344537785, -0.7876106194690266, -0.6366212148043209, -0.7000672494956288, -0.716919025674786, -0.6910812157448929, 0.32142857142857145]
[-1.0, 0.12162162162162149, 0.09243697478991608, -0.7787610619469026, -0.6125376306003187, -0.6718224613315401, -0.718235681369322, -0.656203288490284, 0.32142857142857145]
[1.0, 0.08108108108108092, 0.07563025210084051, -0.7699115044247787, -0.634850363024615, -0.7222595830531271, -0.6945358788676761, -0.6641753861484803, 0.32142857142857145]
[-1.0, 0.283783783783784, 0.32773109243697496, -0.7433628318584071, -0.476536213918895, -0.6045729657027573, -0.6234364713627387, -0.4718485301444941, 0.32142857142857145]
[-1.0, 0.3243243243243241, 0.31092436974789917, -0.7256637168141593, -0.41632725340888976, -0.5427034297242772, -0.4601711652402898, -0.5097159940209267, 0.32142857142857145]
[0.0, 0.3783783783783785, 0.39495798319327724, -0.6991150442477876, -0.30370108021958564, -0.504371217215871, -0.37063857801184996, -0.3751868460388639, 0.32142857142857145]
[1.0, -0.013513513513513487, -0.042016806722688926, -0.8141592920353982, -0.7166637152470339, -0.8258238063214526, -0.749835418038183, -0.6741405082212256, 0.32142857142857145]
[-1.0, 0.14864864864864868, 0.1596638655462186, -0.7787610619469026, -0.5285992562422526, -0.6503026227303296, -0.6550362080315997, -0.5645241654210263, 0.32142857142857145]
[0.0, -0.09459459459459463, -0.17647058823529405, -0.7964601769911503, -0.817602266690278, -0.8708809683927371, -0.8657011191573404, -0.8435475834578974, 0.32142857142857145]
[1.0, 0.22972972972972983, 0.2100840336134453, -0.7522123893805309, -0.48857800602089596, -0.5837256220578346, -0.5602369980250165, -0.5944195316392625, 0.32142857142857145]
[-1.0, 0.5135135135135136, 0.47899159663865554, -0.6902654867256637, -0.12626173189304057, -0.3012777404169471, -0.1889400921658987, -0.31141006477329325, 0.32142857142857145]
[1.0, 0.5810810810810814, 0.546218487394958, -0.7079646017699115, 0.023198158314148953, -0.06792199058507076, -0.21658986175115214, -0.25460886895864465, 0.32142857142857145]
[-1.0, 0.31081081081081097, 0.32773109243697496, -0.7168141592920354, -0.27642996281211263, -0.42434431741761947, -0.29558920342330486, -0.40508221225710006, 0.32142857142857145]
[-1.0, 0.472972972972973, 0.41176470588235303, -0.6902654867256637, -0.28138834779528965, -0.41560188298587775, -0.4377880184331798, -0.35525660189337305, 0.32142857142857145]
[-1.0, 0.5540540540540542, 0.6134453781512608, -0.6902654867256637, -0.08801133345139012, -0.18157363819771366, -0.2732060566161949, -0.3173891380169407, 0.32142857142857145]
[1.0, -0.05405405405405406, -0.042016806722688926, -0.7876106194690266, -0.7265804852133877, -0.800941492938803, -0.772218564845293, -0.7538614848031888, 0.32142857142857145]
[0.0, -0.05405405405405406, 0.09243697478991608, -0.8141592920353982, -0.7701434389941562, -0.8285137861466039, -0.7946017116524029, -0.8036870951669157, 0.32142857142857145]
[-1.0, -0.06756756756756765, -0.10924369747899154, -0.7699115044247787, -0.7085177970603861, -0.7800941492938803, -0.7221856484529297, -0.7658196312904832, 0.32142857142857145]
[1.0, 0.06756756756756754, 0.025210084033613578, -0.7610619469026548, -0.6465379847706747, -0.777404169468729, -0.6984858459512837, -0.6741405082212256, 0.32142857142857145]
[1.0, 0.283783783783784, 0.17647058823529438, -0.7522123893805309, -0.4329732601381264, -0.6731674512441157, -0.5707702435813036, -0.4947683109118086, 0.32142857142857145]
[-1.0, 0.12162162162162149, 0.04201680672268915, -0.7433628318584071, -0.5519744997343723, -0.7330195023537324, -0.5734035549703753, -0.5645241654210263, 0.32142857142857145]
[-1.0, -0.16216216216216217, -0.15966386554621848, -0.7787610619469026, -0.7789976978926864, -0.80497646267653, -0.8551678736010533, -0.8435475834578974, 0.32142857142857145]
[1.0, 0.4189189189189191, 0.46218487394957997, -0.6283185840707964, 0.4064104834425357, 0.35036987222595806, 0.1020408163265305, -0.024414549078226044, 0.32142857142857145]
[-1.0, 0.43243243243243246, 0.4285714285714286, -0.7345132743362832, -0.23711705330263866, -0.3954270342972429, -0.2547728768926927, -0.4190333831589437, 0.32142857142857145]
[-1.0, 0.08108108108108092, 0.07563025210084051, -0.7787610619469026, -0.5916415795997876, -0.6281102891728312, -0.7774851876234364, -0.6940707523667164, 0.32142857142857145]
[1.0, 0.3783783783783785, 0.3613445378151261, -0.6725663716814159, -0.34832654506817784, -0.512441156691325, -0.4404213298222516, -0.43497757847533625, 0.32142857142857145]
[1.0, 0.45945945945945965, 0.41176470588235303, -0.6902654867256637, -0.22011687621746068, -0.37794216543375936, -0.18630678077682694, -0.4598903836571997, 0.32142857142857145]
[-1.0, 0.2702702702702704, 0.277310924369748, -0.7345132743362832, -0.5158491234283691, -0.6106254203093477, -0.6194865042791311, -0.554559043348281, 0.32142857142857145]
[1.0, 0.472972972972973, 0.4285714285714286, -0.7345132743362832, -0.2211793872852843, -0.3335574983187628, -0.36142198815009885, -0.3951170901843547, 0.32142857142857145]
[-1.0, 0.3918918918918919, 0.34453781512605053, -0.7345132743362832, -0.3100761466265274, -0.3759246805648959, -0.4601711652402898, -0.4519182859990033, 0.32142857142857145]
[1.0, 0.4864864864864866, 0.4285714285714286, -0.7433628318584071, -0.23286700903134416, -0.37659717552118366, -0.35747202106649123, -0.3512705530642749, 0.32142857142857145]
[1.0, 0.5000000000000002, 0.5294117647058825, -0.6902654867256637, -0.0511776164335046, -0.11701412239408227, -0.31138907175773534, -0.25560538116591913, 0.32142857142857145]
[-1.0, 0.17567567567567566, 0.1596638655462186, -0.7522123893805309, -0.42447317159553744, -0.3839946200403499, -0.4838709677419355, -0.6143497757847534, 0.32142857142857145]
