options: {'left_index': False, 'headers': True, 'value_encode': {2: {'jan': 1, 'feb': 2, 'mar': 3, 'apr': 4, 'may': 5, 'jun': 6, 'jul': 7, 'aug': 8, 'sep': 9, 'oct': 10, 'nov': 11, 'dec': 12}, 3: {'mon': 1, 'tue': 2, 'wed': 3, 'thu': 4, 'fri': 5, 'sat': 6, 'sun': 7}}, 'normalize_cols': {1: 'x_loc', 2: 'y_loc', 3: 'month', 4: 'day', 5: 'FFMC', 6: 'DMC', 7: 'DC', 8: 'ISI', 9: 'Temp', 10: 'RH', 11: 'wind', 12: 'rain'}, 'result_col': 13}
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind    rain  result
20   -0.75 -0.142857  0.272727  0.333333  0.940645 -0.072364  0.357570 -0.461676  0.369775 -0.505882  0.111111 -1.00   10.02
21   -1.00 -0.714286  0.454545  1.000000  0.901935 -0.152309  0.578046 -0.696970  0.395498 -0.600000  0.400000 -1.00    5.33
22   -0.50 -0.428571  0.090909 -1.000000  0.958710  0.095107  0.311833 -0.404635  0.009646 -0.223529 -0.488889 -1.00    0.00
23    0.50 -0.428571  0.454545  1.000000  0.865806  0.896623  0.916735 -0.746881 -0.254019  0.458824  0.600000 -1.00   11.06
24    0.75  0.142857  0.272727  1.000000  0.845161 -0.321158  0.461944 -0.775401 -0.099678  0.035294 -0.400000 -1.00   32.07
25    0.25 -0.142857  0.454545 -0.666667  0.889032 -0.237767  0.788202 -0.768271  0.118971 -0.294118 -0.400000 -1.00   20.03
26   -0.25 -0.428571  0.454545  0.333333  0.894194 -0.325293  0.729565 -0.657754  0.196141 -0.529412  0.000000 -1.00   13.06
27   -0.25 -0.428571  0.454545  1.000000  0.832258 -0.387319  0.633634 -0.828877  0.003215  0.152941 -0.800000 -1.00    0.00
28    0.25 -0.142857 -0.636364  0.000000  0.708387 -0.882150 -0.889527 -0.893048 -0.800643  0.294118 -0.088889 -1.00    2.14
29   -0.75 -0.142857  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.266881 -0.435294 -0.688889 -1.00    0.47
..     ...       ...       ...       ...       ...       ...       ...       ...       ...       ...       ...   ...     ...
74    1.00  1.000000  0.090909  0.000000  0.922581 -0.219159  0.294945 -0.661319  0.800643 -0.764706 -0.088889 -1.00    2.75
75   -0.75 -0.142857  0.090909  1.000000  0.940645  0.161957 -0.052656 -0.561497  0.363344 -0.411765  0.311111 -1.00    0.00
76    0.75  0.714286  0.272727 -0.333333  0.883871  0.311509  0.472968 -0.721925  0.543408 -0.505882 -0.088889 -1.00  185.76
77   -0.75 -0.142857  0.454545 -1.000000  0.881290 -0.260510  0.773426 -0.778966  0.099678 -0.317647 -0.600000 -1.00    3.93
78    0.25 -0.142857 -0.636364  0.333333  0.870968 -0.674707 -0.789140 -0.554367 -0.389068 -0.576471 -0.200000 -1.00    8.31
79    0.50 -0.428571 -0.636364 -1.000000  0.842581 -0.733977 -0.815410 -0.778966 -0.106109 -0.670588 -0.400000 -1.00    1.75
80    0.00 -0.428571  0.090909 -0.333333  0.935484 -0.309442  0.057582 -0.575758  0.099678 -0.435294  0.511111 -1.00    7.73
81    0.25 -0.428571  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446  0.035370 -0.411765 -0.488889 -1.00    0.00
82   -0.75 -0.428571  0.272727 -1.000000  0.969032 -0.073742  0.380087 -0.240642  0.826367 -0.694118 -0.288889 -1.00    2.07
83   -0.25  0.142857 -0.818182  0.666667  0.277419 -0.859407 -0.814003 -0.971480 -0.151125 -0.411765 -0.488889 -1.00    0.00
84   -0.25 -0.142857 -0.636364  0.333333  0.734194 -0.873191 -0.884133 -0.900178 -0.324759 -0.129412  0.311111 -1.00    0.00
85   -1.00 -1.000000  0.272727  0.000000  0.865806  0.117161  0.727454 -0.639929  0.575563 -0.529412 -0.688889 -1.00    5.80
86    0.25 -0.142857 -0.090909 -1.000000  0.850323 -0.364576 -0.319339 -0.732620  0.189711 -0.764706  0.000000 -1.00    0.00
87    0.50 -0.142857 -0.090909  1.000000  0.920000  0.235700 -0.008092 -0.607843  0.286174 -0.223529 -0.800000 -1.00    0.00
88   -0.75 -1.000000  0.272727  0.000000  0.883871 -0.219848  0.532544 -0.775401  0.054662 -0.317647 -0.088889 -1.00    0.00
89    0.50 -0.428571  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103 -0.093248  0.058824  0.111111 -1.00    0.00
90    0.00 -0.428571  0.454545  0.333333  0.847742  0.991041  0.987569 -0.736185 -0.099678  0.011765 -0.288889 -1.00    0.00
91   -0.25 -0.142857 -0.636364  0.333333  0.870968 -0.674707 -0.789140 -0.554367 -0.125402 -0.717647  0.600000 -1.00    0.00
92   -1.00 -0.142857  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446  0.247588 -0.576471 -0.600000 -1.00   11.53
93    0.50 -0.428571  0.454545  0.000000  0.832258  0.971744  0.973496 -0.757576  0.106109 -0.294118 -0.288889 -1.00    0.00
94    0.25 -0.142857  0.454545  0.333333  0.925161 -0.034459  0.655917 -0.504456  0.331190 -0.317647  0.111111 -1.00    0.00
95   -0.75 -0.142857  0.272727  0.666667  0.935484  0.585114  0.658731 -0.700535  0.073955  0.152941  0.000000 -1.00    0.00
96   -1.00 -1.000000  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103  0.112540 -0.435294  0.311111 -1.00    0.00
97   -0.75 -1.000000 -0.636364  1.000000  0.821935 -0.654032 -0.778820 -0.657754 -0.401929 -0.435294  0.200000 -1.00    0.00
98   -0.75 -0.142857  0.272727  0.000000  0.775484 -0.476912  0.611118 -0.821747  0.292605 -0.270588 -0.200000 -1.00    0.00
99    0.75  0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.247588  0.176471  0.000000 -0.75    0.00
100  -0.25  0.142857  1.000000  0.333333  0.703226 -0.823570 -0.191509 -0.853832 -1.000000  0.035294  0.000000 -1.00    9.27
101   0.00 -0.142857  0.272727  1.000000  0.943226 -0.677464 -0.782338 -0.618538 -0.028939  0.529412 -0.088889 -1.00    0.00
102  -0.25 -0.428571 -0.636364  0.666667  0.883871 -0.760855 -0.829014 -0.721925 -0.048232 -0.717647  0.000000 -1.00   28.66
103   0.00  0.142857  0.454545 -0.333333  0.950968 -0.421089  0.605254 -0.433155  0.524116 -0.788235 -0.200000 -1.00    0.00

[104 rows x 13 columns]
group 2:
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind  rain  result
0     0.75  0.142857  0.272727 -1.000000  0.894194  0.419021  0.559048 -0.707665  0.581994 -0.529412 -0.800000 -1.00    0.54
1    -0.25 -0.714286 -0.272727  0.333333  0.829677 -0.832529 -0.845667 -0.796791  0.016077 -0.411765 -0.200000 -1.00   38.48
2    -0.25 -0.428571  0.454545  0.333333  0.894194 -0.325293  0.729565 -0.657754 -0.151125 -0.105882  0.311111 -1.00    7.31
3     0.25 -0.142857 -0.636364 -1.000000  0.767742 -0.903515 -0.931981 -0.746881 -0.485531 -0.294118  0.200000 -1.00    3.18
4     0.00 -0.428571  0.272727  1.000000  0.886452  0.199173  0.624956 -0.508021  0.511254 -0.435294  0.111111 -1.00    0.09
5     0.00 -0.428571  0.454545 -1.000000  0.886452 -0.466575  0.680310 -0.672014  0.086817 -0.458824 -0.488889 -1.00    0.00
6     0.75  0.142857  0.272727 -0.666667  0.894194  0.044108  0.525273 -0.490196  0.151125  0.011765 -0.088889 -1.00    9.27
7     0.75  0.142857  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.529412 -0.488889 -1.00    0.00
8    -0.50 -0.428571  0.090909 -0.333333  0.889032 -0.086837  0.202299 -0.714795 -0.228296  0.011765 -0.200000 -1.00    0.00
9     0.50 -0.428571  0.636364 -0.666667  0.855484 -0.763611  0.550839 -0.761141  0.016077 -0.576471 -0.888889 -1.00    0.00
10    0.00 -0.428571  0.272727 -0.666667  0.971613 -0.033770  0.402369 -0.368984  0.408360 -0.341176  0.311111 -1.00    2.00
11    0.75  0.142857  0.272727 -1.000000  0.894194  0.419021  0.559048 -0.707665  0.498392 -0.670588 -0.688889 -1.00    1.23
12    1.00 -0.428571  0.090909  0.666667  0.881290 -0.289456  0.095344 -0.679144  0.485531 -0.435294 -0.888889 -1.00    8.00
13   -0.50 -0.428571  0.454545  0.333333  0.925161 -0.034459  0.655917 -0.504456  0.054662 -0.200000 -0.288889 -1.00   35.88
14    0.25 -0.142857  0.272727 -0.666667  0.950968 -0.099931  0.405418 -0.190731  0.106109 -0.058824 -0.200000 -1.00    0.17
15   -0.75 -1.000000  0.272727  0.666667  0.930323 -0.046864  0.375161 -0.276292  0.331190 -0.623529  0.511111 -1.00   15.45
16    0.50 -0.428571  0.454545 -1.000000  0.881290 -0.260510  0.773426 -0.778966  0.099678 -0.317647 -0.600000 -1.00    0.00
17    0.25 -0.142857 -0.454545  0.000000  0.620645 -0.944866 -0.889058 -0.903743 -0.768489 -0.082353  0.200000 -1.00   10.93
18    0.50 -0.428571  0.454545  0.666667  0.870968 -0.150241  0.846839 -0.696970  0.241158 -0.694118 -0.088889 -1.00   15.64
19   -0.50 -0.142857 -0.636364 -1.000000  0.778065 -0.647829 -0.775067 -0.821747 -0.562701 -0.200000 -0.600000 -1.00    0.00
20   -0.50 -0.428571 -0.818182  0.666667  0.682581 -0.952447 -0.947696 -0.907308 -0.324759 -0.223529 -0.688889 -1.00    0.00
21    0.75  0.142857  0.272727  0.666667  0.935484  0.585114  0.658731 -0.700535  0.073955  0.152941  0.000000 -1.00    0.00
22   -0.75 -0.142857  0.272727  0.000000  0.974194 -0.099931  0.339041 -0.629234  0.414791 -0.694118 -0.488889 -1.00    8.68
23    0.25 -0.714286  0.636364 -0.666667  0.855484 -0.763611  0.550839 -0.761141  0.254019 -0.788235 -0.088889 -1.00    0.00
24    0.00 -0.142857 -0.636364  0.666667  0.883871 -0.760855 -0.829014 -0.721925 -0.170418 -0.717647  0.111111 -1.00    0.00
25    0.50 -0.142857  0.454545  0.666667  0.912258 -0.503101  0.653806 -0.194296  0.099678 -0.458824 -0.200000 -1.00    0.00
26   -1.00 -1.000000  0.454545  0.000000  0.914839 -0.063405  0.638325 -0.672014  0.491961 -0.717647 -0.600000 -1.00    0.00
27   -0.25 -0.142857  0.454545  0.333333  0.950968 -0.421089  0.605254 -0.433155 -0.003215 -0.482353 -0.288889 -1.00    0.00
28   -0.25 -0.428571  1.000000 -1.000000  0.721290 -0.832529 -0.198311 -0.907308 -0.845659 -0.858824  0.800000 -1.00   17.85
29   -0.50 -0.428571 -0.636364  0.333333  0.883871 -0.778084 -0.836754 -0.679144  0.067524 -0.929412 -0.088889 -1.00    0.00
..     ...       ...       ...       ...       ...       ...       ...       ...       ...       ...       ...   ...     ...
74   -1.00 -1.000000  0.272727  1.000000  0.845161 -0.321158  0.461944 -0.775401  0.009646 -0.317647 -0.600000 -1.00    0.00
75    0.50 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.247588  0.176471  0.000000 -0.75    0.00
76   -0.25 -0.714286  0.090909  0.000000  0.930323 -0.419711 -0.092061 -0.647059  0.607717 -0.694118 -0.800000 -1.00    1.76
77    0.75 -0.142857  0.272727 -0.333333  0.920000  0.076499  0.545209 -0.518717  0.401929 -0.505882 -0.400000 -1.00    0.24
78    0.75  0.142857  0.636364 -1.000000  0.708387 -0.781530  0.539346 -0.893048  0.086817 -0.600000 -0.200000 -1.00    5.44
79   -0.50 -0.428571  0.272727 -0.666667  0.809032  0.007581  0.422775 -0.679144 -0.215434  0.200000  0.111111 -1.00    0.00
80    0.00  0.142857  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446 -0.196141  0.294118 -0.288889 -1.00    0.00
81   -0.75 -0.428571  0.454545  0.666667  0.927742 -0.005513  0.673508 -0.711230  0.697749 -0.717647 -0.600000 -1.00    1.61
82   -1.00 -0.428571  0.454545 -1.000000  0.878710 -0.110958  0.874516 -0.732620  0.228296 -0.529412 -0.600000 -1.00   28.19
83   -0.75 -1.000000  0.454545  0.666667  0.904516 -0.172984  0.563270 -0.693405  0.028939 -0.270588 -0.688889 -1.00  200.94
84    0.75  0.142857  0.272727 -0.333333  0.726452 -0.384562  0.411282 -0.764706 -0.022508 -0.176471 -0.200000 -1.00    2.69
85    0.25 -0.142857 -0.454545  0.000000  0.620645 -0.944866 -0.889058 -0.903743 -0.768489 -0.082353  0.200000 -1.00    4.61
86    0.25 -0.714286  0.454545 -1.000000  0.803871 -0.374914  0.646535 -0.746881 -0.421222  0.482353  0.600000 -1.00    0.00
87    0.25 -0.714286  0.454545  1.000000  0.901935 -0.278429  0.759587 -0.647059  0.453376 -0.694118 -0.688889 -1.00   14.29
88    0.25 -0.142857  0.454545  0.666667  0.765161  1.000000  1.000000 -0.857398 -0.048232  0.223529  0.000000 -1.00    3.95
89    0.50 -0.428571  0.454545  0.333333  0.901935 -0.195038  0.548258 -0.565062  0.080386 -0.552941  0.200000 -1.00    0.00
90   -0.75 -1.000000 -0.636364  1.000000  0.821935 -0.654032 -0.778820 -0.657754 -0.787781  0.035294  0.311111 -1.00    0.00
91   -0.50 -0.428571  0.272727  0.333333  0.881290 -0.232943  0.325437 -0.682709 -0.421222  0.623529  0.600000 -1.00    3.30
92    0.75  0.142857 -0.636364  1.000000  0.821935 -0.654032 -0.778820 -0.657754 -0.401929 -0.435294  0.200000 -1.00    7.19
93   -1.00 -1.000000  0.272727 -0.333333  0.981935 -0.319090  0.185411 -0.529412  0.356913 -0.623529 -0.088889 -1.00    0.55
94   -0.25 -0.142857  0.454545  0.000000  0.901935 -0.344590  0.715727 -0.693405  0.054662 -0.788235  0.200000 -1.00    0.00
95   -1.00 -1.000000  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.048232  0.364706  0.800000 -1.00    0.00
96    0.75  0.142857  0.272727 -1.000000  0.894194  0.419021  0.559048 -0.707665  0.215434 -0.082353 -0.600000 -1.00    0.00
97    0.75  0.142857  0.454545  0.333333  0.868387 -0.378360  0.712677 -0.743316  0.189711 -0.270588 -0.488889 -1.00   30.18
98    0.50 -0.142857  0.636364 -1.000000  0.883871 -0.673329  0.614167 -0.604278 -0.106109 -0.317647 -0.200000 -1.00   49.37
99    0.25 -0.142857  1.000000 -0.666667  0.721290 -0.832529 -0.198311 -0.907308 -0.813505 -0.788235  0.800000 -1.00   24.77
100   0.25 -0.428571 -0.090909  1.000000  0.850323 -0.390765 -0.336461 -0.771836 -0.221865 -0.270588 -0.688889 -1.00    0.90
101  -0.75 -1.000000  0.454545  0.333333  0.901935 -0.195038  0.548258 -0.565062  0.337621 -0.482353 -0.088889 -1.00    0.00
102  -0.50 -0.428571  0.454545  1.000000  0.852903 -0.341144  0.741761 -0.593583  0.183280 -0.058824  0.111111 -1.00   24.59
103   0.25 -0.428571  0.272727  0.000000  0.974194 -0.099931  0.339041 -0.629234  0.163987 -0.388235 -0.200000 -1.00    1.90

[104 rows x 13 columns]
group 3:
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind   rain  result
0     0.75  0.142857  0.272727  1.000000  0.899355 -0.419711  0.126070 -0.475936  0.196141 -0.600000  0.311111 -1.000    0.00
1     0.50 -0.428571  0.636364  0.666667  0.855484 -0.706409  0.592588 -0.761141 -0.202572 -0.576471 -0.800000 -1.000    0.00
2    -1.00 -0.714286  0.454545 -1.000000  0.803871 -0.374914  0.646535 -0.746881 -0.344051  0.364706  0.311111 -1.000   30.32
3    -1.00 -1.000000  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446  0.067524 -0.411765 -0.600000 -1.000  212.88
4     0.50 -0.428571  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.106109 -0.223529 -0.800000 -1.000    0.00
5    -0.25 -0.428571  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.189711  0.270588  0.000000 -0.875    0.00
6     0.75  0.142857  0.272727  0.666667  0.896774 -0.443832  0.109183 -0.575758  0.151125 -0.552941 -0.088889 -1.000   58.30
7     0.00 -0.428571  0.272727 -0.666667  0.971613 -0.033770  0.402369 -0.368984  0.556270 -0.552941 -0.288889 -1.000   16.40
8     0.50 -0.428571  0.272727 -1.000000  0.878710  0.634045  0.695086 -0.732620 -0.003215  0.176471 -0.200000 -1.000    0.00
9    -0.25 -0.428571  0.454545  0.666667  0.870968 -0.150241  0.846839 -0.696970 -0.041801 -0.388235 -0.600000 -1.000   11.22
10   -0.25 -0.714286 -0.636364 -1.000000  0.778065 -0.647829 -0.775067 -0.821747 -0.434084 -0.270588  0.200000 -1.000   36.85
11   -0.75 -0.428571  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.524116 -0.388235 -0.288889 -1.000    0.00
12    0.25 -0.142857  0.454545  0.000000  0.912258 -0.187457  0.819163 -0.732620 -0.061093 -0.694118 -0.200000 -1.000    1.01
13   -1.00 -1.000000  0.272727 -0.666667  0.963871 -0.261199  0.499238 -0.393939  0.054662 -0.152941 -0.088889 -1.000    0.00
14   -0.50 -0.428571  0.272727  1.000000  0.966452 -0.109580  0.358508 -0.497326  0.363344 -0.411765  0.200000 -1.000    1.29
15    0.00 -0.428571  0.454545  0.333333  0.894194 -0.325293  0.729565 -0.657754 -0.491961  0.411765 -0.288889 -1.000    0.00
16   -0.25 -0.714286  0.090909  1.000000  0.935484 -0.309442 -0.025449 -0.475936  0.536977 -0.294118 -0.200000 -1.000    7.36
17    0.50 -0.428571 -0.818182  1.000000  0.682581 -0.947622 -0.943239 -0.925134 -0.575563  0.247059 -0.600000 -1.000   13.05
18   -0.75 -1.000000  0.272727  0.000000  0.917419 -0.488629  0.075877 -0.725490  0.067524 -0.529412  0.000000 -1.000    0.00
19    0.00 -0.142857 -0.636364  0.000000  0.863226 -0.877326 -0.946757 -0.714795 -0.395498 -0.223529  0.111111 -1.000    0.00
20   -0.50 -0.428571 -0.636364  0.666667  0.298065 -0.991041 -0.982174 -0.975045 -0.022508 -0.788235  0.111111 -1.000    0.00
21   -0.25 -0.142857  0.090909  0.333333  0.881290 -0.317023  0.075173 -0.775401  0.331190 -0.411765 -0.800000 -1.000    2.64
22    1.00 -0.428571  0.090909 -1.000000  0.899355 -0.372846  0.018412 -0.650624  0.324759 -0.717647 -0.088889 -1.000    1.63
23   -0.25 -0.142857 -0.818182  0.666667  0.703226 -0.951068 -0.889527 -0.896613 -0.228296 -0.270588 -0.200000 -1.000    0.00
24   -0.75 -0.428571  0.272727  1.000000  0.948387 -0.164714  0.365076 -0.540107 -0.151125  0.200000 -0.200000 -1.000   10.13
25   -0.50 -0.428571  0.454545  1.000000  0.901935 -0.152309  0.578046 -0.696970  0.305466 -0.364706  0.111111 -1.000    0.00
26   -0.50 -0.428571  1.000000 -1.000000  0.721290 -0.832529 -0.198311 -0.907308 -0.845659 -0.858824  0.800000 -1.000   10.73
27   -0.50 -0.428571 -0.636364 -0.333333  0.845161 -0.880083 -0.922130 -0.739750 -0.421222 -0.388235  0.111111 -1.000    5.55
28    0.25 -0.714286  0.454545 -1.000000  0.878710 -0.110958  0.874516 -0.732620  0.183280 -0.482353 -0.688889 -1.000    0.00
29   -0.75 -0.428571  0.272727 -1.000000  0.894194  0.419021  0.559048 -0.707665  0.652733 -0.576471 -0.600000 -1.000    2.35
..     ...       ...       ...       ...       ...       ...       ...       ...       ...       ...       ...    ...     ...
73   -0.50 -0.428571  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.935691 -0.717647 -0.600000 -1.000   14.68
74   -0.25 -0.428571  0.454545  0.000000  0.901935 -0.344590  0.715727 -0.693405  0.093248 -0.788235  0.000000 -1.000    3.78
75   -0.25 -0.142857  0.272727  1.000000  0.845161 -0.321158  0.461944 -0.775401  0.234727 -0.576471 -0.400000 -1.000    0.00
76    0.50 -0.428571  0.454545  0.333333  0.894194 -0.325293  0.729565 -0.657754  0.183280 -0.341176 -0.288889 -1.000    2.03
77   -1.00 -0.714286 -0.636364 -1.000000  0.778065 -0.647829 -0.775067 -0.821747 -0.607717  0.341176 -0.400000 -1.000    0.00
78    0.25 -0.142857  0.272727 -0.333333  0.994839 -0.131633  0.319573 -0.411765  0.363344 -0.576471 -0.088889 -1.000    2.51
79    0.75  0.142857  0.090909  1.000000  0.811613  0.805651  0.848247 -0.814617  0.742765 -0.717647 -0.288889 -1.000    6.30
80    0.50 -0.428571  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103  0.151125 -0.435294  0.111111 -1.000    2.74
81   -1.00 -0.714286  0.454545  1.000000  0.865806  0.896623  0.916735 -0.746881  0.266881 -0.341176 -0.200000 -1.000   70.76
82   -0.75 -0.428571  0.272727 -0.666667  0.963871 -0.261199  0.499238 -0.393939  0.151125 -0.411765 -0.200000 -1.000    0.00
83   -0.50 -0.428571  0.090909  0.666667  0.842581 -0.654721 -0.023807 -0.778966  0.440514 -0.341176 -0.688889 -1.000    1.43
84    1.00  1.000000  0.272727  0.333333  0.963871  0.556857  0.639029 -0.572193  0.466238 -0.505882 -0.200000 -1.000    0.00
85   -0.25 -0.142857  0.454545  0.000000  0.914839 -0.063405  0.638325 -0.672014  0.241158 -1.000000 -0.888889 -1.000   11.06
86    0.25 -0.714286  0.454545 -1.000000  0.881290 -0.260510  0.773426 -0.778966  0.337621 -0.552941 -0.600000 -1.000   56.04
87    0.25 -0.428571  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446  0.061093 -0.341176 -0.488889 -1.000  103.39
88    0.75  0.142857  0.272727 -0.333333  0.974194  0.492764  0.599859 -0.358289  0.672026 -0.670588 -0.688889 -1.000    5.86
89    0.25 -0.714286  0.454545  0.333333  0.803871 -0.527223  0.639264 -0.793226  0.183280 -0.482353 -0.688889 -1.000    0.00
90    0.25 -0.714286 -0.636364  0.666667  0.855484 -0.662302 -0.783042 -0.721925 -0.163987 -0.623529  0.800000 -1.000    1.94
91    0.25 -0.714286 -0.818182  1.000000  0.708387 -0.818057 -0.189398 -0.878788 -0.871383 -0.152941 -0.200000 -1.000    0.00
92   -1.00 -0.428571  0.272727 -0.333333  0.883871  0.311509  0.472968 -0.721925  0.138264 -0.176471 -0.200000 -1.000   82.75
93   -0.50 -0.428571  0.454545  1.000000  0.829677 -0.427981  0.656855 -0.796791  0.389068 -0.529412 -0.288889 -1.000    5.18
94   -0.25 -0.714286  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.600000 -0.488889 -1.000    6.44
95   -0.75 -1.000000  0.272727 -0.666667  0.963871 -0.261199  0.499238 -0.393939  0.440514 -0.835294 -0.088889 -1.000    8.71
96    0.50 -0.428571 -0.090909  1.000000  0.950968 -0.343901 -0.549431  1.000000  0.209003 -0.317647 -0.088889 -1.000    0.00
97    0.50 -0.428571  0.454545  0.333333  0.950968 -0.421089  0.605254 -0.433155  0.151125 -0.247059  0.000000 -1.000   26.13
98    0.00 -0.428571 -0.818182  1.000000  0.757419 -0.900069 -0.905242 -0.860963 -0.344051 -0.105882 -0.600000 -1.000    6.38
99   -0.50 -0.142857  0.454545  0.333333  0.930323  0.021365  0.690395 -0.711230 -0.035370 -0.341176 -0.400000 -1.000    0.00
100   0.25 -0.142857  0.272727  0.333333  0.156129 -0.519642  0.541926 -0.971480 -0.048232  0.341176  0.400000 -1.000    0.00
101  -0.75 -1.000000  0.454545  0.333333  0.901935 -0.195038  0.548258 -0.565062  0.118971 -0.576471  0.111111 -1.000    0.00
