[0.0, 0.013513513513513598, -0.008403361344537785, -0.7876106194690266, -0.6699132282627944, -0.7316745124411568, -0.7208689927583938, -0.7389138016940707, 0.25]
[0.0, -0.1351351351351351, -0.10924369747899154, -0.8230088495575221, -0.7836019125199221, -0.800941492938803, -0.8604344963791969, -0.8236173393124065, 0.25]
[0.0, -0.16216216216216217, -0.2100840336134454, -0.8495575221238938, -0.8239773330972198, -0.8507061197041023, -0.8406846609611587, -0.8435475834578974, 0.25]
[0.0, -0.108108108108108, -0.1428571428571428, -0.8053097345132743, -0.35682663361076683, -0.441829186281103, -0.4549045424621462, -0.8046836073741903, 0.25]
[1.0, -0.108108108108108, -0.15966386554621848, -0.8495575221238938, -0.8168939259783956, -0.8473436449226631, -0.8446346280447663, -0.8335824613851519, 0.25]
[0.0, -0.09459459459459463, -0.1260504201680671, -0.8230088495575221, -0.7889144678590402, -0.8345662407531944, -0.8499012508229098, -0.8036870951669157, 0.25]
[1.0, 0.06756756756756754, 0.09243697478991608, -0.7433628318584071, -0.5859748539047283, -0.6805648957632819, -0.6221198156682027, -0.6342800199302441, 0.25]
[0.0, -0.09459459459459463, -0.09243697478991586, -0.8053097345132743, -0.7704976093500974, -0.8231338264963013, -0.803818301514154, -0.8016940707523668, 0.25]
[-1.0, 0.17567567567567566, 0.10924369747899165, -0.7610619469026548, -0.5537453515140782, -0.6220578345662409, -0.6194865042791311, -0.6641753861484803, 0.25]
[1.0, -0.09459459459459463, -0.05882352941176461, -0.7964601769911503, -0.6893925978395609, -0.7457969065232011, -0.7774851876234364, -0.733931240657698, 0.25]
[0.0, 0.013513513513513598, -0.042016806722688926, -0.8141592920353982, -0.6908092792633257, -0.718897108271688, -0.7577353522053983, -0.7638266068759342, 0.25]
[0.0, -0.06756756756756765, -0.09243697478991586, -0.7964601769911503, -0.7789976978926864, -0.8271687962340283, -0.8341013824884793, -0.8036870951669157, 0.25]
[0.0, 0.08108108108108092, 0.2268907563025211, -0.7168141592920354, -0.4988489463431911, -0.5305985205110963, -0.6050032916392364, -0.6352765321375187, 0.25]
[-1.0, 0.16216216216216206, 0.41176470588235303, -0.7168141592920354, -0.21126261731893048, -0.3167451244115671, -0.37195523370638583, -0.39212755356253104, 0.25]
[0.0, 0.17567567567567566, 0.17647058823529438, -0.7699115044247787, -0.577120595006198, -0.5891055817081372, -0.6971691902567478, -0.7070254110612855, 0.25]
[0.0, 0.20270270270270263, 0.09243697478991608, -0.7699115044247787, -0.6228085709226139, -0.6819098856758575, -0.6800526662277815, -0.69706028898854, 0.25]
[-1.0, 0.22972972972972983, 0.2268907563025211, -0.7522123893805309, -0.5572870550734903, -0.6106254203093477, -0.6945358788676761, -0.6382660687593422, 0.25]
[1.0, 0.283783783783784, 0.2941176470588236, -0.7168141592920354, -0.30370108021958564, -0.37659717552118366, -0.47202106649111264, -0.46487294469357243, 0.25]
[0.0, -0.16216216216216217, -0.22689075630252098, -0.8495575221238938, -0.8285815477244555, -0.8379287155346336, -0.8841342988808427, -0.8674638764324862, 0.25]
[-1.0, 0.06756756756756754, 0.025210084033613578, -0.8230088495575221, -0.6681423764830884, -0.781439139206456, -0.7669519420671495, -0.7269556552067762, 0.25]
[-1.0, -0.04054054054054057, -0.042016806722688926, -0.8053097345132743, -0.7308305294846822, -0.7942165433759247, -0.749835418038183, -0.7857498754359741, 0.25]
[1.0, 0.12162162162162149, 0.09243697478991608, -0.8053097345132743, -0.6089959270409067, -0.6065904505716209, -0.7366688610928243, -0.7040358744394619, 0.25]
[-1.0, 0.05405405405405417, -0.008403361344537785, -0.8053097345132743, -0.7120595006197982, -0.7794216543375925, -0.7327188940092166, -0.7419033383158944, 0.25]
[-1.0, -0.22972972972972983, -0.2941176470588235, -0.8407079646017699, -0.8551443244200461, -0.8964357767316745, -0.8512179065174457, -0.8834080717488789, 0.25]
[-1.0, 0.5000000000000002, 0.41176470588235303, -0.7345132743362832, -0.24207543828581546, -0.4189643577673169, -0.217906517445688, -0.3751868460388639, 0.25]
[0.0, 0.10810810810810811, 0.04201680672268915, -0.7522123893805309, -0.684434212856384, -0.746469401479489, -0.7577353522053983, -0.5435974090682609, 0.25]
[-1.0, 0.283783783783784, 0.26050420168067223, -0.7345132743362832, -0.5374535151407827, -0.6469401479488904, -0.6800526662277815, -0.5625311410064773, 0.25]
[0.0, 0.06756756756756754, 0.10924369747899165, -0.7699115044247787, -0.5856206835487869, -0.6462676529926026, -0.6932192231731402, -0.656203288490284, 0.25]
[0.0, -0.05405405405405406, -0.09243697478991586, -0.8053097345132743, -0.7145386931113866, -0.773369199731002, -0.7590520078999342, -0.7907324364723467, 0.25]
[0.0, 0.08108108108108092, 0.07563025210084051, -0.8053097345132743, -0.6514963697538516, -0.7175521183591124, -0.7142857142857143, -0.695067264573991, 0.25]
[0.0, -0.027027027027027084, -0.042016806722688926, -0.7876106194690266, -0.7209137595183284, -0.7626092804303968, -0.7880184331797235, -0.7538614848031888, 0.25]
[1.0, 0.3648648648648649, 0.32773109243697496, -0.7256637168141593, -0.41526474234106603, -0.5696032279757903, -0.48123765635286375, -0.5156950672645739, 0.25]
[0.0, 0.0, 0.008403361344537785, -0.831858407079646, -0.7453515140782716, -0.8110289172831204, -0.7946017116524029, -0.7638266068759342, 0.25]
[0.0, 0.013513513513513598, -0.008403361344537785, -0.8053097345132743, -0.6373295555162033, -0.6610625420309348, -0.7261356155365373, -0.7239661185849526, 0.25]
[1.0, 0.06756756756756754, 0.07563025210084051, -0.7699115044247787, -0.6309544891092616, -0.7135171486213854, -0.6537195523370638, -0.7140009965122073, 0.25]
[0.0, 0.027027027027026973, 0.277310924369748, -0.8053097345132743, -0.6993093678059147, -0.7390719569603228, -0.7643186306780777, -0.7628300946686597, 0.25]
[1.0, 0.4864864864864866, 0.5126050420168069, -0.6902654867256637, -0.20028333628475303, -0.2716879623402826, -0.4048716260697828, -0.3592426507224713, 0.25]
[0.0, 0.04054054054054057, -0.042016806722688926, -0.8407079646017699, -0.7294138480609174, -0.7599193006052455, -0.8222514812376563, -0.783756851021425, 0.25]
[1.0, 0.4189189189189191, 0.3781512605042019, -0.6814159292035398, -0.15636621214804325, -0.309347679892401, -0.17182356813693223, -0.3941205779770801, 0.25]
[0.0, 0.04054054054054057, -0.008403361344537785, -0.8230088495575221, -0.6677882061271472, -0.6624075319435105, -0.7985516787360105, -0.757847533632287, 0.25]
[0.0, 0.10810810810810811, 0.09243697478991608, -0.7787610619469026, -0.6320170001770853, -0.703429724277068, -0.6905859117840685, -0.684105630293971, 0.25]
[0.0, -0.41891891891891897, -0.4957983193277311, -0.8761061946902655, -0.9323534620152293, -0.952925353059852, -0.9512837393021725, -0.9332336821126058, 0.25]
[0.0, 0.04054054054054057, -0.025210084033613467, -0.8141592920353982, -0.7074552859925625, -0.7498318762609282, -0.772218564845293, -0.783756851021425, 0.25]
[1.0, 0.3378378378378377, 0.32773109243697496, -0.7522123893805309, -0.34443067115282455, -0.35978480161398796, -0.5786701777485188, -0.5017438963627303, 0.25]
[1.0, 0.08108108108108092, 0.10924369747899165, -0.7876106194690266, -0.6033292013458473, -0.6126429051782113, -0.7630019749835418, -0.6980568011958146, 0.25]
[-1.0, 0.472972972972973, 0.3781512605042019, -0.7522123893805309, -0.28528422171064294, -0.3570948217888368, -0.3732718894009217, -0.4947683109118086, 0.25]
[1.0, 0.05405405405405417, 0.008403361344537785, -0.7876106194690266, -0.6249335930582611, -0.6348352387357095, -0.7458854509545754, -0.7249626307922271, 0.25]
[-1.0, -0.20270270270270274, -0.2605042016806721, -0.8230088495575221, -0.8438108730299274, -0.8762609280430397, -0.9328505595786701, -0.8435475834578974, 0.25]
[0.0, -0.06756756756756765, -0.09243697478991586, -0.7964601769911503, -0.7506640694173898, -0.7827841291190316, -0.8327847267939434, -0.7937219730941704, 0.25]
[0.0, 0.04054054054054057, -0.042016806722688926, -0.8230088495575221, -0.7279971666371525, -0.7585743106926699, -0.7709019091507572, -0.8106626806178375, 0.25]
[0.0, -0.2567567567567568, -0.31092436974789905, -0.831858407079646, -0.844873384097751, -0.8688634835238735, -0.8880842659644503, -0.8634778276033881, 0.25]
[0.0, -0.1216216216216216, -0.1260504201680671, -0.8407079646017699, -0.771560120417921, -0.7982515131136517, -0.8090849242922976, -0.8276033881415047, 0.25]
[0.0, -0.09459459459459463, -0.09243697478991586, -0.8141592920353982, -0.7457056844342129, -0.785474108944183, -0.826201448321264, -0.7977080219232685, 0.25]
[0.0, -0.05405405405405406, -0.042016806722688926, -0.8230088495575221, -0.7386222773153888, -0.7995965030262273, -0.7735352205398289, -0.7737917289486795, 0.25]
[0.0, 0.21621621621621623, 0.1596638655462186, -0.7787610619469026, -0.600850008854259, -0.6738399462004036, -0.6879526003949967, -0.6542102640757349, 0.25]
[-1.0, 0.20270270270270263, 0.07563025210084051, -0.7610619469026548, -0.6206835487869666, -0.7041022192333558, -0.6932192231731402, -0.6641753861484803, 0.25]
[-1.0, 0.013513513513513598, 0.04201680672268915, -0.7964601769911503, -0.5845581724809634, -0.5736381977135172, -0.6826859776168532, -0.7389138016940707, 0.25]
[0.0, -0.1351351351351351, -0.17647058823529405, -0.7876106194690266, -0.7892686382149814, -0.8312037659717553, -0.8222514812376563, -0.824613851519681, 0.25]
[1.0, -0.2432432432432433, -0.2941176470588235, -0.8495575221238938, -0.8590401983353994, -0.9085406859448555, -0.8617511520737328, -0.8644743398106627, 0.25]
[0.0, -0.05405405405405406, -0.1428571428571428, -0.831858407079646, -0.7531432619089782, -0.7800941492938803, -0.8143515470704411, -0.8036870951669157, 0.25]
[-1.0, -0.05405405405405406, -0.07563025210084018, -0.7964601769911503, -0.7138303523995042, -0.781439139206456, -0.7880184331797235, -0.7329347284504235, 0.25]
[0.0, -0.18918918918918926, -0.2100840336134454, -0.7522123893805309, -0.7889144678590402, -0.8130464021519839, -0.8367346938775511, -0.8385650224215246, 0.25]
[1.0, 0.013513513513513598, 0.008403361344537785, -0.7964601769911503, -0.6621214804320878, -0.7155346334902488, -0.7261356155365373, -0.7040358744394619, 0.25]
[0.0, 0.06756756756756754, 0.05882352941176472, -0.8053097345132743, -0.6079334159730831, -0.6650975117686618, -0.6984858459512837, -0.6781265570503239, 0.25]
[0.0, 0.17567567567567566, 0.10924369747899165, -0.7345132743362832, -0.5587037364972551, -0.5850706119704103, -0.6879526003949967, -0.6591928251121075, 0.25]
[0.0, -0.391891891891892, -0.4117647058823528, -0.8584070796460177, -0.9111032406587569, -0.9428379287155346, -0.9315339038841343, -0.9232685600398605, 0.25]
[1.0, 0.09459459459459452, 0.05882352941176472, -0.7699115044247787, -0.5459536036833716, -0.5319435104236719, -0.6971691902567478, -0.733931240657698, 0.25]
[1.0, -0.08108108108108114, -0.1260504201680671, -0.7876106194690266, -0.717017885602975, -0.7336919973100202, -0.772218564845293, -0.809666168410563, 0.25]
[0.0, -0.06756756756756765, -0.10924369747899154, -0.7964601769911503, -0.711705330263857, -0.7249495628782785, -0.7551020408163266, -0.7937219730941704, 0.25]
[1.0, 0.10810810810810811, 0.12605042016806745, -0.7876106194690266, -0.577120595006198, -0.6637525218560861, -0.6471362738643844, -0.6661684105630294, 0.25]
[1.0, 0.5000000000000002, 0.3781512605042019, -0.7345132743362832, -0.27395077032052406, -0.2790854068594487, -0.5062541145490455, -0.6522172396611858, 0.25]
[-1.0, 0.05405405405405417, -0.008403361344537785, -0.7610619469026548, -0.5576412254294316, -0.6529926025554809, -0.620803159973667, -0.6542102640757349, 0.25]
[0.0, -0.2432432432432433, -0.2605042016806721, -0.8495575221238938, -0.8455817248096335, -0.8776059179556154, -0.8433179723502304, -0.7040358744394619, 0.25]
[0.0, -0.29729729729729726, -0.31092436974789905, -0.8230088495575221, -0.8654152647423411, -0.8957632817753867, -0.847267939433838, -0.8634778276033881, 0.25]
[0.0, -0.31081081081081074, -0.32773109243697474, -0.8495575221238938, -0.8841862936072251, -0.9166106254203094, -0.8986175115207373, -0.8834080717488789, 0.25]
[0.0, 0.17567567567567566, 0.14285714285714302, -0.7256637168141593, -0.6192668673632018, -0.6698049764626766, -0.7156023699802502, -0.6701544593921276, 0.25]
[1.0, -0.29729729729729726, -0.32773109243697474, -0.8672566371681416, -0.88560297503099, -0.9186281102891729, -0.9104674127715602, -0.8893871449925261, 0.25]
[1.0, 0.3243243243243241, 0.34453781512605053, -0.7345132743362832, -0.3075969541349389, -0.4041694687289846, -0.46148782093482565, -0.45490782262082696, 0.25]
[1.0, 0.05405405405405417, 0.07563025210084051, -0.8053097345132743, -0.6472463254825571, -0.718897108271688, -0.7037524687294272, -0.7030393622321873, 0.25]
[1.0, 0.09459459459459452, 0.04201680672268915, -0.7699115044247787, -0.6256419337701435, -0.6778749159381305, -0.6668861092824226, -0.7259591429995016, 0.25]
[-1.0, 0.06756756756756754, 0.07563025210084051, -0.7876106194690266, -0.575349743226492, -0.6294552790854069, -0.6181698485845952, -0.733931240657698, 0.25]
[1.0, -0.17567567567567566, -0.17647058823529405, -0.8230088495575221, -0.8239773330972198, -0.8587760591795561, -0.8604344963791969, -0.84853014449427, 0.25]
[0.0, 0.05405405405405417, 0.008403361344537785, -0.7876106194690266, -0.5902248981760227, -0.6583725622057836, -0.7603686635944701, -0.6362730443447931, 0.25]
[-1.0, 0.4054054054054055, 0.3781512605042019, -0.7345132743362832, -0.2218877279971666, -0.2730329522528583, -0.5641869651086241, -0.4748380667663178, 0.25]
[0.0, 0.283783783783784, 0.2268907563025211, -0.7699115044247787, -0.5509119886665486, -0.605917955615333, -0.6221198156682027, -0.6532137518684604, 0.25]
[-1.0, 0.283783783783784, 0.2941176470588236, -0.7610619469026548, -0.4039312909509474, -0.4176193678547412, -0.47597103357472026, -0.6342800199302441, 0.25]
[0.0, 0.29729729729729737, 0.24369747899159666, -0.7699115044247787, -0.5424119001239596, -0.6200403496973774, -0.6510862409479921, -0.5834578973592426, 0.25]
[-1.0, 0.4189189189189191, 0.4957983193277311, -0.7256637168141593, -0.057906853196387664, -0.1627437794216544, -0.2547728768926927, -0.30543099152964615, 0.25]
[-1.0, -0.08108108108108114, -0.15966386554621848, -0.7699115044247787, -0.7747476536213919, -0.8258238063214526, -0.8025016458196181, -0.7937219730941704, 0.25]
[-1.0, 0.16216216216216206, 0.12605042016806745, -0.7876106194690266, -0.5958916238710821, -0.6577000672494957, -0.6524028966425279, -0.7120079720976582, 0.25]
[1.0, 0.4864864864864866, 0.4957983193277311, -0.7699115044247787, -0.2349920311669913, -0.22326832548755904, -0.4628044766293615, -0.504733432984554, 0.25]
[1.0, 0.013513513513513598, -0.008403361344537785, -0.7699115044247787, -0.6755799539578538, -0.7673167451244116, -0.7090190915075708, -0.733931240657698, 0.25]
[0.0, 0.14864864864864868, 0.10924369747899165, -0.8053097345132743, -0.5792456171418452, -0.5958305312710156, -0.7274522712310731, -0.7020428500249127, 0.25]
[-1.0, 0.3513513513513513, 0.4285714285714286, -0.7345132743362832, -0.36603506286523824, -0.4317417619367856, -0.4996708360763661, -0.5087194818136521, 0.25]
[1.0, 0.3648648648648649, 0.34453781512605053, -0.7699115044247787, -0.39791039489994695, -0.449899125756557, -0.5470704410796577, -0.554559043348281, 0.25]
[-1.0, 0.3783783783783785, 0.277310924369748, -0.7522123893805309, -0.5087657163095449, -0.586415601882986, -0.6616194865042792, -0.5555555555555555, 0.25]
[1.0, 0.3918918918918919, 0.39495798319327724, -0.7345132743362832, -0.3915353284930052, -0.44586415601883, -0.5694535878867677, -0.506726457399103, 0.25]
[0.0, -0.027027027027027084, -0.042016806722688926, -0.8053097345132743, -0.7326013812643881, -0.8002689979825152, -0.7774851876234364, -0.7638266068759342, 0.25]
[0.0, 0.1351351351351351, 0.1596638655462186, -0.7433628318584071, -0.5919957499557287, -0.6590450571620714, -0.6576695194206715, -0.6751370204285002, 0.25]
[-1.0, 0.3918918918918919, 0.3613445378151261, -0.7168141592920354, -0.2849300513547016, -0.40282447881640904, -0.3127057274522712, -0.49177877428998495, 0.25]
[1.0, -0.06756756756756765, -0.05882352941176461, -0.7964601769911503, -0.7400389587391536, -0.7713517148621386, -0.8143515470704411, -0.7638266068759342, 0.25]
[1.0, 0.14864864864864868, 0.1596638655462186, -0.7699115044247787, -0.4549318222064813, -0.5036987222595832, -0.5799868334430547, -0.582461385151968, 0.25]
[-1.0, 0.06756756756756754, -0.008403361344537785, -0.7964601769911503, -0.6564547547370285, -0.7383994620040351, -0.6668861092824226, -0.6940707523667164, 0.25]
[0.0, 0.18918918918918926, 0.1596638655462186, -0.7522123893805309, -0.4938905613600142, -0.5312710154673841, -0.5813034891375906, -0.6472346786248131, 0.25]
[0.0, -0.4729729729729729, -0.5294117647058822, -0.8761061946902655, -0.9291659288117584, -0.9408204438466712, -0.9657669519420672, -0.9352267065271549, 0.25]
[0.0, 0.10810810810810811, 0.07563025210084051, -0.7787610619469026, -0.6033292013458473, -0.664425016812374, -0.6471362738643844, -0.6990533134030892, 0.25]
[-1.0, -0.013513513513513487, -0.042016806722688926, -0.8141592920353982, -0.7435806622985657, -0.8022864828513786, -0.7893350888742594, -0.7688091679123069, 0.25]
[-1.0, 0.06756756756756754, 0.008403361344537785, -0.6814159292035398, -0.6890384274836197, -0.7962340282447882, -0.6945358788676761, -0.733931240657698, 0.25]
[1.0, 0.3378378378378377, 0.2268907563025211, -0.7522123893805309, -0.3819727288825925, -0.441829186281103, -0.566820276497696, -0.504733432984554, 0.25]
[0.0, 0.04054054054054057, 0.04201680672268915, -0.8053097345132743, -0.6830175314326191, -0.7652992602555482, -0.7327188940092166, -0.7040358744394619, 0.25]
