options: {'left_index': False, 'headers': True, 'value_encode': {2: {'jan': 1, 'feb': 2, 'mar': 3, 'apr': 4, 'may': 5, 'jun': 6, 'jul': 7, 'aug': 8, 'sep': 9, 'oct': 10, 'nov': 11, 'dec': 12}, 3: {'mon': 1, 'tue': 2, 'wed': 3, 'thu': 4, 'fri': 5, 'sat': 6, 'sun': 7}}, 'normalize_cols': {1: 'x_loc', 2: 'y_loc', 3: 'month', 4: 'day', 5: 'FFMC', 6: 'DMC', 7: 'DC', 8: 'ISI', 9: 'Temp', 10: 'RH', 11: 'wind', 12: 'rain'}, 'result_col': 13}
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind    rain  result
0     0.50 -0.142857 -0.636364  0.333333  0.741935 -0.827016 -0.797350 -0.818182 -0.614148 -0.152941  0.400000 -1.0000    0.00
1     0.50 -0.428571  0.636364 -0.666667  0.855484 -0.763611  0.550839 -0.761141  0.016077 -0.576471 -0.888889 -1.0000    0.00
2     0.50 -0.428571  0.636364  0.666667  0.855484 -0.706409  0.592588 -0.761141 -0.202572 -0.576471 -0.800000 -1.0000    0.00
3     0.75  0.142857 -0.636364  0.333333  0.883871 -0.778084 -0.836754 -0.679144 -0.607717  0.929412 -0.200000 -0.9375    0.00
4     0.75  0.142857 -0.636364  1.000000  0.821935 -0.654032 -0.778820 -0.657754 -0.408360  0.976471 -0.688889 -1.0000    0.00
5     0.75  0.142857  0.272727  1.000000  0.899355 -0.419711  0.126070 -0.475936  0.286174 -0.670588  0.111111 -1.0000    0.00
6     0.75  0.142857  0.272727 -1.000000  0.899355 -0.394900  0.143896 -0.696970  0.408360 -0.717647 -0.400000 -1.0000    0.00
7     0.75  0.142857  0.272727 -1.000000  0.878710 -0.005513  0.407998 -0.618538 -0.627010  0.670588 -0.600000 -1.0000    0.00
8     0.75  0.142857  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446 -0.299035  0.129412  0.111111 -1.0000    0.00
9     0.50 -0.142857  0.454545  0.666667  0.904516 -0.401103  0.620030 -0.746881  0.324759 -0.411765 -0.200000 -1.0000    0.00
10    0.50 -0.142857  0.454545  0.666667  0.904516 -0.401103  0.620030 -0.746881  0.003215 -0.152941  0.511111 -1.0000    0.00
11    0.50 -0.142857  0.454545  0.666667  0.912258 -0.503101  0.653806 -0.194296  0.099678 -0.458824 -0.200000 -1.0000    0.00
12    0.25 -0.142857  0.272727  0.333333  0.156129 -0.519642  0.541926 -0.971480 -0.048232  0.341176  0.400000 -1.0000    0.00
13    0.25 -0.142857  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.228296 -0.364706 -0.600000 -1.0000    0.00
14    0.25 -0.142857  0.454545 -0.333333  0.914839 -0.088904  0.622376 -0.672014  0.556270 -0.858824 -0.088889 -1.0000    0.00
15    0.25 -0.142857  0.454545  0.333333  0.925161 -0.034459  0.655917 -0.504456  0.331190 -0.317647  0.111111 -1.0000    0.00
16    0.00 -0.142857 -0.636364  0.666667  0.883871 -0.760855 -0.829014 -0.721925 -0.170418 -0.717647  0.111111 -1.0000    0.00
17    0.75 -0.142857  0.636364 -1.000000  0.708387 -0.781530  0.539346 -0.893048 -0.067524 -0.247059  0.000000 -1.0000    0.00
18    0.25 -0.428571 -0.636364 -0.333333  0.819355 -0.815300 -0.852469 -0.775401 -0.118971 -0.529412 -0.200000 -1.0000    0.00
19    0.25 -0.428571 -0.454545  0.666667  0.744516 -0.818746 -0.790782 -0.818182 -0.543408 -0.317647 -0.088889 -1.0000    0.00
20    0.25 -0.428571  0.454545 -0.666667  0.865806 -0.115093  0.605958 -0.750446  0.035370 -0.411765 -0.488889 -1.0000    0.00
21    0.00 -0.428571  0.454545 -1.000000  0.886452 -0.466575  0.680310 -0.672014  0.086817 -0.458824 -0.488889 -1.0000    0.00
22    0.50 -0.428571 -0.090909  1.000000  0.950968 -0.343901 -0.549431  1.000000  0.209003 -0.317647 -0.088889 -1.0000    0.00
23    0.50 -0.428571  0.272727  0.666667  0.845161 -0.243280  0.241937 -0.778966  0.112540 -0.341176  0.200000 -1.0000    0.00
24    0.50 -0.428571  0.272727  0.666667  0.930323 -0.046864  0.375161 -0.276292  0.382637 -0.600000  0.200000 -1.0000    0.00
25    0.50 -0.428571  0.272727  1.000000  0.876129 -0.026189  0.392049 -0.622103 -0.093248  0.058824  0.111111 -1.0000    0.00
26    0.50 -0.428571  0.454545  0.333333  0.901935 -0.195038  0.548258 -0.565062  0.080386 -0.552941  0.200000 -1.0000    0.00
27    0.50 -0.428571  0.454545 -1.000000  0.863226 -0.135768  0.591650 -0.750446  0.106109 -0.223529 -0.800000 -1.0000    0.00
28    0.25 -0.714286  0.454545  0.666667  0.927742 -0.005513  0.673508 -0.711230  0.800643 -0.788235 -0.488889 -1.0000    0.00
29    0.25 -0.714286  0.454545  1.000000  0.930323  0.021365  0.690395 -0.711230  0.324759 -0.435294 -0.288889 -1.0000    0.00
..     ...       ...       ...       ...       ...       ...       ...       ...       ...       ...       ...     ...     ...
487   0.00 -0.428571  0.272727 -0.666667  0.971613 -0.033770  0.402369 -0.368984  0.556270 -0.552941 -0.288889 -1.0000   16.40
488  -0.25 -0.428571  0.272727 -0.666667  0.971613 -0.033770  0.402369 -0.368984  0.106109  0.317647  0.600000 -1.0000   46.70
489  -0.25 -0.428571  0.272727 -0.333333  0.971613 -0.033770  0.402369 -0.368984  0.183280  0.011765 -0.800000 -1.0000    0.00
490  -0.25 -0.428571  0.272727 -0.333333  0.971613 -0.033770  0.402369 -0.368984  0.704180 -0.576471 -0.200000 -1.0000    0.00
491  -0.25 -0.428571  0.272727  0.000000  0.989677  0.039972  0.445291 -0.508021  0.942122 -0.858824 -0.088889 -1.0000    0.00
492  -1.00 -0.714286  0.272727  0.333333  0.992258  0.081323  0.467574 -0.597148  0.942122 -0.717647 -0.600000 -1.0000    0.00
493  -1.00 -0.714286  0.272727  0.333333  0.992258  0.081323  0.467574 -0.597148  0.627010 -0.670588 -0.088889 -1.0000   43.32
494   0.25  0.142857  0.272727  0.666667  0.994839  0.122674  0.489621 -0.500891  0.839228 -0.647059  0.000000 -1.0000    8.59
495   0.25  0.142857  0.272727 -1.000000  1.000000  0.201930  0.533716 -0.401070  0.395498 -0.364706 -0.600000 -1.0000    0.00
496  -0.25 -0.142857  0.272727 -1.000000  1.000000  0.201930  0.533716 -0.401070  0.954984 -0.741176 -0.400000 -1.0000    2.77
497  -0.50 -0.428571  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.935691 -0.717647 -0.600000 -1.0000   14.68
498   0.25 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  1.000000 -0.741176 -0.488889 -1.0000   40.54
499   0.50 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.614148  0.129412  0.000000  1.0000   10.82
500   0.75  0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.247588  0.176471  0.000000 -0.7500    0.00
501   0.50 -0.142857  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.247588  0.176471  0.000000 -0.7500    0.00
502  -0.25 -0.428571  0.272727 -0.666667  0.997419  0.240524  0.555764 -0.490196  0.189711  0.270588  0.000000 -0.8750    0.00
503  -0.75 -0.428571  0.272727 -0.333333  0.956129 -0.046864  0.597748 -0.286988  0.736334 -0.647059  0.000000 -1.0000    1.95
504  -0.25 -0.714286  0.272727 -0.333333  0.956129 -0.046864  0.597748 -0.286988  0.717042 -0.670588  0.000000 -1.0000   49.59
505  -1.00 -1.000000  0.272727  0.000000  0.865806  0.117161  0.727454 -0.639929  0.575563 -0.529412 -0.688889 -1.0000    5.80
506  -1.00 -1.000000  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.048232  0.364706  0.800000 -1.0000    0.00
507  -0.75 -0.428571  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.524116 -0.388235 -0.288889 -1.0000    0.00
508  -1.00 -1.000000  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.524116 -0.388235 -0.288889 -1.0000    0.00
509   0.00 -0.428571  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.215434  0.317647  0.600000 -0.5625    2.17
510   0.25 -0.142857  0.272727  0.333333  0.865806  0.142660  0.746687 -0.746881  0.028939  0.105882  0.111111 -1.0000    0.43
511   0.75  0.142857  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.529412 -0.488889 -1.0000    0.00
512  -0.25 -0.714286  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.646302 -0.600000 -0.488889 -1.0000    6.44
513  -0.75 -0.428571  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.266881  0.317647  0.200000 -1.0000   54.29
514   0.50 -0.428571  0.272727  1.000000  0.623226 -0.616816  0.542629 -0.932264  0.221865  0.294118  0.400000 -1.0000   11.16
515  -1.00 -0.428571  0.272727  0.666667  0.953548 -0.001378  0.423244 -0.597148  0.504823 -0.364706 -0.200000 -1.0000    0.00
516   0.25 -0.714286  0.818182 -0.666667  0.569032 -0.986906 -0.768266 -0.960784 -0.382637 -0.623529 -0.088889 -1.0000    0.00

[517 rows x 13 columns]
This is a regression set
the dataset is: 
[0.5, -0.1428571428571429, -0.6363636363636364, 0.33333333333333326, 0.7419354838709677, -0.8270158511371468, -0.797349595402838, -0.8181818181818182, -0.6141479099678457, -0.15294117647058825, 0.3999999999999999, -1.0, 0.0]
node #8: {'weights': [-0.2687228806190786, -1.3178705157863044, 0.6250380546277753, 0.40655764413518125, -0.5034631333759496, -0.7412397605665316], 'output': 0.33185199238143426, 'delta': 1.8801770193999508e-09}
output layer: [{'weights': [0.21562095478773113, -1.98615823243231, -2.4264008804327344, -1.773916371766331, -0.11748095012052355, 1.938174393007515, -1.4963951177583033, -3.0496450603150964, -0.7363802292182924, 0.8492252300456583], 'output': 0.00010731565298139173, 'delta': -1.1515413458074675e-08}]
node #0: {'weights': [0.21562095478773113, -1.98615823243231, -2.4264008804327344, -1.773916371766331, -0.11748095012052355, 1.938174393007515, -1.4963951177583033, -3.0496450603150964, -0.7363802292182924, 0.8492252300456583], 'output': 0.00010731565298139173, 'delta': -1.1515413458074675e-08}
predicted: 0.04472311422498257; actual: 0.0
predicted: 0.05725309042859947; actual: 0.0
predicted: 0.1544249135147349; actual: 0.0
predicted: 0.6105908316233775; actual: 0.0
predicted: 0.14679158363263398; actual: 0.0
predicted: 1.2017459234256767; actual: 0.0
predicted: 0.04258114301435848; actual: 0.0
predicted: 0.04717375382441181; actual: 0.0
predicted: 0.04254699375237715; actual: 0.0
predicted: 0.044576005966377744; actual: 0.0
predicted: 0.04550649299248956; actual: 0.0
predicted: 0.045189713949208996; actual: 0.0
predicted: 0.09578781932730253; actual: 0.0
predicted: 0.060408004450673285; actual: 0.0
predicted: 0.14184956550722252; actual: 0.47
predicted: 0.049331453314441664; actual: 1.19
predicted: 0.17642952036095713; actual: 1.75
predicted: 0.23695480810564543; actual: 2.57
predicted: 0.04516613481152042; actual: 5.33
predicted: 0.052808757455929466; actual: 8.31
predicted: 0.1387241017570312; actual: 11.53
predicted: 0.2875737723265897; actual: 24.23
predicted: 0.04772926142628232; actual: 32.07
predicted: 0.3634433728608015; actual: 88.49
predicted: 0.12291819193291383; actual: 0.0
predicted: 6.531144358850916; actual: 0.68
predicted: 0.154893985898198; actual: 8.85
predicted: 0.10856269357427015; actual: 0.52
predicted: 0.04243208005092361; actual: 9.27
predicted: 0.06169985847500426; actual: 0.0
predicted: 0.40351109107094707; actual: 0.0
predicted: 0.3015458392105125; actual: 0.0
predicted: 0.05407004643478435; actual: 34.36
predicted: 0.4223795447938662; actual: 6.58
predicted: 0.13300641700867805; actual: 3.93
predicted: 0.041678574016148065; actual: 3.71
predicted: 0.12988707541798858; actual: 1.09
predicted: 0.0705582840254124; actual: 11.060000000000002
predicted: 0.06339046454821752; actual: 7.73
predicted: 0.04729583128991598; actual: 9.96
predicted: 0.3677712534923931; actual: 8.16
predicted: 0.08163797105899821; actual: 0.0
predicted: 529.8576232606157; actual: 185.76
predicted: 2.5726467817138805; actual: 0.0
predicted: 0.07093412999864473; actual: 0.0
predicted: 0.1021816163704558; actual: 6.43
predicted: 0.05032059932880888; actual: 0.0
predicted: 0.04511470475974508; actual: 0.0
predicted: 593.9614427243054; actual: 2.75
predicted: 0.16449956764940327; actual: 0.0
predicted: 0.08600861194628848; actual: 0.0
predicted: 0.05136282691539452; actual: 0.43000000000000005
l_rate: 10; n_epoch: 500, n_hidden: [9, 5]
epoch: 0, lrate: 10.000, error: 0.00012388
epoch: 100, lrate: 10.000, error: 0.00023454
epoch: 200, lrate: 10.000, error: 0.00061749
epoch: 300, lrate: 10.000, error: 0.00262552
epoch: 400, lrate: 10.000, error: 0.00638871
epoch: 500, lrate: 10.000, error: 0.00002733
the trained network:
there are a total of 2 hidden layers
there are 12 inputs
there are 9 nodes in the 1st hidden layer
there are 5 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [0.8036429858129753, 0.9530060210683933, -0.7528943658127977, 1.9625423181259272, 0.6413871505951461, 0.2220842530200997, -0.11090344030521951, 0.7299404705371969, -0.8435206774202688, 2.1993664427870145, 0.8976287018677614, 0.5466767914345909, 0.37389078130903364], 'output': 0.6961443122682388, 'delta': 7.948787755434673e-08}, {'weights': [-0.7346132993599042, 1.0376583396610026, -0.2011346413316404, 2.989666570667057, 1.0176997514471737, -0.44873994533963607, 0.8652752010146288, 0.31340008634335115, -0.8999746845916408, 2.2140754628429353, 1.097521136587296, -0.07589232046372056, 1.2589425634382607], 'output': 0.9647746151601857, 'delta': 3.448003655787874e-08}, {'weights': [2.5059433331570014, 0.9801466955903471, 1.6351281752787328, -0.969402132182427, -0.6055515331458132, -0.36875976686526124, -0.14083366958276508, 0.3482527717109134, 2.216410793670631, -1.8029441810539169, 1.3672578282972776, 2.298929395866264, -1.6015329429770542], 'output': 0.27238762756163365, 'delta': -8.980801556074015e-08}, {'weights': [1.5778372241273946, 4.020776726323346, 0.7396810343910164, 4.271682248258765, -2.9100988740734426, 3.255505338291048, -1.1911736564931132, 1.1655672055882946, 2.4051267777906236, -4.260264812103334, -0.20219799264129182, 2.673820192278429, -3.642829650242603], 'output': 0.2224854224449319, 'delta': -1.5003920466975891e-07}, {'weights': [-0.3902904394152931, 0.47231283085992803, -0.6723439325832912, 0.7704893149508908, 1.0748103646147384, -0.6281936123935566, -0.7542346248714145, 0.5147816866888105, -0.141334065056578, 1.3488735191807106, 1.1281081910556234, 0.17043754492034202, 0.3609747210008907], 'output': 0.6508935492874554, 'delta': 2.3239443359406472e-07}, {'weights': [-0.24608141427552435, 0.5195386062006659, -0.07791010190744523, 0.405461295201973, -0.018472475103683023, 0.2831814697301548, -0.6600232815152856, 0.5265159804323796, 0.22342458314721783, 1.4655682901457239, 0.9452758933208472, 0.3625899966055136, 0.3568132901508835], 'output': 0.26600112125280967, 'delta': 2.4910957133507757e-07}, {'weights': [0.2918187125596289, -0.002976577924583826, 0.2278902343130773, -0.5880594587545, -0.6626444655180669, 0.9676627465926404, -0.32418644162833316, 0.48222937807212113, 0.5289471835916623, -0.14453584860924648, -0.10546896146517878, 1.152713639038466, -0.3860262430773947], 'output': 0.05304536089379513, 'delta': -1.794975644812338e-09}, {'weights': [0.3088516724311424, 0.49399466611585685, 0.775076215373503, -0.4181813659162744, -0.12937950784988242, 0.7708589335068754, 0.2512206696379693, 0.17365934654948095, 0.0028699918440197765, 0.7700215801621051, 0.4120150932344826, 1.5419445048931752, -0.1392236960688526], 'output': 0.07266886980598264, 'delta': 4.770195735001681e-09}, {'weights': [0.15728876635279904, 0.11603275047048141, 0.23945726477261722, 0.8940922020647278, -0.14400569184619116, -0.17575582916057428, 0.17716822241454233, 0.818588962914319, 0.39327321374669083, 0.6127990420660974, 1.1258410864527195, 0.9420695147902827, 0.13109085212005556], 'output': 0.4222963880367947, 'delta': 2.3040847786140672e-07}]
node #0: {'weights': [0.8036429858129753, 0.9530060210683933, -0.7528943658127977, 1.9625423181259272, 0.6413871505951461, 0.2220842530200997, -0.11090344030521951, 0.7299404705371969, -0.8435206774202688, 2.1993664427870145, 0.8976287018677614, 0.5466767914345909, 0.37389078130903364], 'output': 0.6961443122682388, 'delta': 7.948787755434673e-08}
node #1: {'weights': [-0.7346132993599042, 1.0376583396610026, -0.2011346413316404, 2.989666570667057, 1.0176997514471737, -0.44873994533963607, 0.8652752010146288, 0.31340008634335115, -0.8999746845916408, 2.2140754628429353, 1.097521136587296, -0.07589232046372056, 1.2589425634382607], 'output': 0.9647746151601857, 'delta': 3.448003655787874e-08}
node #2: {'weights': [2.5059433331570014, 0.9801466955903471, 1.6351281752787328, -0.969402132182427, -0.6055515331458132, -0.36875976686526124, -0.14083366958276508, 0.3482527717109134, 2.216410793670631, -1.8029441810539169, 1.3672578282972776, 2.298929395866264, -1.6015329429770542], 'output': 0.27238762756163365, 'delta': -8.980801556074015e-08}
node #3: {'weights': [1.5778372241273946, 4.020776726323346, 0.7396810343910164, 4.271682248258765, -2.9100988740734426, 3.255505338291048, -1.1911736564931132, 1.1655672055882946, 2.4051267777906236, -4.260264812103334, -0.20219799264129182, 2.673820192278429, -3.642829650242603], 'output': 0.2224854224449319, 'delta': -1.5003920466975891e-07}
node #4: {'weights': [-0.3902904394152931, 0.47231283085992803, -0.6723439325832912, 0.7704893149508908, 1.0748103646147384, -0.6281936123935566, -0.7542346248714145, 0.5147816866888105, -0.141334065056578, 1.3488735191807106, 1.1281081910556234, 0.17043754492034202, 0.3609747210008907], 'output': 0.6508935492874554, 'delta': 2.3239443359406472e-07}
node #5: {'weights': [-0.24608141427552435, 0.5195386062006659, -0.07791010190744523, 0.405461295201973, -0.018472475103683023, 0.2831814697301548, -0.6600232815152856, 0.5265159804323796, 0.22342458314721783, 1.4655682901457239, 0.9452758933208472, 0.3625899966055136, 0.3568132901508835], 'output': 0.26600112125280967, 'delta': 2.4910957133507757e-07}
node #6: {'weights': [0.2918187125596289, -0.002976577924583826, 0.2278902343130773, -0.5880594587545, -0.6626444655180669, 0.9676627465926404, -0.32418644162833316, 0.48222937807212113, 0.5289471835916623, -0.14453584860924648, -0.10546896146517878, 1.152713639038466, -0.3860262430773947], 'output': 0.05304536089379513, 'delta': -1.794975644812338e-09}
node #7: {'weights': [0.3088516724311424, 0.49399466611585685, 0.775076215373503, -0.4181813659162744, -0.12937950784988242, 0.7708589335068754, 0.2512206696379693, 0.17365934654948095, 0.0028699918440197765, 0.7700215801621051, 0.4120150932344826, 1.5419445048931752, -0.1392236960688526], 'output': 0.07266886980598264, 'delta': 4.770195735001681e-09}
node #8: {'weights': [0.15728876635279904, 0.11603275047048141, 0.23945726477261722, 0.8940922020647278, -0.14400569184619116, -0.17575582916057428, 0.17716822241454233, 0.818588962914319, 0.39327321374669083, 0.6127990420660974, 1.1258410864527195, 0.9420695147902827, 0.13109085212005556], 'output': 0.4222963880367947, 'delta': 2.3040847786140672e-07}
layer 1: [{'weights': [0.26129549079291703, 0.8475263962214834, 0.7222071918110964, 0.7558481088998477, 0.8731626226182685, 1.128463916546517, 0.3043877203064916, 0.38971731588058234, 0.6653957338182948, 1.4289078192518936], 'output': 0.9817884078195905, 'delta': 5.16001172098723e-07}, {'weights': [0.28834517825654576, 0.6552418864846022, 0.03204664714887634, -0.07210872210316176, 0.7046923576129785, 0.6353839041550197, 0.2442842716001641, 0.5476783095283382, 0.9617020639314577, 1.5701614042671919], 'output': 0.9701792400228243, 'delta': 1.089644363277594e-06}, {'weights': [0.8808524204361156, 0.9288101398697124, 0.010917963421521315, 0.056870370225438976, 0.6490784062862287, 1.138904651094084, 0.9458012219590463, 0.665135592924525, 0.41889980092312307, 1.3900844796557443], 'output': 0.98046496118705, 'delta': 7.029149557463016e-07}, {'weights': [-2.3298916539593812, -3.0095772575020416, 2.33465992967694, 5.052664397255521, -1.7412457361908256, -1.0966779835033262, 0.4484468348851285, -0.006991680946734408, -0.5897512468057682, -4.273546113779732], 'output': 0.00016826092176810685, 'delta': -2.136177293415188e-08}, {'weights': [0.5050706574636095, 0.5810898195192021, 0.5570353427412825, 0.7559765498456626, 0.46897572030402745, 0.5599006897364546, 0.7582831059117016, 0.8130981371250772, 0.5130317920939909, -0.37467740353387957], 'output': 0.8358495515960573, 'delta': -1.4693950655889296e-06}]
node #0: {'weights': [0.26129549079291703, 0.8475263962214834, 0.7222071918110964, 0.7558481088998477, 0.8731626226182685, 1.128463916546517, 0.3043877203064916, 0.38971731588058234, 0.6653957338182948, 1.4289078192518936], 'output': 0.9817884078195905, 'delta': 5.16001172098723e-07}
node #1: {'weights': [0.28834517825654576, 0.6552418864846022, 0.03204664714887634, -0.07210872210316176, 0.7046923576129785, 0.6353839041550197, 0.2442842716001641, 0.5476783095283382, 0.9617020639314577, 1.5701614042671919], 'output': 0.9701792400228243, 'delta': 1.089644363277594e-06}
node #2: {'weights': [0.8808524204361156, 0.9288101398697124, 0.010917963421521315, 0.056870370225438976, 0.6490784062862287, 1.138904651094084, 0.9458012219590463, 0.665135592924525, 0.41889980092312307, 1.3900844796557443], 'output': 0.98046496118705, 'delta': 7.029149557463016e-07}
node #3: {'weights': [-2.3298916539593812, -3.0095772575020416, 2.33465992967694, 5.052664397255521, -1.7412457361908256, -1.0966779835033262, 0.4484468348851285, -0.006991680946734408, -0.5897512468057682, -4.273546113779732], 'output': 0.00016826092176810685, 'delta': -2.136177293415188e-08}
node #4: {'weights': [0.5050706574636095, 0.5810898195192021, 0.5570353427412825, 0.7559765498456626, 0.46897572030402745, 0.5599006897364546, 0.7582831059117016, 0.8130981371250772, 0.5130317920939909, -0.37467740353387957], 'output': 0.8358495515960573, 'delta': -1.4693950655889296e-06}
output layer: [{'weights': [-1.0618994931990386, -1.3857539654120465, -1.35030394093651, 4.6710711657895265, 0.3937378982727681, -1.868798877384856], 'output': 0.0052274925746441546, 'delta': -2.7183828608394698e-05}]
node #0: {'weights': [-1.0618994931990386, -1.3857539654120465, -1.35030394093651, 4.6710711657895265, 0.3937378982727681, -1.868798877384856], 'output': 0.0052274925746441546, 'delta': -2.7183828608394698e-05}
predicted: 5.569932276291261; actual: 0.0
predicted: 5.597814334738878; actual: 0.0
predicted: 7.573912328236769; actual: 0.0
predicted: 6.466141717352949; actual: 0.0
predicted: 7.505666188001556; actual: 0.0
predicted: 7.530803795218531; actual: 0.0
predicted: 5.5793791446185335; actual: 0.0
predicted: 5.596424026892752; actual: 0.0
predicted: 5.6434020008540795; actual: 0.0
predicted: 5.587094829455892; actual: 0.0
predicted: 5.643799025272256; actual: 0.0
predicted: 5.629308311980511; actual: 0.0
predicted: 6.330896297465676; actual: 0.0
predicted: 5.69284010242254; actual: 0.0
predicted: 7.805568866443826; actual: 0.47
predicted: 5.727569410167654; actual: 1.19
predicted: 7.419873093799431; actual: 1.75
predicted: 7.380651565410871; actual: 2.57
predicted: 5.667801277124551; actual: 5.33
predicted: 5.727237859871052; actual: 8.31
predicted: 7.366970918963674; actual: 11.53
predicted: 6.118478035703574; actual: 24.23
predicted: 5.6402510000668755; actual: 32.07
predicted: 7.294973599475568; actual: 88.49
predicted: 6.340836130321332; actual: 0.0
predicted: 7.801832766950024; actual: 0.68
predicted: 7.4511068048163045; actual: 8.85
predicted: 6.762528281371884; actual: 0.52
predicted: 5.626888160604491; actual: 9.27
predicted: 5.715269366982118; actual: 0.0
predicted: 7.4760710432553195; actual: 0.0
predicted: 6.031445022381951; actual: 0.0
predicted: 6.058505326802144; actual: 34.36
predicted: 6.166176439547384; actual: 6.58
predicted: 7.465792319204119; actual: 3.93
predicted: 5.662399139344081; actual: 3.71
predicted: 6.092516353604721; actual: 1.09
predicted: 5.556722547667445; actual: 11.060000000000002
predicted: 5.913745332973402; actual: 7.73
predicted: 5.788906986933888; actual: 9.96
predicted: 6.714975765945314; actual: 8.16
predicted: 5.921029315372802; actual: 0.0
predicted: 6.451907138449755; actual: 185.76
predicted: 6.36797120581963; actual: 0.0
predicted: 5.879436294978989; actual: 0.0
predicted: 5.894591956161645; actual: 6.43
predicted: 5.596447866447091; actual: 0.0
predicted: 5.5862024586043475; actual: 0.0
predicted: 7.841113603132465; actual: 2.75
predicted: 6.72698331312489; actual: 0.0
predicted: 5.866227136671741; actual: 0.0
predicted: 5.656043154092237; actual: 0.43000000000000005
l_rate: 10; n_epoch: 500, n_hidden: [9, 9]
epoch: 0, lrate: 10.000, error: 0.00008060
epoch: 100, lrate: 10.000, error: 0.00020624
epoch: 200, lrate: 10.000, error: 0.00034766
epoch: 300, lrate: 10.000, error: 0.00114704
epoch: 400, lrate: 10.000, error: 0.00004535
epoch: 500, lrate: 10.000, error: 0.00000000
the trained network:
there are a total of 2 hidden layers
there are 12 inputs
there are 9 nodes in the 1st hidden layer
there are 9 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
