options: {'left_index': True, 'order_results': True, 'rename_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
          RI     Na    Mg    Al     Si     K     Ca    Ba    Fe  result
Pandas(Index=102, RI=1.51736, Na=12.779999999999999, Mg=3.6200000000000001, Al=1.29, Si=72.790000000000006, K=0.58999999999999997, Ca=8.6999999999999993, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=89, RI=1.51755, Na=13.0, Mg=3.6000000000000001, Al=1.3600000000000001, Si=72.989999999999995, K=0.56999999999999995, Ca=8.4000000000000004, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=72, RI=1.51824, Na=12.869999999999999, Mg=3.48, Al=1.29, Si=72.950000000000003, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
the 5 nearest are: [2, 1, 1, 1, 1]
guess: 1
actual: 1

point is: Pandas(Index=7, RI=1.51844, Na=13.25, Mg=3.7599999999999998, Al=1.3200000000000001, Si=72.400000000000006, K=0.57999999999999996, Ca=8.4199999999999999, Ba=0.0, Fe=0.0, result=2)
nearest rows: {33: 0.32893814388118797, 46: 0.25980762190513329, 70: 0.3026559241118485, 92: 0.29257477830462364, 146: 0.37269321217322626}
The nearest 5 neighbors are: 
Pandas(Index=46, RI=1.5184600000000001, Na=13.41, Mg=3.8900000000000001, Al=1.3300000000000001, Si=72.379999999999995, K=0.51000000000000001, Ca=8.2799999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=92, RI=1.51847, Na=13.1, Mg=3.9700000000000002, Al=1.1899999999999999, Si=72.439999999999998, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=70, RI=1.51766, Na=13.210000000000001, Mg=3.6899999999999999, Al=1.29, Si=72.609999999999999, K=0.56999999999999995, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=33, RI=1.51789, Na=13.19, Mg=3.8999999999999999, Al=1.3, Si=72.329999999999998, K=0.55000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.28000000000000003, result=2)
Pandas(Index=146, RI=1.51892, Na=13.460000000000001, Mg=3.8300000000000001, Al=1.26, Si=72.549999999999997, K=0.56999999999999995, Ca=8.2100000000000009, Ba=0.0, Fe=0.14000000000000001, result=2)
the 5 nearest are: [2, 2, 1, 2, 2]
guess: 2
actual: 2

point is: Pandas(Index=8, RI=1.52664, Na=11.23, Mg=0.0, Al=0.77000000000000002, Si=73.209999999999994, K=0.0, Ca=14.68, Ba=0.0, Fe=0.0, result=2)
nearest rows: {26: 1.8698131663083333, 27: 0.37389913412576903, 86: 3.5850318191196, 129: 3.2866911269694916, 137: 3.4516083569837392}
The nearest 5 neighbors are: 
Pandas(Index=27, RI=1.52739, Na=11.02, Mg=0.0, Al=0.75, Si=73.079999999999998, K=0.0, Ca=14.960000000000001, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=26, RI=1.5277700000000001, Na=12.640000000000001, Mg=0.0, Al=0.67000000000000004, Si=72.019999999999996, K=0.059999999999999998, Ca=14.4, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=129, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=137, RI=1.5261400000000001, Na=13.699999999999999, Mg=0.0, Al=1.3600000000000001, Si=71.239999999999995, K=0.19, Ca=13.44, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=86, RI=1.53393, Na=12.300000000000001, Mg=0.0, Al=1.0, Si=70.159999999999997, K=0.12, Ca=16.190000000000001, Ba=0.0, Fe=0.23999999999999999, result=2)
the 5 nearest are: [2, 2, 5, 2, 2]
guess: 2
actual: 2

point is: Pandas(Index=9, RI=1.5168999999999999, Na=13.33, Mg=3.54, Al=1.6100000000000001, Si=72.540000000000006, K=0.68000000000000005, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
nearest rows: {76: 0.36249138044924356, 116: 0.32984849385740733, 134: 0.334963315155552, 139: 0.32496175836550473, 142: 0.19646934239213984}
The nearest 5 neighbors are: 
Pandas(Index=142, RI=1.5164500000000001, Na=13.4, Mg=3.4900000000000002, Al=1.52, Si=72.650000000000006, K=0.67000000000000004, Ca=8.0800000000000001, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=139, RI=1.5165200000000001, Na=13.56, Mg=3.5699999999999998, Al=1.47, Si=72.450000000000003, K=0.64000000000000001, Ca=7.96, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=116, RI=1.5167299999999999, Na=13.300000000000001, Mg=3.6400000000000001, Al=1.53, Si=72.530000000000001, K=0.65000000000000002, Ca=8.0299999999999994, Ba=0.0, Fe=0.28999999999999998, result=2)
Pandas(Index=134, RI=1.5162500000000001, Na=13.359999999999999, Mg=3.5800000000000001, Al=1.49, Si=72.719999999999999, K=0.45000000000000001, Ca=8.2100000000000009, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=76, RI=1.5168700000000002, Na=13.23, Mg=3.54, Al=1.48, Si=72.840000000000003, K=0.56000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
the 5 nearest are: [2, 2, 2, 2, 2]
guess: 2
actual: 2

point is: Pandas(Index=10, RI=1.5217700000000001, Na=13.75, Mg=1.01, Al=1.3600000000000001, Si=72.189999999999998, K=0.33000000000000002, Ca=11.140000000000001, Ba=0.0, Fe=0.0, result=2)
nearest rows: {17: 0.89370155247710847, 47: 1.4724480802052091, 50: 1.6335851175864713, 111: 1.4805427424090114, 129: 1.7354543484632483}
The nearest 5 neighbors are: 
Pandas(Index=17, RI=1.5202, Na=13.98, Mg=1.3500000000000001, Al=1.6299999999999999, Si=71.760000000000005, K=0.39000000000000001, Ca=10.56, Ba=0.0, Fe=0.17999999999999999, result=2)
Pandas(Index=47, RI=1.5199400000000001, Na=13.27, Mg=0.0, Al=1.76, Si=73.030000000000001, K=0.46999999999999997, Ca=11.32, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=111, RI=1.5191600000000001, Na=14.15, Mg=0.0, Al=2.0899999999999999, Si=72.739999999999995, K=0.0, Ca=10.880000000000001, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=50, RI=1.52119, Na=12.970000000000001, Mg=0.33000000000000002, Al=1.51, Si=73.390000000000001, K=0.13, Ca=11.27, Ba=0.0, Fe=0.28000000000000003, result=5)
Pandas(Index=129, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
the 5 nearest are: [2, 5, 6, 5, 5]
guess: 5
actual: 2

point is: Pandas(Index=11, RI=1.5159200000000002, Na=12.859999999999999, Mg=3.52, Al=2.1200000000000001, Si=72.659999999999997, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
nearest rows: {12: 0.6322974952504562, 14: 0.65528727753558469, 87: 0.3000000006666686, 94: 0.42379401706489495, 103: 0.62888830812792051}
The nearest 5 neighbors are: 
Pandas(Index=87, RI=1.5159, Na=12.82, Mg=3.52, Al=1.8999999999999999, Si=72.859999999999999, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=94, RI=1.51709, Na=13.0, Mg=3.4700000000000002, Al=1.79, Si=72.719999999999999, K=0.66000000000000003, Ca=8.1799999999999997, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=103, RI=1.5166299999999999, Na=12.93, Mg=3.54, Al=1.6200000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.0299999999999994, Ba=0.0, Fe=0.20999999999999999, result=2)
Pandas(Index=12, RI=1.51627, Na=13.0, Mg=3.5800000000000001, Al=1.54, Si=72.829999999999998, K=0.60999999999999999, Ca=8.0399999999999991, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=14, RI=1.51711, Na=12.890000000000001, Mg=3.6200000000000001, Al=1.5700000000000001, Si=72.959999999999994, K=0.60999999999999999, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
the 5 nearest are: [2, 2, 2, 2, 2]
guess: 2
actual: 2

point is: Pandas(Index=12, RI=1.5157399999999999, Na=14.859999999999999, Mg=3.6699999999999999, Al=1.74, Si=71.870000000000005, K=0.16, Ca=7.3600000000000003, Ba=0.0, Fe=0.12, result=2)
nearest rows: {39: 1.3623148665415039, 43: 1.3854644829803464, 65: 1.5170712269369551, 95: 1.4030690369686007, 147: 1.4722443740425692}
The nearest 5 neighbors are: 
Pandas(Index=39, RI=1.51708, Na=13.720000000000001, Mg=3.6800000000000002, Al=1.8100000000000001, Si=72.060000000000002, K=0.64000000000000001, Ca=7.8799999999999999, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=43, RI=1.51918, Na=14.039999999999999, Mg=3.5800000000000001, Al=1.3700000000000001, Si=72.079999999999998, K=0.56000000000000005, Ca=8.3000000000000007, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=95, RI=1.5140899999999999, Na=14.25, Mg=3.0899999999999999, Al=2.0800000000000001, Si=72.280000000000001, K=1.1000000000000001, Ca=7.0800000000000001, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=147, RI=1.5176100000000001, Na=13.890000000000001, Mg=3.6000000000000001, Al=1.3600000000000001, Si=72.730000000000004, K=0.47999999999999998, Ca=7.8300000000000001, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=65, RI=1.518, Na=13.710000000000001, Mg=3.9300000000000002, Al=1.54, Si=71.810000000000002, K=0.54000000000000004, Ca=8.2100000000000009, Ba=0.0, Fe=0.14999999999999999, result=2)
the 5 nearest are: [2, 1, 2, 1, 2]
guess: 2
actual: 2

point is: Pandas(Index=13, RI=1.5165500000000001, Na=12.75, Mg=2.8500000000000001, Al=1.4399999999999999, Si=73.269999999999996, K=0.56999999999999995, Ca=8.7899999999999991, Ba=0.11, Fe=0.22, result=2)
nearest rows: {20: 0.63442990124993881, 60: 0.63663294990127273, 109: 0.48207895162514647, 110: 0.68731433856714963, 150: 0.56000000223214152}
The nearest 5 neighbors are: 
Pandas(Index=109, RI=1.5168900000000001, Na=12.67, Mg=2.8799999999999999, Al=1.71, Si=73.209999999999994, K=0.72999999999999998, Ca=8.5399999999999991, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=150, RI=1.5165999999999999, Na=12.99, Mg=3.1800000000000002, Al=1.23, Si=72.969999999999999, K=0.57999999999999996, Ca=8.8100000000000005, Ba=0.0, Fe=0.23999999999999999, result=2)
Pandas(Index=20, RI=1.51769, Na=12.449999999999999, Mg=2.71, Al=1.29, Si=73.700000000000003, K=0.56000000000000005, Ca=9.0600000000000005, Ba=0.0, Fe=0.23999999999999999, result=1)
Pandas(Index=60, RI=1.5177799999999999, Na=13.210000000000001, Mg=2.8100000000000001, Al=1.29, Si=72.980000000000004, K=0.51000000000000001, Ca=9.0199999999999996, Ba=0.0, Fe=0.089999999999999997, result=1)
Pandas(Index=110, RI=1.51755, Na=12.710000000000001, Mg=3.4199999999999999, Al=1.2, Si=73.200000000000003, K=0.58999999999999997, Ca=8.6400000000000006, Ba=0.0, Fe=0.0, result=1)
the 5 nearest are: [2, 2, 1, 1, 1]
guess: 1
actual: 2

point is: Pandas(Index=14, RI=1.51841, Na=12.93, Mg=3.7400000000000002, Al=1.1100000000000001, Si=72.280000000000001, K=0.64000000000000001, Ca=8.9600000000000009, Ba=0.0, Fe=0.22, result=2)
nearest rows: {28: 0.56780341888720565, 33: 0.64335081440843833, 36: 0.50754523039823707, 49: 0.45607017047817983, 133: 0.24979991993593645}
The nearest 5 neighbors are: 
Pandas(Index=133, RI=1.51841, Na=13.02, Mg=3.6200000000000001, Al=1.0600000000000001, Si=72.340000000000003, K=0.64000000000000001, Ca=9.1300000000000008, Ba=0.0, Fe=0.14999999999999999, result=2)
Pandas(Index=49, RI=1.5183899999999999, Na=12.85, Mg=3.6699999999999999, Al=1.24, Si=72.569999999999993, K=0.62, Ca=8.6799999999999997, Ba=0.0, Fe=0.34999999999999998, result=2)
Pandas(Index=36, RI=1.51694, Na=12.859999999999999, Mg=3.5800000000000001, Al=1.3100000000000001, Si=72.609999999999999, K=0.60999999999999999, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=28, RI=1.5192600000000001, Na=13.199999999999999, Mg=3.3300000000000001, Al=1.28, Si=72.359999999999999, K=0.59999999999999998, Ca=9.1400000000000006, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=33, RI=1.51789, Na=13.19, Mg=3.8999999999999999, Al=1.3, Si=72.329999999999998, K=0.55000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.28000000000000003, result=2)
the 5 nearest are: [2, 2, 3, 1, 2]
guess: 2
actual: 2

point is: Pandas(Index=15, RI=1.5183200000000001, Na=13.33, Mg=3.3399999999999999, Al=1.54, Si=72.140000000000001, K=0.56000000000000005, Ca=8.9900000000000002, Ba=0.0, Fe=0.0, result=3)
nearest rows: {9: 0.41182573450429283, 28: 0.41134035007521424, 54: 0.30935467282715973, 104: 0.34351146938639615, 149: 0.3429292381818721}
The nearest 5 neighbors are: 
Pandas(Index=54, RI=1.51776, Na=13.529999999999999, Mg=3.4100000000000001, Al=1.52, Si=72.040000000000006, K=0.57999999999999996, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=149, RI=1.5189999999999999, Na=13.49, Mg=3.48, Al=1.3500000000000001, Si=71.950000000000003, K=0.55000000000000004, Ca=9.0, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=104, RI=1.51796, Na=13.5, Mg=3.3599999999999999, Al=1.6299999999999999, Si=71.939999999999998, K=0.56999999999999995, Ca=8.8100000000000005, Ba=0.0, Fe=0.089999999999999997, result=3)
Pandas(Index=28, RI=1.5192600000000001, Na=13.199999999999999, Mg=3.3300000000000001, Al=1.28, Si=72.359999999999999, K=0.59999999999999998, Ca=9.1400000000000006, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=9, RI=1.51898, Na=13.58, Mg=3.3500000000000001, Al=1.23, Si=72.079999999999998, K=0.58999999999999997, Ca=8.9100000000000001, Ba=0.0, Fe=0.0, result=1)
the 5 nearest are: [3, 1, 3, 1, 1]
guess: 1
actual: 3

point is: Pandas(Index=16, RI=1.5166500000000001, Na=13.140000000000001, Mg=3.4500000000000002, Al=1.76, Si=72.480000000000004, K=0.59999999999999998, Ca=8.3800000000000008, Ba=0.0, Fe=0.17000000000000001, result=3)
nearest rows: {1: 0.32726211207532119, 44: 0.47675990026427273, 93: 0.40112876349122656, 94: 0.38858743366197285, 141: 0.43058290537363286}
The nearest 5 neighbors are: 
Pandas(Index=1, RI=1.51735, Na=13.02, Mg=3.54, Al=1.6899999999999999, Si=72.730000000000004, K=0.54000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.070000000000000007, result=1)
Pandas(Index=94, RI=1.51709, Na=13.0, Mg=3.4700000000000002, Al=1.79, Si=72.719999999999999, K=0.66000000000000003, Ca=8.1799999999999997, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=93, RI=1.5187200000000001, Na=12.93, Mg=3.6600000000000001, Al=1.5600000000000001, Si=72.510000000000005, K=0.57999999999999996, Ca=8.5500000000000007, Ba=0.0, Fe=0.12, result=2)
Pandas(Index=141, RI=1.51793, Na=13.210000000000001, Mg=3.48, Al=1.4099999999999999, Si=72.640000000000001, K=0.58999999999999997, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=44, RI=1.5166999999999999, Na=13.24, Mg=3.5699999999999998, Al=1.3799999999999999, Si=72.700000000000003, K=0.56000000000000005, Ca=8.4399999999999995, Ba=0.0, Fe=0.10000000000000001, result=3)
the 5 nearest are: [1, 2, 2, 1, 3]
guess: 1
actual: 3

point is: Pandas(Index=17, RI=1.52369, Na=13.44, Mg=0.0, Al=1.5800000000000001, Si=72.219999999999999, K=0.32000000000000001, Ca=12.24, Ba=0.0, Fe=0.0, result=5)
nearest rows: {47: 1.2594896039666239, 50: 1.6610256620534205, 111: 1.7281841686868895, 129: 0.32343566222666276, 137: 1.5947745930068005}
The nearest 5 neighbors are: 
Pandas(Index=129, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=47, RI=1.5199400000000001, Na=13.27, Mg=0.0, Al=1.76, Si=73.030000000000001, K=0.46999999999999997, Ca=11.32, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=137, RI=1.5261400000000001, Na=13.699999999999999, Mg=0.0, Al=1.3600000000000001, Si=71.239999999999995, K=0.19, Ca=13.44, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=50, RI=1.52119, Na=12.970000000000001, Mg=0.33000000000000002, Al=1.51, Si=73.390000000000001, K=0.13, Ca=11.27, Ba=0.0, Fe=0.28000000000000003, result=5)
Pandas(Index=111, RI=1.5191600000000001, Na=14.15, Mg=0.0, Al=2.0899999999999999, Si=72.739999999999995, K=0.0, Ca=10.880000000000001, Ba=0.0, Fe=0.0, result=6)
the 5 nearest are: [5, 5, 2, 5, 6]
guess: 5
actual: 5

point is: Pandas(Index=18, RI=1.5129900000000001, Na=14.4, Mg=1.74, Al=1.54, Si=74.549999999999997, K=0.0, Ca=7.5899999999999999, Ba=0.0, Fe=0.0, result=6)
nearest rows: {55: 2.5379139642627746, 58: 2.5706241739313023, 69: 2.5616417524899942, 99: 2.3763426988757317, 138: 2.5594549926888743}
The nearest 5 neighbors are: 
Pandas(Index=99, RI=1.5151399999999999, Na=14.85, Mg=0.0, Al=2.4199999999999999, Si=73.719999999999999, K=0.0, Ca=8.3900000000000006, Ba=0.56000000000000005, Fe=0.0, result=7)
Pandas(Index=55, RI=1.51569, Na=13.24, Mg=3.4900000000000002, Al=1.47, Si=73.25, K=0.38, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=138, RI=1.51613, Na=13.92, Mg=3.52, Al=1.25, Si=72.879999999999995, K=0.37, Ca=7.9400000000000004, Ba=0.0, Fe=0.14000000000000001, result=2)
Pandas(Index=69, RI=1.5159, Na=13.24, Mg=3.3399999999999999, Al=1.47, Si=73.099999999999994, K=0.39000000000000001, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=58, RI=1.51593, Na=13.25, Mg=3.4500000000000002, Al=1.4299999999999999, Si=73.170000000000002, K=0.60999999999999999, Ca=7.8600000000000003, Ba=0.0, Fe=0.0, result=2)
the 5 nearest are: [7, 2, 2, 2, 2]
guess: 2
actual: 6

point is: Pandas(Index=19, RI=1.51508, Na=15.15, Mg=0.0, Al=2.25, Si=73.5, K=0.0, Ca=8.3399999999999999, Ba=0.63, Fe=0.0, result=7)
nearest rows: {29: 1.0059830400657859, 61: 1.1903799612308685, 91: 0.79498729304310256, 99: 0.41797129518664311, 127: 0.58301019167764112}
The nearest 5 neighbors are: 
Pandas(Index=99, RI=1.5151399999999999, Na=14.85, Mg=0.0, Al=2.4199999999999999, Si=73.719999999999999, K=0.0, Ca=8.3900000000000006, Ba=0.56000000000000005, Fe=0.0, result=7)
Pandas(Index=127, RI=1.5160200000000001, Na=14.85, Mg=0.0, Al=2.3799999999999999, Si=73.280000000000001, K=0.0, Ca=8.7599999999999998, Ba=0.64000000000000001, Fe=0.089999999999999997, result=7)
Pandas(Index=91, RI=1.5172700000000001, Na=14.699999999999999, Mg=0.0, Al=2.3399999999999999, Si=73.280000000000001, K=0.0, Ca=8.9499999999999993, Ba=0.66000000000000003, Fe=0.0, result=7)
Pandas(Index=29, RI=1.5164500000000001, Na=14.94, Mg=0.0, Al=1.8700000000000001, Si=73.109999999999999, K=0.0, Ca=8.6699999999999999, Ba=1.3799999999999999, Fe=0.0, result=7)
Pandas(Index=61, RI=1.51719, Na=14.75, Mg=0.0, Al=2.0, Si=73.019999999999996, K=0.0, Ca=8.5299999999999994, Ba=1.5900000000000001, Fe=0.080000000000000002, result=7)
the 5 nearest are: [7, 7, 7, 7, 7]
guess: 7
actual: 7

point is: Pandas(Index=20, RI=1.51685, Na=14.92, Mg=0.0, Al=1.99, Si=73.060000000000002, K=0.0, Ca=8.4000000000000004, Ba=1.5900000000000001, Fe=0.0, result=7)
nearest rows: {29: 0.36646986233522605, 34: 0.29597334491470778, 61: 0.23216398428696949, 122: 0.66948819257698644, 152: 0.2137757537701592}
The nearest 5 neighbors are: 
Pandas(Index=152, RI=1.5165799999999998, Na=14.800000000000001, Mg=0.0, Al=1.99, Si=73.109999999999999, K=0.0, Ca=8.2799999999999994, Ba=1.71, Fe=0.0, result=7)
Pandas(Index=61, RI=1.51719, Na=14.75, Mg=0.0, Al=2.0, Si=73.019999999999996, K=0.0, Ca=8.5299999999999994, Ba=1.5900000000000001, Fe=0.080000000000000002, result=7)
Pandas(Index=34, RI=1.51732, Na=14.949999999999999, Mg=0.0, Al=1.8, Si=72.989999999999995, K=0.0, Ca=8.6099999999999994, Ba=1.55, Fe=0.0, result=7)
Pandas(Index=29, RI=1.5164500000000001, Na=14.94, Mg=0.0, Al=1.8700000000000001, Si=73.109999999999999, K=0.0, Ca=8.6699999999999999, Ba=1.3799999999999999, Fe=0.0, result=7)
Pandas(Index=122, RI=1.5206500000000001, Na=14.359999999999999, Mg=0.0, Al=2.02, Si=73.420000000000002, K=0.0, Ca=8.4399999999999995, Ba=1.6399999999999999, Fe=0.0, result=7)
the 5 nearest are: [7, 7, 7, 7, 7]
guess: 7
actual: 7

point is: Pandas(Index=21, RI=1.51613, Na=13.880000000000001, Mg=1.78, Al=1.79, Si=73.099999999999994, K=0.0, Ca=8.6699999999999999, Ba=0.76000000000000001, Fe=0.0, result=7)
nearest rows: {25: 1.6334657932139234, 52: 1.5361993771643006, 59: 1.5574725366760009, 83: 1.1891617686841407, 117: 1.4216204365441567}
The nearest 5 neighbors are: 
Pandas(Index=83, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=117, RI=1.5182899999999999, Na=14.460000000000001, Mg=2.2400000000000002, Al=1.6200000000000001, Si=72.379999999999995, K=0.0, Ca=9.2599999999999998, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=52, RI=1.51905, Na=14.0, Mg=2.3900000000000001, Al=1.5600000000000001, Si=72.370000000000005, K=0.0, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=59, RI=1.52068, Na=13.550000000000001, Mg=2.0899999999999999, Al=1.6699999999999999, Si=72.180000000000007, K=0.53000000000000003, Ca=9.5700000000000003, Ba=0.27000000000000002, Fe=0.17000000000000001, result=2)
Pandas(Index=25, RI=1.5193700000000001, Na=13.789999999999999, Mg=2.4100000000000001, Al=1.1899999999999999, Si=72.760000000000005, K=0.0, Ca=9.7699999999999996, Ba=0.0, Fe=0.0, result=6)
the 5 nearest are: [6, 6, 6, 2, 6]
guess: 6
actual: 7
loss is 8 for k=5

point is: Pandas(Index=0, RI=1.52101, Na=13.640000000000001, Mg=4.4900000000000002, Al=1.1000000000000001, Si=71.780000000000001, K=0.059999999999999998, Ca=8.75, Ba=0.0, Fe=0.0, result=1)
nearest rows: {15: 1.1562876847912897, 23: 1.1263658377276888, 33: 1.1435513693752453, 46: 1.117679069545455, 65: 1.028352595222086, 88: 1.1175435948543577, 125: 1.0617911772566202, 136: 1.1474323084609395}
The nearest 8 neighbors are: 
Pandas(Index=65, RI=1.518, Na=13.710000000000001, Mg=3.9300000000000002, Al=1.54, Si=71.810000000000002, K=0.54000000000000004, Ca=8.2100000000000009, Ba=0.0, Fe=0.14999999999999999, result=2)
Pandas(Index=125, RI=1.5217200000000002, Na=13.51, Mg=3.8599999999999999, Al=0.88, Si=71.790000000000006, K=0.23000000000000001, Ca=9.5399999999999991, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=88, RI=1.5190900000000001, Na=13.890000000000001, Mg=3.5299999999999998, Al=1.3200000000000001, Si=71.810000000000002, K=0.51000000000000001, Ca=8.7799999999999994, Ba=0.11, Fe=0.0, result=1)
Pandas(Index=46, RI=1.5184600000000001, Na=13.41, Mg=3.8900000000000001, Al=1.3300000000000001, Si=72.379999999999995, K=0.51000000000000001, Ca=8.2799999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=23, RI=1.5209900000000001, Na=13.69, Mg=3.5899999999999999, Al=1.1200000000000001, Si=71.959999999999994, K=0.089999999999999997, Ca=9.4000000000000004, Ba=0.0, Fe=0.0, result=1)
