options: {'left_index': True, 'discretize_groups': 3, 'order_results': True, 'rename_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
          RI     Na    Mg    Al     Si     K     Ca    Ba    Fe  result
point is: Pandas(Index=3, RI=1.51915, Na=12.73, Mg=1.8500000000000001, Al=1.8600000000000001, Si=72.689999999999998, K=0.59999999999999998, Ca=10.09, Ba=0.0, Fe=0.0, result=5)
nearest rows: {49: 1.1846106283922959, 111: 0.96104216603642889}
The nearest 2 neighbors are: 
Pandas(Index=111, RI=1.5205799999999998, Na=12.85, Mg=1.6100000000000001, Al=2.1699999999999999, Si=72.180000000000007, K=0.76000000000000001, Ca=9.6999999999999993, Ba=0.23999999999999999, Fe=0.51000000000000001, result=5)
Pandas(Index=49, RI=1.52068, Na=13.550000000000001, Mg=2.0899999999999999, Al=1.6699999999999999, Si=72.180000000000007, K=0.53000000000000003, Ca=9.5700000000000003, Ba=0.27000000000000002, Fe=0.17000000000000001, result=2)
the 2 nearest are: [5, 2]
guess: 5
actual: 5

point is: Pandas(Index=4, RI=1.5177499999999999, Na=12.85, Mg=3.48, Al=1.23, Si=72.969999999999999, K=0.60999999999999999, Ca=8.5600000000000005, Ba=0.089999999999999997, Fe=0.22, result=1)
nearest rows: {25: 0.27110885655027828, 72: 0.2791061448624878}
The nearest 2 neighbors are: 
Pandas(Index=25, RI=1.51786, Na=12.73, Mg=3.4300000000000002, Al=1.1899999999999999, Si=72.950000000000003, K=0.62, Ca=8.7599999999999998, Ba=0.0, Fe=0.29999999999999999, result=1)
Pandas(Index=72, RI=1.51824, Na=12.869999999999999, Mg=3.48, Al=1.29, Si=72.950000000000003, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 1

point is: Pandas(Index=5, RI=1.51589, Na=12.880000000000001, Mg=3.4300000000000002, Al=1.3999999999999999, Si=73.280000000000001, K=0.68999999999999995, Ca=8.0500000000000007, Ba=0.0, Fe=0.23999999999999999, result=1)
nearest rows: {110: 0.3509996047006323, 136: 0.34351205641141297}
The nearest 2 neighbors are: 
Pandas(Index=136, RI=1.5166200000000001, Na=12.85, Mg=3.5099999999999998, Al=1.4399999999999999, Si=73.010000000000005, K=0.68000000000000005, Ca=8.2300000000000004, Ba=0.059999999999999998, Fe=0.25, result=2)
Pandas(Index=110, RI=1.51674, Na=12.789999999999999, Mg=3.52, Al=1.54, Si=73.359999999999999, K=0.66000000000000003, Ca=7.9000000000000004, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 1

point is: Pandas(Index=6, RI=1.5164500000000001, Na=14.94, Mg=0.0, Al=1.8700000000000001, Si=73.109999999999999, K=0.0, Ca=8.6699999999999999, Ba=1.3799999999999999, Fe=0.0, result=7)
nearest rows: {19: 0.50239441119503092, 47: 0.36221616142850477}
The nearest 2 neighbors are: 
Pandas(Index=47, RI=1.51719, Na=14.75, Mg=0.0, Al=2.0, Si=73.019999999999996, K=0.0, Ca=8.5299999999999994, Ba=1.5900000000000001, Fe=0.080000000000000002, result=7)
Pandas(Index=19, RI=1.5168299999999999, Na=14.56, Mg=0.0, Al=1.98, Si=73.290000000000006, K=0.0, Ca=8.5199999999999996, Ba=1.5700000000000001, Fe=0.070000000000000007, result=7)
the 2 nearest are: [7, 7]
guess: 7
actual: 7

point is: Pandas(Index=7, RI=1.5159400000000001, Na=13.09, Mg=3.52, Al=1.55, Si=72.870000000000005, K=0.68000000000000005, Ca=8.0500000000000007, Ba=0.0, Fe=0.089999999999999997, result=2)
nearest rows: {40: 0.17748255576253028, 71: 0.22539047207013904}
The nearest 2 neighbors are: 
Pandas(Index=40, RI=1.5161799999999999, Na=13.01, Mg=3.5, Al=1.48, Si=72.890000000000001, K=0.59999999999999998, Ca=8.1199999999999992, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=71, RI=1.5168700000000002, Na=13.23, Mg=3.54, Al=1.48, Si=72.840000000000003, K=0.56000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 2

point is: Pandas(Index=8, RI=1.51851, Na=13.199999999999999, Mg=3.6299999999999999, Al=1.0700000000000001, Si=72.829999999999998, K=0.56999999999999995, Ca=8.4100000000000001, Ba=0.089999999999999997, Fe=0.17000000000000001, result=2)
nearest rows: {52: 0.31369047817873003, 66: 0.35114163652292757}
The nearest 2 neighbors are: 
Pandas(Index=52, RI=1.5172000000000001, Na=13.380000000000001, Mg=3.5, Al=1.1499999999999999, Si=72.849999999999994, K=0.5, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=66, RI=1.5178399999999999, Na=13.08, Mg=3.4900000000000002, Al=1.28, Si=72.859999999999999, K=0.59999999999999998, Ca=8.4900000000000002, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 2

point is: Pandas(Index=9, RI=1.51783, Na=12.69, Mg=3.54, Al=1.3400000000000001, Si=72.950000000000003, K=0.56999999999999995, Ca=8.75, Ba=0.0, Fe=0.0, result=1)
nearest rows: {17: 0.12688585263929131, 112: 0.21330780787397111}
The nearest 2 neighbors are: 
Pandas(Index=17, RI=1.51797, Na=12.74, Mg=3.48, Al=1.3500000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.6799999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=112, RI=1.51736, Na=12.779999999999999, Mg=3.6200000000000001, Al=1.29, Si=72.790000000000006, K=0.58999999999999997, Ca=8.6999999999999993, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 1

point is: Pandas(Index=10, RI=1.51969, Na=14.56, Mg=0.0, Al=0.56000000000000005, Si=73.480000000000004, K=0.0, Ca=11.220000000000001, Ba=0.0, Fe=0.0, result=6)
nearest rows: {20: 1.303611245770762, 36: 0.98641086819844159}
The nearest 2 neighbors are: 
Pandas(Index=36, RI=1.5222200000000001, Na=14.43, Mg=0.0, Al=1.0, Si=72.670000000000002, K=0.10000000000000001, Ca=11.52, Ba=0.0, Fe=0.080000000000000002, result=2)
Pandas(Index=20, RI=1.5181799999999999, Na=13.720000000000001, Mg=0.0, Al=0.56000000000000005, Si=74.450000000000003, K=0.0, Ca=10.99, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 6

point is: Pandas(Index=11, RI=1.51596, Na=12.789999999999999, Mg=3.6099999999999999, Al=1.6200000000000001, Si=72.969999999999999, K=0.64000000000000001, Ca=8.0700000000000003, Ba=0.0, Fe=0.26000000000000001, result=1)
nearest rows: {91: 0.16941206834225334, 136: 0.28017929188289542}
The nearest 2 neighbors are: 
Pandas(Index=91, RI=1.5166299999999999, Na=12.93, Mg=3.54, Al=1.6200000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.0299999999999994, Ba=0.0, Fe=0.20999999999999999, result=2)
Pandas(Index=136, RI=1.5166200000000001, Na=12.85, Mg=3.5099999999999998, Al=1.4399999999999999, Si=73.010000000000005, K=0.68000000000000005, Ca=8.2300000000000004, Ba=0.059999999999999998, Fe=0.25, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 1

point is: Pandas(Index=12, RI=1.51735, Na=13.02, Mg=3.54, Al=1.6899999999999999, Si=72.730000000000004, K=0.54000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.070000000000000007, result=1)
nearest rows: {89: 0.31984381751098451, 106: 0.32249321992872926}
The nearest 2 neighbors are: 
Pandas(Index=89, RI=1.51709, Na=13.0, Mg=3.4700000000000002, Al=1.79, Si=72.719999999999999, K=0.66000000000000003, Ca=8.1799999999999997, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=106, RI=1.5187200000000001, Na=12.93, Mg=3.6600000000000001, Al=1.5600000000000001, Si=72.510000000000005, K=0.57999999999999996, Ca=8.5500000000000007, Ba=0.0, Fe=0.12, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 1

point is: Pandas(Index=13, RI=1.5176399999999999, Na=12.98, Mg=3.54, Al=1.21, Si=73.0, K=0.65000000000000002, Ca=8.5299999999999994, Ba=0.0, Fe=0.0, result=1)
nearest rows: {66: 0.2027314479798337, 72: 0.19261453735375203}
The nearest 2 neighbors are: 
Pandas(Index=72, RI=1.51824, Na=12.869999999999999, Mg=3.48, Al=1.29, Si=72.950000000000003, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=66, RI=1.5178399999999999, Na=13.08, Mg=3.4900000000000002, Al=1.28, Si=72.859999999999999, K=0.59999999999999998, Ca=8.4900000000000002, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 1

point is: Pandas(Index=14, RI=1.5277700000000001, Na=12.640000000000001, Mg=0.0, Al=0.67000000000000004, Si=72.019999999999996, K=0.059999999999999998, Ca=14.4, Ba=0.0, Fe=0.0, result=2)
nearest rows: {127: 1.7766830490833194, 135: 2.1946193008355692}
The nearest 2 neighbors are: 
Pandas(Index=127, RI=1.5261400000000001, Na=13.699999999999999, Mg=0.0, Al=1.3600000000000001, Si=71.239999999999995, K=0.19, Ca=13.44, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=135, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
the 2 nearest are: [2, 5]
guess: 2
actual: 2

point is: Pandas(Index=15, RI=1.52739, Na=11.02, Mg=0.0, Al=0.75, Si=73.079999999999998, K=0.0, Ca=14.960000000000001, Ba=0.0, Fe=0.0, result=2)
nearest rows: {15: 2.4462230007912202, 102: 3.4368943497873214}
The nearest 2 neighbors are: 
Pandas(Index=15, RI=1.52475, Na=11.449999999999999, Mg=0.0, Al=1.8799999999999999, Si=72.189999999999998, K=0.81000000000000005, Ca=13.24, Ba=0.0, Fe=0.34000000000000002, result=2)
Pandas(Index=102, RI=1.53393, Na=12.300000000000001, Mg=0.0, Al=1.0, Si=70.159999999999997, K=0.12, Ca=16.190000000000001, Ba=0.0, Fe=0.23999999999999999, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 2

point is: Pandas(Index=16, RI=1.5217700000000001, Na=13.199999999999999, Mg=3.6800000000000002, Al=1.1499999999999999, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.0, result=2)
nearest rows: {52: 0.29072475797564862, 66: 0.28985417868300545}
The nearest 2 neighbors are: 
Pandas(Index=66, RI=1.5178399999999999, Na=13.08, Mg=3.4900000000000002, Al=1.28, Si=72.859999999999999, K=0.59999999999999998, Ca=8.4900000000000002, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=52, RI=1.5172000000000001, Na=13.380000000000001, Mg=3.5, Al=1.1499999999999999, Si=72.849999999999994, K=0.5, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 2

point is: Pandas(Index=17, RI=1.5174299999999998, Na=12.199999999999999, Mg=3.25, Al=1.1599999999999999, Si=73.549999999999997, K=0.62, Ca=8.9000000000000004, Ba=0.0, Fe=0.23999999999999999, result=2)
nearest rows: {75: 0.64389440904545792, 98: 0.73430239983265577}
The nearest 2 neighbors are: 
Pandas(Index=75, RI=1.5175299999999998, Na=12.57, Mg=3.4700000000000002, Al=1.3799999999999999, Si=73.390000000000001, K=0.59999999999999998, Ca=8.5500000000000007, Ba=0.0, Fe=0.059999999999999998, result=1)
Pandas(Index=98, RI=1.51755, Na=12.710000000000001, Mg=3.4199999999999999, Al=1.2, Si=73.200000000000003, K=0.58999999999999997, Ca=8.6400000000000006, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 2

point is: Pandas(Index=18, RI=1.5221100000000001, Na=14.19, Mg=3.7799999999999998, Al=0.91000000000000003, Si=71.359999999999999, K=0.23000000000000001, Ca=9.1400000000000006, Ba=0.0, Fe=0.37, result=3)
nearest rows: {109: 0.71456282131104398, 140: 0.42142617680917738}
The nearest 2 neighbors are: 
Pandas(Index=140, RI=1.52196, Na=14.359999999999999, Mg=3.8500000000000001, Al=0.89000000000000001, Si=71.359999999999999, K=0.14999999999999999, Ca=9.1500000000000004, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=109, RI=1.52227, Na=14.17, Mg=3.8100000000000001, Al=0.78000000000000003, Si=71.349999999999994, K=0.0, Ca=9.6899999999999995, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 3

point is: Pandas(Index=19, RI=1.5209900000000001, Na=13.69, Mg=3.5899999999999999, Al=1.1200000000000001, Si=71.959999999999994, K=0.089999999999999997, Ca=9.4000000000000004, Ba=0.0, Fe=0.0, result=1)
nearest rows: {1: 0.41785228598154217, 128: 0.49305226183437734}
The nearest 2 neighbors are: 
Pandas(Index=1, RI=1.5217200000000002, Na=13.48, Mg=3.7400000000000002, Al=0.90000000000000002, Si=72.010000000000005, K=0.17999999999999999, Ca=9.6099999999999994, Ba=0.0, Fe=0.070000000000000007, result=1)
Pandas(Index=128, RI=1.5217200000000002, Na=13.51, Mg=3.8599999999999999, Al=0.88, Si=71.790000000000006, K=0.23000000000000001, Ca=9.5399999999999991, Ba=0.0, Fe=0.11, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 1

point is: Pandas(Index=20, RI=1.5193700000000001, Na=13.789999999999999, Mg=2.4100000000000001, Al=1.1899999999999999, Si=72.760000000000005, K=0.0, Ca=9.7699999999999996, Ba=0.0, Fe=0.0, result=6)
nearest rows: {67: 0.61114654740086738, 84: 0.75491769253343144}
The nearest 2 neighbors are: 
Pandas(Index=67, RI=1.51905, Na=14.0, Mg=2.3900000000000001, Al=1.5600000000000001, Si=72.370000000000005, K=0.0, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=84, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
the 2 nearest are: [6, 6]
guess: 6
actual: 6

point is: Pandas(Index=21, RI=1.51694, Na=12.859999999999999, Mg=3.5800000000000001, Al=1.3100000000000001, Si=72.609999999999999, K=0.60999999999999999, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
nearest rows: {23: 0.26076823598743765, 112: 0.22203643034421724}
The nearest 2 neighbors are: 
Pandas(Index=112, RI=1.51736, Na=12.779999999999999, Mg=3.6200000000000001, Al=1.29, Si=72.790000000000006, K=0.58999999999999997, Ca=8.6999999999999993, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=23, RI=1.51667, Na=12.94, Mg=3.6099999999999999, Al=1.26, Si=72.75, K=0.56000000000000005, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [1, 2]
guess: 1
actual: 3

point is: Pandas(Index=22, RI=1.51711, Na=12.890000000000001, Mg=3.6200000000000001, Al=1.5700000000000001, Si=72.959999999999994, K=0.60999999999999999, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
nearest rows: {8: 0.23937447002552781, 40: 0.20494112544825865}
The nearest 2 neighbors are: 
Pandas(Index=40, RI=1.5161799999999999, Na=13.01, Mg=3.5, Al=1.48, Si=72.890000000000001, K=0.59999999999999998, Ca=8.1199999999999992, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=8, RI=1.51674, Na=12.869999999999999, Mg=3.5600000000000001, Al=1.6399999999999999, Si=73.140000000000001, K=0.65000000000000002, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 2

point is: Pandas(Index=23, RI=1.5236499999999999, Na=15.789999999999999, Mg=1.8300000000000001, Al=1.3100000000000001, Si=70.430000000000007, K=0.31, Ca=8.6099999999999994, Ba=1.6799999999999999, Fe=0.0, result=7)
nearest rows: {5: 2.4373348954134313, 131: 3.029295087904107}
The nearest 2 neighbors are: 
Pandas(Index=5, RI=1.52247, Na=14.859999999999999, Mg=2.2000000000000002, Al=2.0600000000000001, Si=70.260000000000005, K=0.76000000000000001, Ca=9.7599999999999998, Ba=0.0, Fe=0.0, result=7)
Pandas(Index=131, RI=1.5182899999999999, Na=14.460000000000001, Mg=2.2400000000000002, Al=1.6200000000000001, Si=72.379999999999995, K=0.0, Ca=9.2599999999999998, Ba=0.0, Fe=0.0, result=6)
the 2 nearest are: [7, 6]
guess: 7
actual: 7

point is: Pandas(Index=24, RI=1.5202, Na=13.98, Mg=1.3500000000000001, Al=1.6299999999999999, Si=71.760000000000005, K=0.39000000000000001, Ca=10.56, Ba=0.0, Fe=0.17999999999999999, result=2)
nearest rows: {49: 1.4082614211857121, 113: 1.2296342432203149}
The nearest 2 neighbors are: 
Pandas(Index=113, RI=1.52081, Na=13.779999999999999, Mg=2.2799999999999998, Al=1.4299999999999999, Si=71.989999999999995, K=0.48999999999999999, Ca=9.8499999999999996, Ba=0.0, Fe=0.17000000000000001, result=2)
Pandas(Index=49, RI=1.52068, Na=13.550000000000001, Mg=2.0899999999999999, Al=1.6699999999999999, Si=72.180000000000007, K=0.53000000000000003, Ca=9.5700000000000003, Ba=0.27000000000000002, Fe=0.17000000000000001, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 2

point is: Pandas(Index=25, RI=1.5212700000000001, Na=14.32, Mg=3.8999999999999999, Al=0.82999999999999996, Si=71.5, K=0.0, Ca=9.4900000000000002, Ba=0.0, Fe=0.0, result=3)
nearest rows: {109: 0.30919411378614808, 140: 0.40669457348236154}
The nearest 2 neighbors are: 
Pandas(Index=109, RI=1.52227, Na=14.17, Mg=3.8100000000000001, Al=0.78000000000000003, Si=71.349999999999994, K=0.0, Ca=9.6899999999999995, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=140, RI=1.52196, Na=14.359999999999999, Mg=3.8500000000000001, Al=0.89000000000000001, Si=71.359999999999999, K=0.14999999999999999, Ca=9.1500000000000004, Ba=0.0, Fe=0.0, result=1)
the 2 nearest are: [1, 1]
guess: 1
actual: 3

point is: Pandas(Index=26, RI=1.5164, Na=12.550000000000001, Mg=3.48, Al=1.8700000000000001, Si=73.230000000000004, K=0.63, Ca=8.0800000000000001, Ba=0.0, Fe=0.089999999999999997, result=2)
nearest rows: {8: 0.4317407967751018, 110: 0.47581521161055584}
The nearest 2 neighbors are: 
Pandas(Index=8, RI=1.51674, Na=12.869999999999999, Mg=3.5600000000000001, Al=1.6399999999999999, Si=73.140000000000001, K=0.65000000000000002, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=110, RI=1.51674, Na=12.789999999999999, Mg=3.52, Al=1.54, Si=73.359999999999999, K=0.66000000000000003, Ca=7.9000000000000004, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 2

point is: Pandas(Index=27, RI=1.52213, Na=14.210000000000001, Mg=3.8199999999999998, Al=0.46999999999999997, Si=71.769999999999996, K=0.11, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=1)
nearest rows: {16: 0.23430929644382648, 124: 0.0}
The nearest 2 neighbors are: 
Pandas(Index=124, RI=1.52213, Na=14.210000000000001, Mg=3.8199999999999998, Al=0.46999999999999997, Si=71.769999999999996, K=0.11, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=16, RI=1.52121, Na=14.029999999999999, Mg=3.7599999999999998, Al=0.57999999999999996, Si=71.790000000000006, K=0.11, Ca=9.6500000000000004, Ba=0.0, Fe=0.0, result=3)
the 2 nearest are: [1, 3]
guess: 1
actual: 1

point is: Pandas(Index=28, RI=1.51627, Na=13.0, Mg=3.5800000000000001, Al=1.54, Si=72.829999999999998, K=0.60999999999999999, Ca=8.0399999999999991, Ba=0.0, Fe=0.0, result=2)
nearest rows: {40: 0.14212673253121771, 71: 0.25357515651183254}
The nearest 2 neighbors are: 
Pandas(Index=40, RI=1.5161799999999999, Na=13.01, Mg=3.5, Al=1.48, Si=72.890000000000001, K=0.59999999999999998, Ca=8.1199999999999992, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=71, RI=1.5168700000000002, Na=13.23, Mg=3.54, Al=1.48, Si=72.840000000000003, K=0.56000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
the 2 nearest are: [2, 2]
guess: 2
actual: 2

point is: Pandas(Index=29, RI=1.5185999999999999, Na=13.359999999999999, Mg=3.4300000000000002, Al=1.4299999999999999, Si=72.260000000000005, K=0.51000000000000001, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
nearest rows: {58: 0.35609086705502474, 73: 0.36044514492499125}
The nearest 2 neighbors are: 
Pandas(Index=58, RI=1.51776, Na=13.529999999999999, Mg=3.4100000000000001, Al=1.52, Si=72.040000000000006, K=0.57999999999999996, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=73, RI=1.52315, Na=13.44, Mg=3.3399999999999999, Al=1.23, Si=72.379999999999995, K=0.59999999999999998, Ca=8.8300000000000001, Ba=0.0, Fe=0.0, result=7)
the 2 nearest are: [3, 7]
guess: 3
actual: 2

point is: Pandas(Index=30, RI=1.5156700000000001, Na=13.289999999999999, Mg=3.4500000000000002, Al=1.21, Si=72.739999999999995, K=0.56000000000000005, Ca=8.5700000000000003, Ba=0.0, Fe=0.0, result=1)
nearest rows: {22: 0.20223939873328128, 70: 0.16156885343407049}
The nearest 2 neighbors are: 
Pandas(Index=70, RI=1.51779, Na=13.210000000000001, Mg=3.3900000000000001, Al=1.3300000000000001, Si=72.760000000000005, K=0.58999999999999997, Ca=8.5899999999999999, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=22, RI=1.5165500000000001, Na=13.41, Mg=3.3900000000000001, Al=1.28, Si=72.640000000000001, K=0.52000000000000002, Ca=8.6500000000000004, Ba=0.0, Fe=0.0, result=3)
the 2 nearest are: [1, 3]
guess: 1
actual: 1

point is: Pandas(Index=31, RI=1.5153099999999999, Na=14.380000000000001, Mg=0.0, Al=2.6600000000000001, Si=73.099999999999994, K=0.040000000000000001, Ca=9.0800000000000001, Ba=0.64000000000000001, Fe=0.0, result=7)
nearest rows: {74: 0.4663702264296033, 79: 0.49618630210839171}
The nearest 2 neighbors are: 
Pandas(Index=74, RI=1.5164, Na=14.369999999999999, Mg=0.0, Al=2.7400000000000002, Si=72.849999999999994, K=0.0, Ca=9.4499999999999993, Ba=0.54000000000000004, Fe=0.0, result=7)
Pandas(Index=79, RI=1.51623, Na=14.199999999999999, Mg=0.0, Al=2.79, Si=73.459999999999994, K=0.040000000000000001, Ca=9.0399999999999991, Ba=0.40000000000000002, Fe=0.089999999999999997, result=7)
the 2 nearest are: [7, 7]
guess: 7
actual: 7

point is: Pandas(Index=32, RI=1.51732, Na=14.949999999999999, Mg=0.0, Al=1.8, Si=72.989999999999995, K=0.0, Ca=8.6099999999999994, Ba=1.55, Fe=0.0, result=7)
nearest rows: {47: 0.30870700818089597, 147: 0.45552228002590683}
The nearest 2 neighbors are: 
Pandas(Index=47, RI=1.51719, Na=14.75, Mg=0.0, Al=2.0, Si=73.019999999999996, K=0.0, Ca=8.5299999999999994, Ba=1.5900000000000001, Fe=0.080000000000000002, result=7)
Pandas(Index=147, RI=1.5165799999999998, Na=14.800000000000001, Mg=0.0, Al=1.99, Si=73.109999999999999, K=0.0, Ca=8.2799999999999994, Ba=1.71, Fe=0.0, result=7)
the 2 nearest are: [7, 7]
guess: 7
actual: 7

point is: Pandas(Index=33, RI=1.51593, Na=13.09, Mg=3.5899999999999999, Al=1.52, Si=73.099999999999994, K=0.67000000000000004, Ca=7.8300000000000001, Ba=0.0, Fe=0.0, result=2)
nearest rows: {55: 0.15099669168561414, 101: 0.11704700295180635}
The nearest 2 neighbors are: 
Pandas(Index=101, RI=1.51596, Na=13.02, Mg=3.5600000000000001, Al=1.54, Si=73.109999999999999, K=0.71999999999999997, Ca=7.9000000000000004, Ba=0.0, Fe=0.0, result=2)
