options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
 0.3791259  0.77446482 0.73554415]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.8904083270384182, 0.10959167296158183]
prediction: 2
instance confidence[1] = [0.918388025020806, 0.08161197497919395]
prediction: 2
instance confidence[2] = [0.9120198554656284, 0.08798014453437152]
prediction: 2
instance confidence[3] = [0.8996487154244702, 0.10035128457552984]
prediction: 2
instance confidence[4] = [0.9012708798836528, 0.09872912011634716]
prediction: 2
instance confidence[5] = [0.9130819664593585, 0.0869180335406415]
prediction: 2
instance confidence[6] = [0.7669187207590754, 0.23308127924092456]
prediction: 2
instance confidence[7] = [0.9190672714223784, 0.08093272857762157]
prediction: 2
instance confidence[8] = [0.9089821933167394, 0.09101780668326069]
prediction: 2
instance confidence[9] = [0.9145150978902388, 0.08548490210976116]
prediction: 2
instance confidence[10] = [0.9002226635525749, 0.09977733644742519]
prediction: 2
instance confidence[11] = [0.902387564238735, 0.09761243576126505]
prediction: 2
instance confidence[12] = [0.9017468469350856, 0.0982531530649145]
prediction: 2
instance confidence[13] = [0.918388025020806, 0.08161197497919395]
prediction: 2
instance confidence[14] = [0.9117164075298474, 0.08828359247015273]
prediction: 2
instance confidence[15] = [0.8882129499425085, 0.11178705005749151]
prediction: 2
instance confidence[16] = [0.9233973411704185, 0.07660265882958149]
prediction: 2
instance confidence[17] = [0.9132797010366481, 0.0867202989633518]
prediction: 2
instance confidence[18] = [0.8960983672083727, 0.10390163279162733]
prediction: 2
instance confidence[19] = [0.878784338411436, 0.12121566158856409]
prediction: 2
instance confidence[20] = [0.8960983672083727, 0.10390163279162733]
prediction: 2
instance confidence[21] = [0.8963904031616566, 0.10360959683834348]
prediction: 2
instance confidence[22] = [0.9080726369009551, 0.0919273630990449]
prediction: 2
instance confidence[23] = [0.8181866124628715, 0.18181338753712858]
prediction: 2
instance confidence[24] = [0.9233973411704185, 0.07660265882958149]
prediction: 2
instance confidence[25] = [0.8960983672083727, 0.10390163279162733]
prediction: 2
instance confidence[26] = [0.8828326017538727, 0.1171673982461273]
prediction: 2
instance confidence[27] = [0.9233973411704185, 0.07660265882958149]
prediction: 2
instance confidence[28] = [0.8896142920727017, 0.11038570792729828]
prediction: 2
instance confidence[29] = [0.4463392227240802, 0.5536607772759198]
prediction: 4
instance confidence[30] = [0.9089821933167394, 0.09101780668326069]
prediction: 2
instance confidence[31] = [0.9089821933167394, 0.09101780668326069]
prediction: 2
instance confidence[32] = [0.9180717364555719, 0.08192826354442802]
prediction: 2
instance confidence[33] = [0.8897623385549563, 0.11023766144504361]
prediction: 2
instance confidence[34] = [0.8969423100639009, 0.10305768993609919]
prediction: 2
instance confidence[35] = [0.8824307136280818, 0.11756928637191823]
prediction: 2
instance confidence[36] = [0.8451965294011612, 0.15480347059883892]
prediction: 2
instance confidence[37] = [0.9031291115251212, 0.09687088847487883]
prediction: 2
instance confidence[38] = [0.9190672714223784, 0.08093272857762157]
prediction: 2
instance confidence[39] = [0.31565637932873425, 0.6843436206712658]
prediction: 4
instance confidence[40] = [0.4397433507385915, 0.5602566492614085]
prediction: 4
instance confidence[41] = [0.2837922338803266, 0.7162077661196735]
prediction: 4
instance confidence[42] = [0.49054453823444727, 0.5094554617655528]
prediction: 4
instance confidence[43] = [0.26553328868369375, 0.7344667113163064]
prediction: 4
instance confidence[44] = [0.29337044629563314, 0.706629553704367]
prediction: 4
instance confidence[45] = [0.4414325280782912, 0.5585674719217089]
prediction: 4
instance confidence[46] = [0.5222435388615512, 0.47775646113844866]
prediction: 2
instance confidence[47] = [0.3238189912947267, 0.6761810087052733]
prediction: 4
instance confidence[48] = [0.25031981952692356, 0.7496801804730764]
prediction: 4
instance confidence[49] = [0.5151695368641436, 0.4848304631358564]
prediction: 2
instance confidence[50] = [0.43986144319508635, 0.5601385568049136]
prediction: 4
instance confidence[51] = [0.2668693146935734, 0.7331306853064267]
prediction: 4
instance confidence[52] = [0.39356851334072523, 0.6064314866592748]
prediction: 4
instance confidence[53] = [0.24824002721278943, 0.7517599727872105]
prediction: 4
instance confidence[54] = [0.38374853077537235, 0.6162514692246276]
prediction: 4
instance confidence[55] = [0.08408403841920929, 0.9159159615807907]
prediction: 4
instance confidence[56] = [0.36493844304133083, 0.6350615569586691]
prediction: 4
instance confidence[57] = [0.36001906847563203, 0.639980931524368]
prediction: 4
