options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
softmax class probabilities: [0.49775097712260763, 0.5501224460414317, 0.07980793213171986, 0.024130588951058497, 0.00883633021125993, 0.003782617784313565]
softmax class probabilities: [0.29808724169005835, 0.6373685490477154, 0.0816518564091311, 0.02795510285767452, 0.006950266260247006, 0.00319795477324553]
softmax class probabilities: [0.5203665578075626, 0.44139842458661793, 0.10718855452378352, 0.005189925252706633, 0.017901348499256082, 0.009233342860465812]
softmax class probabilities: [0.1173663897955268, 0.3423569018394043, 0.0015243825513639336, 0.5168884450913678, 0.06800788315809915, 0.002266152654394765]
softmax class probabilities: [0.27329907223951555, 0.45652702432063025, 0.08126429194653793, 0.009338155958730098, 0.017858999923608315, 0.022063933206239818]
softmax class probabilities: [0.02156171399667656, 0.15798072029315546, 0.010919608183695055, 0.052211575859349026, 0.1509466401538773, 0.01984078340855576]
softmax class probabilities: [0.11359701285681655, 0.7150899585004944, 0.04566131434480031, 0.028389189405963765, 0.008133207550293547, 0.047822577536302396]
softmax class probabilities: [0.0738649707435093, 0.3180850662152924, 0.18316998718369476, 0.0023410048458866162, 0.03607146087392088, 0.016668990449578338]
softmax class probabilities: [0.1722639355681808, 0.4629254643480503, 0.04782616356544482, 0.06060023150539867, 0.009170403585460094, 0.006007394970249292]
softmax class probabilities: [0.5294637434446889, 0.5843719869035064, 0.15307874882037673, 0.01575302908423872, 0.007824849889531, 0.0007284520827676594]
softmax class probabilities: [0.2456977874889679, 0.49448720206129315, 0.07585960870774458, 0.010276815472023427, 0.02175741367943993, 0.011772140396912534]
softmax class probabilities: [0.1362326756706791, 0.6576551667482098, 0.07893409111366644, 0.030258354840304102, 0.008478265194274023, 0.006273976233756779]
softmax class probabilities: [0.0044335290095247415, 0.19154277081378568, 0.002840858151196875, 0.22198481900710082, 0.18722308788933426, 0.03079562822744532]
softmax class probabilities: [0.03025486405647371, 0.03249136380205816, 0.019372416483294384, 0.015307767400502346, 0.1669016993297018, 0.35683321620359304]
softmax class probabilities: [0.00037218279283633747, 0.019598736649130012, 0.003979189332581632, 0.032191732501273114, 0.24215866516654969, 0.9308743991141379]
softmax class probabilities: [0.0009459358704936256, 0.009284071779907126, 0.005337559814241395, 0.005907169441361417, 0.09446162049489533, 0.984934488526685]
softmax class probabilities: [0.020788292373810895, 0.09650438429128597, 0.019068284098845527, 0.009146217039342583, 0.037908291456806215, 0.5055558777502264]
preds: [0, 0, 0, 0, 1, 1, 1, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 5]
softmax class probabilities: [0.4152637245547803, 0.002318313010829121, 0.5885063951857538, 2.7611888707713377e-10, 0.013514347731910195, 2.4526866889719258e-05]
softmax class probabilities: [0.9439380414152484, 1.5069961302843618e-05, 0.21722184094957825, 2.973824886271063e-11, 0.0001830470685943083, 4.629652932514784e-12]
softmax class probabilities: [0.1682088483842512, 4.467260937081564e-05, 0.05304897431935409, 2.2764454241218948e-06, 0.00022409848900828183, 2.9541102774404815e-05]
softmax class probabilities: [0.007047886625919756, 1.5455192573311637e-05, 0.21497105717209425, 6.9749519339768845e-09, 0.05797111214384495, 8.091387125171433e-05]
softmax class probabilities: [2.5240931557763053e-05, 0.12852471138595387, 0.0733029177405515, 0.037192247303539594, 1.2822355220933334e-06, 1.1044705724840972e-10]
softmax class probabilities: [0.013786356573094957, 0.00639991589443063, 0.05868386046841622, 0.0002583186548181714, 1.8623978696418024e-05, 2.092664611132681e-08]
softmax class probabilities: [9.625546523615489e-05, 0.19130521894813146, 0.09286173416850031, 0.0018867996835038694, 5.086369541918854e-06, 1.1173617599919759e-09]
softmax class probabilities: [0.0037674472600771566, 0.0007811933077650018, 0.10361658526465352, 5.877575062740003e-07, 0.0003011492203185749, 0.00010018494466102374]
softmax class probabilities: [0.00012847786223482306, 0.0002946320551176316, 0.0001146415341746613, 0.19927895511430704, 0.012226131883781449, 1.718512644058143e-07]
softmax class probabilities: [1.3682769685459682e-05, 0.0026096074875660742, 0.11378920021690828, 4.9824302512644223e-05, 0.000591109369144097, 0.000529580134128331]
softmax class probabilities: [6.384226345971911e-11, 8.109370422829933e-06, 0.002306383114150231, 9.9623766794862e-05, 0.05306275521763012, 3.3431347480577656e-05]
softmax class probabilities: [4.999545206610595e-08, 0.8126292734930064, 0.12846001714145694, 0.18950846366616025, 0.0007177023339361392, 0.015770107264115867]
softmax class probabilities: [3.067589332048053e-10, 0.001661471254094354, 0.8312845002378703, 7.65345885185313e-07, 0.021444371870208073, 9.841940111253139e-08]
softmax class probabilities: [1.0930363622671575e-05, 0.0045974273311191515, 0.03216983186030694, 0.0041341047718130445, 9.7296433729937e-07, 2.648711783588619e-10]
softmax class probabilities: [0.030196335982112604, 0.026153484943799057, 0.24583467817961072, 6.474172586489523e-05, 1.8712289127498496e-07, 3.2878831253764605e-13]
softmax class probabilities: [1.2422624774096713e-05, 0.007763797960318889, 0.23583614506457706, 9.780687498949155e-05, 0.0010888800100319937, 2.218735133851974e-05]
softmax class probabilities: [3.943226562445924e-07, 0.47929441887904267, 0.22403506623173408, 0.03136187422708826, 2.1065066211663416e-05, 4.841307208725961e-09]
softmax class probabilities: [6.346369111852924e-14, 0.00010902112672927799, 0.00012341480336455426, 0.022759088353320318, 0.12091339456803081, 0.0006921433938129935]
softmax class probabilities: [6.025823855562418e-12, 3.5784400426163106e-10, 0.015006535980860738, 1.9605323770902566e-06, 0.9964713565126355, 0.25948034065659237]
softmax class probabilities: [2.11155950894294e-20, 5.190005005733688e-10, 0.00035545479357530785, 3.008501448381172e-08, 0.015464027553270874, 0.9997764548490633]
softmax class probabilities: [7.103126973689254e-16, 5.222899484193158e-13, 5.8686602159946804e-05, 2.300527069331318e-17, 9.455381027489614e-12, 0.9999980654864415]
softmax class probabilities: [1.4674909655518368e-10, 1.459486156956305e-07, 0.0269765921646371, 8.031061239393137e-10, 3.0915599991269584e-06, 0.5354931071695119]
preds: [2, 0, 0, 2, 1, 2, 1, 2, 3, 2, 4, 1, 2, 2, 2, 2, 1, 4, 4, 5, 5, 5]
softmax class probabilities: [0.4434335391317657, 0.003823852130712341, 0.4504800819213617, 2.582584205211882e-06, 0.020682830529179203, 0.0009553979071965583]
softmax class probabilities: [0.9378704858866951, 3.831402226256624e-05, 0.26457146655155495, 9.049966534880545e-07, 0.0028957785954877367, 9.453397679617055e-08]
softmax class probabilities: [0.1427126766228342, 0.00011190235099821819, 0.07860192924294097, 0.0004148325197980146, 0.002735044145097927, 0.0016437553062972857]
softmax class probabilities: [0.008585057102713602, 3.683233834517098e-05, 0.19768998645964814, 1.6020512045946255e-05, 0.05249562902088752, 0.0025167336726361713]
softmax class probabilities: [2.493920999584098e-05, 0.15797421494909722, 0.0854010786628474, 0.06236532069756355, 9.219212769313753e-05, 7.412124609157487e-07]
softmax class probabilities: [0.010223829182537971, 0.014662069690542649, 0.06993455280239742, 0.00497121166642981, 0.0004083854421460692, 1.7681518263217456e-05]
softmax class probabilities: [0.00010287509549144195, 0.20598518966314805, 0.09652504738706152, 0.013476508918439548, 0.0002107585644814629, 2.7899774802361524e-06]
softmax class probabilities: [0.003916917284393502, 0.0011881269915803687, 0.1341635204143702, 0.00017948829479663459, 0.004278332512059275, 0.002751291633660262]
softmax class probabilities: [0.0001241071656860055, 0.0006177304451305955, 0.0002054443621041378, 0.3693760829992957, 0.007693301433477082, 0.000122337653404007]
softmax class probabilities: [1.2687911152148957e-05, 0.004097353154110953, 0.13380592318184953, 0.0018364763428461055, 0.006658049858333652, 0.00783262035714112]
softmax class probabilities: [8.645725914469655e-11, 1.2357144374422386e-05, 0.006396544923629729, 0.00418600802630074, 0.14455237444997848, 0.0018270421498520607]
softmax class probabilities: [4.5605800023986346e-08, 0.8209768632174551, 0.09096775667752378, 0.1485876104387847, 0.0038237513376146743, 0.05541735532629426]
softmax class probabilities: [5.496472509671126e-10, 0.0013853181102175093, 0.7470751393715697, 0.00012779998281083315, 0.06986200930875804, 3.954344656207575e-05]
softmax class probabilities: [1.0328019210014535e-05, 0.007791670644531135, 0.0455059153333887, 0.026601030792074543, 0.00010171132208632846, 1.4822464510384712e-06]
softmax class probabilities: [0.02433680497891327, 0.029806138819038853, 0.2771306526682779, 0.002132389784783616, 5.655101029388929e-05, 2.427901200886961e-08]
softmax class probabilities: [9.285062622055722e-06, 0.012181346936871647, 0.20676964930682776, 0.002703069591887908, 0.009090186464092482, 0.0012952921368518816]
softmax class probabilities: [3.2801931756905675e-07, 0.5172637366325523, 0.18326827977767196, 0.05305737533193552, 0.0006118151608972865, 7.02386420576546e-06]
softmax class probabilities: [9.065661507104205e-14, 0.00015372560195801713, 0.00048012574492923725, 0.09382356203387233, 0.18950228903075353, 0.010315230802601548]
softmax class probabilities: [1.935477346204791e-11, 1.1642375179355816e-09, 0.02738158308356124, 0.0003267834515249365, 0.8922962417841257, 0.34761757696122597]
softmax class probabilities: [7.048156705804755e-20, 1.3983238858905538e-09, 0.0016506814768301964, 0.00012591151628620396, 0.18763606421398898, 0.9931880656668705]
softmax class probabilities: [1.5955144227993985e-15, 2.7707076316607526e-12, 0.0006740376053239302, 1.0046785903110186e-08, 7.950889981195618e-06, 0.9996893489733771]
softmax class probabilities: [2.112362648850975e-10, 4.155333540088263e-07, 0.035719190615723914, 2.0912894225145204e-05, 0.0007845970255816648, 0.5683384430161827]
preds: [2, 0, 0, 2, 1, 2, 1, 2, 3, 2, 4, 1, 2, 2, 2, 2, 1, 4, 4, 5, 5, 5]
softmax class probabilities: [0.3524563447980584, 0.004773491109428761, 0.4283248334061799, 2.6549270153562856e-05, 0.020325605773424373, 0.0017973052649151299]
softmax class probabilities: [0.9252479368601191, 9.567949047412331e-05, 0.3149806716710643, 1.2842337404311664e-05, 0.00605864747587022, 1.5298870562366528e-06]
softmax class probabilities: [0.08737075655587635, 0.0002489045895735664, 0.10321406825969626, 0.001414682209572046, 0.004825398699505743, 0.004413643362940581]
softmax class probabilities: [0.009160743672425569, 7.623782884050557e-05, 0.20486498248894444, 0.00010869544794104248, 0.04473953089157879, 0.005181166527401435]
softmax class probabilities: [2.0952066063762217e-05, 0.170670093841134, 0.09968711810308836, 0.061399601344860014, 0.00024044918061899708, 1.2194913813113912e-05]
softmax class probabilities: [0.006556527283006613, 0.02182651316412772, 0.08718979317925335, 0.00972420158801001, 0.0008186248417160602, 0.00012457699214269067]
softmax class probabilities: [8.150620213378625e-05, 0.20254193001488385, 0.10815316691442937, 0.019856761063765264, 0.0004876029606930663, 2.9601506546477432e-05]
softmax class probabilities: [0.002737293821866109, 0.0017990584592980153, 0.165440894432447, 0.0007113642161301043, 0.007500561117859721, 0.005540105328329595]
softmax class probabilities: [0.00013480868238668737, 0.0010376923098728034, 0.00026220731322718603, 0.4315216624517669, 0.008518845748733973, 0.0007697028919183355]
softmax class probabilities: [1.1028046787567319e-05, 0.00504891220225096, 0.1521363129018012, 0.003967051328630245, 0.010298308451923617, 0.01419491131196848]
softmax class probabilities: [2.665390300997846e-10, 2.203337766147496e-05, 0.009227376689527167, 0.009864969296338925, 0.17593026009989773, 0.005379485622421558]
softmax class probabilities: [3.823857499606312e-08, 0.7178643516241444, 0.08312434656081497, 0.12041836993113003, 0.004537168282571597, 0.06573790911172969]
softmax class probabilities: [1.4668691383846993e-09, 0.0012975273396503898, 0.6750125458250144, 0.00035659251153640685, 0.07033540084799811, 0.00025066119847167063]
softmax class probabilities: [9.674307061423745e-06, 0.011597598644371621, 0.054063281597065076, 0.0362245808808223, 0.0003224659991461967, 2.405979528590167e-05]
softmax class probabilities: [0.013812951941325752, 0.03611841286159057, 0.29761705209295886, 0.0043036616000727, 0.00023862344562765067, 8.114018273558912e-07]
softmax class probabilities: [7.927805334602935e-06, 0.01197432444400311, 0.1929802306715669, 0.005181828433706255, 0.013418720128816971, 0.003749979551276191]
softmax class probabilities: [3.201120561285256e-07, 0.43369687427447684, 0.17065471876085897, 0.050132943884612056, 0.0012042757063867404, 6.711906547367334e-05]
softmax class probabilities: [4.012861269625866e-13, 0.0002141485035159946, 0.0008459417280971981, 0.13281041893542495, 0.20721152349685162, 0.01913673109158525]
softmax class probabilities: [1.378990968994912e-10, 5.911148900240543e-09, 0.03333595259958683, 0.0010123120941185118, 0.7074916024179474, 0.3742859288968086]
softmax class probabilities: [8.586554468292596e-19, 5.7617666133917545e-09, 0.0024574570953223955, 0.0009229506582105504, 0.3145963854181816, 0.9820576051538302]
softmax class probabilities: [4.4265191946417634e-15, 3.0489911367623036e-11, 0.0012645489930435808, 1.4855340626457988e-06, 0.0005188088668746242, 0.9987076455191021]
softmax class probabilities: [3.416901178854115e-10, 1.1368027271496401e-06, 0.02991163636909387, 0.00022271388538549353, 0.0039418815629618095, 0.5976526511029633]
preds: [2, 0, 2, 2, 1, 2, 1, 2, 3, 2, 4, 1, 2, 2, 2, 2, 1, 4, 4, 5, 5, 5]
softmax class probabilities: [0.8792531157084269, 1.0, 1.0058446185258811e-36, 8.339104341841666e-42, 0.0009922654809312833, 8.119698618919181e-10]
softmax class probabilities: [0.9999999999965936, 0.9999999951229337, 1.1165793052796272e-32, 5.7285874078399396e-46, 5.829686981040737e-08, 1.5956180145249984e-24]
softmax class probabilities: [1.5369517430047633e-08, 1.0, 8.814293849747003e-41, 2.0522973398388853e-24, 3.275780635105455e-08, 2.344961771893623e-10]
softmax class probabilities: [3.2878243716236785e-24, 1.0, 5.226749813059834e-38, 5.716689707858124e-36, 0.01765334079916607, 4.980277951344166e-09]
softmax class probabilities: [2.7259028883188514e-48, 1.0, 4.2367443452358456e-34, 8.576428243420654e-05, 3.394102319155216e-13, 5.083929632148757e-25]
softmax class probabilities: [2.1366433728503617e-19, 1.0, 1.3733782768485641e-37, 9.966243115349992e-15, 2.3730239110323456e-10, 9.27722488278439e-19]
softmax class probabilities: [2.7052837267128507e-41, 1.0, 2.1109700813124094e-35, 8.923051341525007e-11, 9.981386162139545e-12, 6.643115961700073e-22]
softmax class probabilities: [2.602790535957857e-25, 1.0, 2.178841624060482e-40, 5.5658274133260986e-27, 4.584105982853826e-08, 4.752342236061582e-09]
softmax class probabilities: [2.6646704079675245e-43, 0.999999999989813, 5.684773998105372e-48, 0.00369123198186568, 0.006420725186665995, 1.3819442206550093e-12]
