options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
softmax class probabilities: [0.863015966906235, 0.13698403309376492]
softmax class probabilities: [0.9999515273754632, 4.847262453671761e-05]
softmax class probabilities: [0.9961844362416946, 0.0038155637583053123]
softmax class probabilities: [0.993028848975472, 0.0069711510245280255]
softmax class probabilities: [0.9999515273754632, 4.847262453671761e-05]
softmax class probabilities: [0.99925145380434, 0.0007485461956600568]
softmax class probabilities: [5.549903912471005e-06, 0.9999944500960876]
softmax class probabilities: [0.9995424590954947, 0.0004575409045052251]
softmax class probabilities: [0.9995424590954947, 0.0004575409045052251]
softmax class probabilities: [0.999819884523383, 0.00018011547661688347]
softmax class probabilities: [0.9972315300183863, 0.0027684699816137234]
softmax class probabilities: [0.9970815183796301, 0.002918481620369917]
softmax class probabilities: [0.9914275302460729, 0.008572469753927114]
softmax class probabilities: [0.9895919723092022, 0.010408027690797857]
softmax class probabilities: [0.9988438210046678, 0.0011561789953321929]
softmax class probabilities: [0.9999063337683177, 9.366623168219129e-05]
softmax class probabilities: [0.004401100180929855, 0.9955988998190702]
softmax class probabilities: [0.00020836376950054603, 0.9997916362304994]
softmax class probabilities: [9.316983005221618e-07, 0.9999990683016996]
softmax class probabilities: [1.4189215120387263e-06, 0.999998581078488]
softmax class probabilities: [4.3911207920511446e-08, 0.9999999560887921]
softmax class probabilities: [3.706162220424202e-07, 0.999999629383778]
softmax class probabilities: [1.0691697917090117e-07, 0.9999998930830208]
softmax class probabilities: [0.0006280800664654251, 0.9993719199335346]
softmax class probabilities: [0.0007817605368382615, 0.9992182394631617]
softmax class probabilities: [4.901602163348561e-08, 0.9999999509839783]
softmax class probabilities: [0.00014487048193217588, 0.9998551295180679]
softmax class probabilities: [0.00023408890841363807, 0.9997659110915864]
softmax class probabilities: [8.383666867429745e-05, 0.9999161633313258]
softmax class probabilities: [0.0009939574886228782, 0.999006042511377]
softmax class probabilities: [1.237627857340912e-07, 0.9999998762372142]
softmax class probabilities: [1.8862523669086037e-05, 0.9999811374763309]
softmax class probabilities: [4.4385271067171837e-10, 0.9999999995561473]
softmax class probabilities: [0.000398647372400491, 0.9996013526275994]
softmax class probabilities: [0.0011371215099273016, 0.9988628784900727]
softmax class probabilities: [2.2079668683693702e-07, 0.9999997792033132]
softmax class probabilities: [0.05109324148141836, 0.9489067585185816]
softmax class probabilities: [1.996384312503806e-06, 0.9999980036156876]
softmax class probabilities: [7.583731746552056e-06, 0.9999924162682535]
softmax class probabilities: [7.788217096435872e-09, 0.9999999922117829]
softmax class probabilities: [2.964126883527585e-08, 0.9999999703587312]
softmax class probabilities: [1.0626500266031597e-07, 0.9999998937349974]
softmax class probabilities: [1.9777110447541105e-12, 0.9999999999980222]
softmax class probabilities: [0.010726664439575597, 0.9892733355604244]
softmax class probabilities: [1.3100188641422556e-06, 0.999998689981136]
softmax class probabilities: [7.144126290928221e-07, 0.9999992855873708]
preds: [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9909455794841038, 0.009054420515896161]
softmax class probabilities: [0.9998001355304552, 0.00019986446954479796]
softmax class probabilities: [0.99911989315277, 0.0008801068472301642]
softmax class probabilities: [0.9993576232025114, 0.000642376797488571]
softmax class probabilities: [0.9986795295319171, 0.0013204704680828253]
softmax class probabilities: [0.9995282277245394, 0.0004717722754605259]
softmax class probabilities: [0.3928101200715855, 0.6071898799284148]
softmax class probabilities: [0.9998422531314513, 0.00015774686854866304]
softmax class probabilities: [0.9993063112629683, 0.0006936887370316015]
softmax class probabilities: [0.9997060838837328, 0.0002939161162670879]
softmax class probabilities: [0.999821656536805, 0.00017834346319491826]
softmax class probabilities: [0.9993634844105592, 0.0006365155894406578]
softmax class probabilities: [0.9991350258141002, 0.0008649741858999255]
softmax class probabilities: [0.9998001355304552, 0.00019986446954479796]
softmax class probabilities: [0.9999027586875546, 9.724131244541049e-05]
softmax class probabilities: [0.9979921058101087, 0.0020078941898912382]
softmax class probabilities: [0.9999153414768552, 8.465852314485841e-05]
softmax class probabilities: [0.9998447321175348, 0.00015526788246534437]
softmax class probabilities: [0.9951206184889686, 0.004879381511031514]
softmax class probabilities: [0.9863343071484868, 0.013665692851513235]
softmax class probabilities: [0.9951206184889686, 0.004879381511031514]
softmax class probabilities: [0.9994101006275661, 0.0005898993724339323]
softmax class probabilities: [0.9990228611078237, 0.0009771388921763489]
softmax class probabilities: [0.8556483927050154, 0.14435160729498459]
softmax class probabilities: [0.9999153414768552, 8.465852314485841e-05]
softmax class probabilities: [0.9951206184889686, 0.004879381511031514]
softmax class probabilities: [0.9910866229768589, 0.00891337702314122]
softmax class probabilities: [0.9999153414768552, 8.465852314485841e-05]
softmax class probabilities: [0.998884879724945, 0.001115120275054961]
softmax class probabilities: [1.3601951038198257e-05, 0.9999863980489618]
softmax class probabilities: [0.9993063112629683, 0.0006936887370316015]
softmax class probabilities: [0.9993063112629683, 0.0006936887370316015]
softmax class probabilities: [0.9997056379328136, 0.0002943620671863382]
softmax class probabilities: [0.9962054121506257, 0.0037945878493742583]
softmax class probabilities: [0.9961450522985887, 0.0038549477014113535]
softmax class probabilities: [0.9894495665863816, 0.010550433413618474]
softmax class probabilities: [0.9856581691895795, 0.014341830810420444]
softmax class probabilities: [0.9983636743756161, 0.0016363256243839208]
softmax class probabilities: [0.9998422531314513, 0.00015774686854866304]
softmax class probabilities: [0.0049561775729622636, 0.9950438224270376]
softmax class probabilities: [0.00041603488939674453, 0.9995839651106032]
softmax class probabilities: [2.3458562482320484e-06, 0.9999976541437517]
softmax class probabilities: [7.374352919628352e-06, 0.9999926256470805]
softmax class probabilities: [1.7019965089381469e-07, 0.9999998298003491]
softmax class probabilities: [1.2971354754419785e-06, 0.9999987028645246]
softmax class probabilities: [4.955832271357303e-07, 0.9999995044167729]
softmax class probabilities: [0.0011382498811993013, 0.9988617501188007]
softmax class probabilities: [0.0010547984499829953, 0.998945201550017]
softmax class probabilities: [1.6974205650047114e-07, 0.9999998302579436]
softmax class probabilities: [0.0002722208105154261, 0.9997277791894846]
softmax class probabilities: [0.0003972704123216904, 0.9996027295876782]
softmax class probabilities: [0.00014718577071276578, 0.9998528142292873]
softmax class probabilities: [0.0012631903331122697, 0.9987368096668876]
softmax class probabilities: [3.894139673073459e-07, 0.9999996105860327]
softmax class probabilities: [4.893976441001343e-05, 0.9999510602355901]
softmax class probabilities: [1.4522250058380684e-09, 0.999999998547775]
softmax class probabilities: [0.000507747499064764, 0.9994922525009352]
softmax class probabilities: [0.0014758040100134586, 0.9985241959899864]
softmax class probabilities: [5.192604768737523e-07, 0.9999994807395233]
softmax class probabilities: [0.07503486554599047, 0.9249651344540096]
softmax class probabilities: [5.44896433997275e-06, 0.99999455103566]
softmax class probabilities: [1.6497710612824174e-05, 0.9999835022893873]
softmax class probabilities: [3.641405746934347e-08, 0.9999999635859425]
softmax class probabilities: [7.118653108745895e-08, 0.9999999288134689]
softmax class probabilities: [5.924028976570992e-07, 0.9999994075971023]
softmax class probabilities: [2.787763152260567e-11, 0.9999999999721223]
softmax class probabilities: [0.013810195780202171, 0.9861898042197977]
softmax class probabilities: [3.529766426575439e-06, 0.9999964702335734]
softmax class probabilities: [1.5898959553503217e-06, 0.9999984101040447]
preds: [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9891699406513182, 0.010830059348681814]
softmax class probabilities: [0.999716218904526, 0.0002837810954739853]
softmax class probabilities: [0.9988286914612974, 0.0011713085387025457]
softmax class probabilities: [0.9991113816278637, 0.0008886183721362919]
softmax class probabilities: [0.998347952120146, 0.001652047879853927]
softmax class probabilities: [0.9993555559317575, 0.000644444068242553]
softmax class probabilities: [0.4183323014423818, 0.5816676985576181]
softmax class probabilities: [0.9997734110556495, 0.00022658894435055712]
softmax class probabilities: [0.9990670054357618, 0.0009329945642381544]
softmax class probabilities: [0.9995890892268128, 0.0004109107731871885]
softmax class probabilities: [0.9997328997089581, 0.0002671002910419546]
softmax class probabilities: [0.9991650008776779, 0.0008349991223221209]
softmax class probabilities: [0.9988295225992944, 0.0011704774007055088]
softmax class probabilities: [0.999716218904526, 0.0002837810954739853]
softmax class probabilities: [0.9998529990750502, 0.00014700092494980988]
softmax class probabilities: [0.9973399430928868, 0.0026600569071131034]
softmax class probabilities: [0.9998750621628786, 0.00012493783712135136]
softmax class probabilities: [0.9997729841883976, 0.00022701581160231198]
softmax class probabilities: [0.9939999152254925, 0.006000084774507524]
softmax class probabilities: [0.9872805067921323, 0.012719493207867562]
softmax class probabilities: [0.9939999152254925, 0.006000084774507524]
softmax class probabilities: [0.9991902853588804, 0.000809714641119661]
softmax class probabilities: [0.9987351525434466, 0.0012648474565534593]
softmax class probabilities: [0.8442711379106528, 0.15572886208934697]
softmax class probabilities: [0.9998750621628786, 0.00012493783712135136]
softmax class probabilities: [0.9939999152254925, 0.006000084774507524]
softmax class probabilities: [0.9891497548679046, 0.010850245132095392]
softmax class probabilities: [0.9998750621628786, 0.00012493783712135136]
softmax class probabilities: [0.9985366296277242, 0.001463370372275889]
softmax class probabilities: [2.9002737174647054e-05, 0.9999709972628252]
softmax class probabilities: [0.9990670054357618, 0.0009329945642381544]
softmax class probabilities: [0.9990670054357618, 0.0009329945642381544]
softmax class probabilities: [0.9995880227083953, 0.0004119772916046422]
softmax class probabilities: [0.9951946276094614, 0.004805372390538491]
softmax class probabilities: [0.9952036220498025, 0.004796377950197478]
softmax class probabilities: [0.9873050967225382, 0.012694903277461889]
softmax class probabilities: [0.9824521401069054, 0.01754785989309467]
softmax class probabilities: [0.9978829915390072, 0.0021170084609928542]
softmax class probabilities: [0.9997734110556495, 0.00022658894435055712]
softmax class probabilities: [0.0049737211741213505, 0.9950262788258787]
softmax class probabilities: [0.0009163335397263945, 0.9990836664602736]
softmax class probabilities: [5.90174789278459e-06, 0.9999940982521072]
softmax class probabilities: [6.28875078132953e-05, 0.9999371124921868]
softmax class probabilities: [5.903052819188577e-07, 0.9999994096947181]
softmax class probabilities: [5.015579754672442e-06, 0.9999949844202455]
softmax class probabilities: [2.3431117688534543e-06, 0.9999976568882311]
softmax class probabilities: [0.0017109408411820507, 0.9982890591588178]
softmax class probabilities: [0.0014752796668183956, 0.9985247203331816]
softmax class probabilities: [5.222963543870659e-07, 0.9999994777036455]
softmax class probabilities: [0.0004654469747433228, 0.9995345530252566]
softmax class probabilities: [0.0006524860181818049, 0.9993475139818182]
softmax class probabilities: [0.00028527859306580873, 0.9997147214069343]
softmax class probabilities: [0.001619854070919609, 0.9983801459290803]
softmax class probabilities: [1.1291426236576106e-06, 0.9999988708573764]
softmax class probabilities: [0.00014171257839703367, 0.9998582874216029]
softmax class probabilities: [3.3989084921456555e-09, 0.9999999966010915]
softmax class probabilities: [0.0005763236193051333, 0.999423676380695]
softmax class probabilities: [0.0016459768362345555, 0.9983540231637653]
softmax class probabilities: [9.223955642131307e-07, 0.9999990776044357]
softmax class probabilities: [0.1040049664208646, 0.895995033579135]
softmax class probabilities: [1.529076545051149e-05, 0.9999847092345494]
softmax class probabilities: [3.5430232755412245e-05, 0.9999645697672446]
softmax class probabilities: [1.488231808213865e-07, 0.9999998511768192]
softmax class probabilities: [1.4474265036897276e-07, 0.9999998552573496]
softmax class probabilities: [5.1698548427850925e-06, 0.9999948301451571]
softmax class probabilities: [6.489182768083493e-10, 0.9999999993510817]
softmax class probabilities: [0.01569740206259406, 0.9843025979374059]
softmax class probabilities: [9.886563085595119e-06, 0.9999901134369145]
softmax class probabilities: [2.806139990123771e-06, 0.99999719386001]
preds: [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9999993359492332, 6.640552343078179e-07]
softmax class probabilities: [0.9999999998480773, 1.5192383035291072e-10]
