There are 500 points in the set: 
[680427, 317350]
The input points are: [[32133, 9635100], [52923, 1157493], [56112, 9329739], [83895, 6124169], [95395, 756098], [127168, 9310389], [203711, 6606229], [228421, 31611], [236102, 2176177], [263208, 3523471], [272622, 3164755], [278228, 8643602], [319857, 771652], [324782, 6829651], [432113, 1424109]]
left half of points: [[32133, 9635100], [52923, 1157493], [56112, 9329739], [83895, 6124169], [95395, 756098], [127168, 9310389], [203711, 6606229]]
right half of points: [[228421, 31611], [236102, 2176177], [263208, 3523471], [272622, 3164755], [278228, 8643602], [319857, 771652], [324782, 6829651], [432113, 1424109]]
The input points are: [[32133, 9635100], [52923, 1157493], [56112, 9329739], [83895, 6124169], [95395, 756098], [127168, 9310389], [203711, 6606229]]
left half of points: [[32133, 9635100], [52923, 1157493], [56112, 9329739]]
right half of points: [[83895, 6124169], [95395, 756098], [127168, 9310389], [203711, 6606229]]
The input points are: [[32133, 9635100], [52923, 1157493], [56112, 9329739]]
Using brute force for following 2-3 points: [[32133, 9635100], [52923, 1157493], [56112, 9329739]]
The minimum distance is 306301.049234246 between [32133, 9635100] and [56112, 9329739]
The input points are: [[83895, 6124169], [95395, 756098], [127168, 9310389], [203711, 6606229]]
left half of points: [[83895, 6124169], [95395, 756098]]
right half of points: [[127168, 9310389], [203711, 6606229]]
The input points are: [[83895, 6124169], [95395, 756098]]
Using brute force for following 2-3 points: [[83895, 6124169], [95395, 756098]]
The minimum distance is 5368083.318191047 between [83895, 6124169] and [95395, 756098]
The input points are: [[127168, 9310389], [203711, 6606229]]
Using brute force for following 2-3 points: [[127168, 9310389], [203711, 6606229]]
The minimum distance is 2705243.0826912764 between [127168, 9310389] and [203711, 6606229]
The points in the strip are: [[95395, 756098], [83895, 6124169], [203711, 6606229], [127168, 9310389]]
The minimum distance outside the strip is: 2705243.0826912764
The minimum distance is 496727.00495946466 between [83895, 6124169] and [203711, 6606229]
The points in the strip are: [[95395, 756098], [52923, 1157493], [83895, 6124169], [203711, 6606229], [127168, 9310389], [56112, 9329739], [32133, 9635100]]
The minimum distance outside the strip is: 306301.049234246
The minimum distance is 73643.58516530819 between [127168, 9310389] and [56112, 9329739]
The input points are: [[228421, 31611], [236102, 2176177], [263208, 3523471], [272622, 3164755], [278228, 8643602], [319857, 771652], [324782, 6829651], [432113, 1424109]]
left half of points: [[228421, 31611], [236102, 2176177], [263208, 3523471], [272622, 3164755]]
right half of points: [[278228, 8643602], [319857, 771652], [324782, 6829651], [432113, 1424109]]
The input points are: [[228421, 31611], [236102, 2176177], [263208, 3523471], [272622, 3164755]]
left half of points: [[228421, 31611], [236102, 2176177]]
right half of points: [[263208, 3523471], [272622, 3164755]]
The input points are: [[228421, 31611], [236102, 2176177]]
Using brute force for following 2-3 points: [[228421, 31611], [236102, 2176177]]
The minimum distance is 2144579.7551308274 between [228421, 31611] and [236102, 2176177]
The input points are: [[263208, 3523471], [272622, 3164755]]
Using brute force for following 2-3 points: [[263208, 3523471], [272622, 3164755]]
The minimum distance is 358839.50737342174 between [263208, 3523471] and [272622, 3164755]
The points in the strip are: [[228421, 31611], [236102, 2176177], [272622, 3164755], [263208, 3523471]]
The minimum distance outside the strip is: 358839.50737342174
The minimum distance is 358839.50737342174 between [272622, 3164755] and [263208, 3523471]
The input points are: [[278228, 8643602], [319857, 771652], [324782, 6829651], [432113, 1424109]]
left half of points: [[278228, 8643602], [319857, 771652]]
right half of points: [[324782, 6829651], [432113, 1424109]]
The input points are: [[278228, 8643602], [319857, 771652]]
Using brute force for following 2-3 points: [[278228, 8643602], [319857, 771652]]
The minimum distance is 7872060.07193422 between [278228, 8643602] and [319857, 771652]
The input points are: [[324782, 6829651], [432113, 1424109]]
Using brute force for following 2-3 points: [[324782, 6829651], [432113, 1424109]]
The minimum distance is 5406607.462848121 between [324782, 6829651] and [432113, 1424109]
The points in the strip are: [[319857, 771652], [432113, 1424109], [324782, 6829651], [278228, 8643602]]
The minimum distance outside the strip is: 5406607.462848121
The minimum distance is 662043.462610273 between [319857, 771652] and [432113, 1424109]
The points in the strip are: [[228421, 31611], [319857, 771652], [432113, 1424109], [236102, 2176177], [272622, 3164755], [263208, 3523471], [324782, 6829651], [278228, 8643602]]
The minimum distance outside the strip is: 358839.50737342174
The minimum distance is 358839.50737342174 between [272622, 3164755] and [263208, 3523471]
The points in the strip are: [[228421, 31611], [236102, 2176177], [272622, 3164755], [263208, 3523471], [203711, 6606229], [278228, 8643602]]
The minimum distance outside the strip is: 73643.58516530819
The minimum distance is 358839.50737342174 between [272622, 3164755] and [263208, 3523471]
The input points are: [[436344, 7223704], [436892, 7654188], [441466, 8814805], [475205, 8028989], [481166, 6955685], [496686, 8783881], [512296, 7142463], [542859, 7896709], [561110, 5070394], [589422, 6917207], [622813, 5170537], [623313, 1802159], [636225, 8655983], [645768, 3592070], [680427, 317350], [706885, 9367104]]
left half of points: [[436344, 7223704], [436892, 7654188], [441466, 8814805], [475205, 8028989], [481166, 6955685], [496686, 8783881], [512296, 7142463], [542859, 7896709]]
right half of points: [[561110, 5070394], [589422, 6917207], [622813, 5170537], [623313, 1802159], [636225, 8655983], [645768, 3592070], [680427, 317350], [706885, 9367104]]
The input points are: [[436344, 7223704], [436892, 7654188], [441466, 8814805], [475205, 8028989], [481166, 6955685], [496686, 8783881], [512296, 7142463], [542859, 7896709]]
left half of points: [[436344, 7223704], [436892, 7654188], [441466, 8814805], [475205, 8028989]]
right half of points: [[481166, 6955685], [496686, 8783881], [512296, 7142463], [542859, 7896709]]
The input points are: [[436344, 7223704], [436892, 7654188], [441466, 8814805], [475205, 8028989]]
left half of points: [[436344, 7223704], [436892, 7654188]]
right half of points: [[441466, 8814805], [475205, 8028989]]
The input points are: [[436344, 7223704], [436892, 7654188]]
Using brute force for following 2-3 points: [[436344, 7223704], [436892, 7654188]]
The minimum distance is 430484.3487979557 between [436344, 7223704] and [436892, 7654188]
The input points are: [[441466, 8814805], [475205, 8028989]]
Using brute force for following 2-3 points: [[441466, 8814805], [475205, 8028989]]
The minimum distance is 786539.958283748 between [441466, 8814805] and [475205, 8028989]
The points in the strip are: [[436344, 7223704], [436892, 7654188], [475205, 8028989], [441466, 8814805]]
The minimum distance outside the strip is: 430484.3487979557
The minimum distance is 376754.13145710825 between [436892, 7654188] and [475205, 8028989]
The input points are: [[481166, 6955685], [496686, 8783881], [512296, 7142463], [542859, 7896709]]
left half of points: [[481166, 6955685], [496686, 8783881]]
right half of points: [[512296, 7142463], [542859, 7896709]]
The input points are: [[481166, 6955685], [496686, 8783881]]
Using brute force for following 2-3 points: [[481166, 6955685], [496686, 8783881]]
The minimum distance is 1828261.875338432 between [481166, 6955685] and [496686, 8783881]
The input points are: [[512296, 7142463], [542859, 7896709]]
Using brute force for following 2-3 points: [[512296, 7142463], [542859, 7896709]]
The minimum distance is 754864.9716903017 between [512296, 7142463] and [542859, 7896709]
The points in the strip are: [[481166, 6955685], [512296, 7142463], [542859, 7896709], [496686, 8783881]]
The minimum distance outside the strip is: 754864.9716903017
The minimum distance is 189354.42478062137 between [481166, 6955685] and [512296, 7142463]
The points in the strip are: [[481166, 6955685], [512296, 7142463], [436344, 7223704], [436892, 7654188], [542859, 7896709], [475205, 8028989], [496686, 8783881], [441466, 8814805]]
The minimum distance outside the strip is: 189354.42478062137
The minimum distance is 63289.35278544093 between [496686, 8783881] and [441466, 8814805]
The input points are: [[561110, 5070394], [589422, 6917207], [622813, 5170537], [623313, 1802159], [636225, 8655983], [645768, 3592070], [680427, 317350], [706885, 9367104]]
left half of points: [[561110, 5070394], [589422, 6917207], [622813, 5170537], [623313, 1802159]]
right half of points: [[636225, 8655983], [645768, 3592070], [680427, 317350], [706885, 9367104]]
The input points are: [[561110, 5070394], [589422, 6917207], [622813, 5170537], [623313, 1802159]]
left half of points: [[561110, 5070394], [589422, 6917207]]
right half of points: [[622813, 5170537], [623313, 1802159]]
The input points are: [[561110, 5070394], [589422, 6917207]]
Using brute force for following 2-3 points: [[561110, 5070394], [589422, 6917207]]
The minimum distance is 1847030.0014653255 between [561110, 5070394] and [589422, 6917207]
The input points are: [[622813, 5170537], [623313, 1802159]]
Using brute force for following 2-3 points: [[622813, 5170537], [623313, 1802159]]
The minimum distance is 3368378.037109849 between [622813, 5170537] and [623313, 1802159]
The points in the strip are: [[623313, 1802159], [561110, 5070394], [622813, 5170537], [589422, 6917207]]
The minimum distance outside the strip is: 1847030.0014653255
The minimum distance is 117626.02032713681 between [561110, 5070394] and [622813, 5170537]
The input points are: [[636225, 8655983], [645768, 3592070], [680427, 317350], [706885, 9367104]]
left half of points: [[636225, 8655983], [645768, 3592070]]
right half of points: [[680427, 317350], [706885, 9367104]]
The input points are: [[636225, 8655983], [645768, 3592070]]
Using brute force for following 2-3 points: [[636225, 8655983], [645768, 3592070]]
The minimum distance is 5063921.991936487 between [636225, 8655983] and [645768, 3592070]
The input points are: [[680427, 317350], [706885, 9367104]]
Using brute force for following 2-3 points: [[680427, 317350], [706885, 9367104]]
The minimum distance is 9049792.676425245 between [680427, 317350] and [706885, 9367104]
The points in the strip are: [[680427, 317350], [645768, 3592070], [636225, 8655983], [706885, 9367104]]
The minimum distance outside the strip is: 5063921.991936487
The minimum distance is 714622.9161180041 between [636225, 8655983] and [706885, 9367104]
The points in the strip are: [[680427, 317350], [623313, 1802159], [645768, 3592070], [561110, 5070394], [622813, 5170537], [589422, 6917207], [636225, 8655983], [706885, 9367104]]
The minimum distance outside the strip is: 117626.02032713681
The minimum distance is 117626.02032713681 between [561110, 5070394] and [622813, 5170537]
The points in the strip are: [[623313, 1802159], [561110, 5070394], [622813, 5170537], [589422, 6917207], [512296, 7142463], [542859, 7896709]]
The minimum distance outside the strip is: 63289.35278544093
The minimum distance is 117626.02032713681 between [561110, 5070394] and [622813, 5170537]
The points in the strip are: [[432113, 1424109], [481166, 6955685], [436344, 7223704], [436892, 7654188], [475205, 8028989], [496686, 8783881], [441466, 8814805]]
The minimum distance outside the strip is: 63289.35278544093
The minimum distance is 63289.35278544093 between [496686, 8783881] and [441466, 8814805]
The input points are: [[707005, 7931491], [735281, 1965145], [749316, 8318328], [755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016], [844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799], [923749, 8645961], [924437, 8826449], [946699, 2597725], [970257, 7866783], [975646, 9125208], [980243, 887216], [981034, 1035455], [997093, 3134233], [1010088, 6957338], [1012240, 1524512], [1045470, 9786588], [1054717, 5617347], [1058552, 5364777], [1059805, 8099775], [1101890, 1800231], [1176677, 7599990], [1216197, 7077046], [1223248, 3587417], [1225353, 9441973], [1257771, 8662857]]
left half of points: [[707005, 7931491], [735281, 1965145], [749316, 8318328], [755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016], [844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799], [923749, 8645961], [924437, 8826449], [946699, 2597725], [970257, 7866783]]
right half of points: [[975646, 9125208], [980243, 887216], [981034, 1035455], [997093, 3134233], [1010088, 6957338], [1012240, 1524512], [1045470, 9786588], [1054717, 5617347], [1058552, 5364777], [1059805, 8099775], [1101890, 1800231], [1176677, 7599990], [1216197, 7077046], [1223248, 3587417], [1225353, 9441973], [1257771, 8662857]]
The input points are: [[707005, 7931491], [735281, 1965145], [749316, 8318328], [755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016], [844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799], [923749, 8645961], [924437, 8826449], [946699, 2597725], [970257, 7866783]]
left half of points: [[707005, 7931491], [735281, 1965145], [749316, 8318328], [755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016]]
right half of points: [[844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799], [923749, 8645961], [924437, 8826449], [946699, 2597725], [970257, 7866783]]
The input points are: [[707005, 7931491], [735281, 1965145], [749316, 8318328], [755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016]]
left half of points: [[707005, 7931491], [735281, 1965145], [749316, 8318328]]
right half of points: [[755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016]]
The input points are: [[707005, 7931491], [735281, 1965145], [749316, 8318328]]
Using brute force for following 2-3 points: [[707005, 7931491], [735281, 1965145], [749316, 8318328]]
The minimum distance is 389144.0418277016 between [707005, 7931491] and [749316, 8318328]
The input points are: [[755361, 6704431], [795107, 9394473], [796850, 7853285], [841814, 1547016]]
left half of points: [[755361, 6704431], [795107, 9394473]]
right half of points: [[796850, 7853285], [841814, 1547016]]
The input points are: [[755361, 6704431], [795107, 9394473]]
Using brute force for following 2-3 points: [[755361, 6704431], [795107, 9394473]]
The minimum distance is 2690335.6122015705 between [755361, 6704431] and [795107, 9394473]
The input points are: [[796850, 7853285], [841814, 1547016]]
Using brute force for following 2-3 points: [[796850, 7853285], [841814, 1547016]]
The minimum distance is 6306429.295699509 between [796850, 7853285] and [841814, 1547016]
The points in the strip are: [[841814, 1547016], [755361, 6704431], [796850, 7853285], [795107, 9394473]]
The minimum distance outside the strip is: 2690335.6122015705
The minimum distance is 1149602.9098941078 between [755361, 6704431] and [796850, 7853285]
The points in the strip are: [[841814, 1547016], [735281, 1965145], [755361, 6704431], [796850, 7853285], [707005, 7931491], [749316, 8318328], [795107, 9394473]]
The minimum distance outside the strip is: 389144.0418277016
The minimum distance is 119114.66098260113 between [796850, 7853285] and [707005, 7931491]
The input points are: [[844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799], [923749, 8645961], [924437, 8826449], [946699, 2597725], [970257, 7866783]]
left half of points: [[844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799]]
right half of points: [[923749, 8645961], [924437, 8826449], [946699, 2597725], [970257, 7866783]]
The input points are: [[844708, 342489], [889138, 6973658], [913709, 7649415], [915813, 6162799]]
left half of points: [[844708, 342489], [889138, 6973658]]
right half of points: [[913709, 7649415], [915813, 6162799]]
The input points are: [[844708, 342489], [889138, 6973658]]
Using brute force for following 2-3 points: [[844708, 342489], [889138, 6973658]]
The minimum distance is 6631317.842741441 between [844708, 342489] and [889138, 6973658]
The input points are: [[913709, 7649415], [915813, 6162799]]
Using brute force for following 2-3 points: [[913709, 7649415], [915813, 6162799]]
The minimum distance is 1486617.4888894588 between [913709, 7649415] and [915813, 6162799]
